MOF	molecule	H	predict
ACOLIP	4,4-dimethyl-1-pentene	23.64081756	24.045184889039902
VONBIK	1,5-heptadiene	80.05896095	80.07217152974285
RUCGOM	4-methyl-1-hexene	73.22883708	73.22138545684619
BEPMIU	methane	12.45228984	12.464046662436008
QESYOD	propionitrile	46.94139318	46.98481245226868
BUVXOG	methane	17.3891911	17.343402677099096
QOCRUW	4-methyl-4-penten-2-one	71.98520309	72.05344036025696
GUYLUI	methyl propyl ketone	88.67600554	88.79656149914585
UVUPOR	isopropyl alcohol	44.78000589	44.78728636099947
MIHHOA	ethene	36.271843	36.287708127025496
IXODUV	ethylamine	35.15429859	35.12512249951914
FAQVEA	4-methyl-1-hexene	31.993216200000003	32.00996208482445
HAFQUC	dimethyl ether	36.33098311	36.31910513480397
GAXWEJ	acetaldehyde	61.60372447	61.568074992522085
HEXNII	hydrogen cyanide	31.88913287	31.945416923357367
OFERUN02	methane	13.57335881	13.596718054216378
YEGYIU	propyl alcohol	-2.667741588	-2.833353214456287
MIHHOA	propyl alcohol	75.27591706	75.25220475150056
WABTOK	ethene	25.56283959	25.539661928931853
UTEWOG	4-methyl-4-penten-2-one	71.35450884	71.31541657790714
KAVROQ	neopentane	56.18399218	56.09617810790279
KEWZOD	neopentane	42.78040512	42.38842340382338
KAVROQ	isopentane	62.26009747	62.48119709360216
FUNCAT	ethene	30.81776322	30.856577313511224
VUQKOI	propionitrile	47.53254878	47.31156225791686
KUNWEW	4,4-dimethyl-1-pentene	74.58739659	74.8218733445125
EXEWAG	methyl tert-butyl ether	53.76082459	53.713633919252295
DAJHUS	propyl alcohol	49.01343376	49.066967839709164
UXEQOE	acetonitrile	82.53903337	82.57260895693622
VAGTUU	2,3-dimethylbutane	79.18077036	79.27254658349572
IXUREZ	dimethylamine	71.92875754	71.74249487106292
KAYBIX	dimethyl ether	37.79176065	37.81186404163747
SAMLAV03	propene	42.21013188	42.13869469110861
HEGJUZ	methyl tert-butyl ether	65.66929795	65.53607880302539
KOMHAW	1,5-heptadiene	14.28552073	14.379016841652405
BOJCIN	4-methyl-1-hexene	71.04832018	71.02539015568318
ESEVIH	acetaldehyde	45.07245347	44.98983048227849
REDROI	propane	49.67891078	49.65920017215177
WEBREC	isopropyl alcohol	56.80897567	56.89749425027362
BEPMIU	neopentane	30.91529011	30.952915583171492
KAYBUJ	methyl isopropyl ether	54.57379756	54.471380079265174
XEJTIR	hydrogen cyanide	35.47352989	35.563771172447446
GIFKIP	acetone	48.08324112	48.14153608128232
EKOPOK	dimethylamine	82.38483319	82.24868300997929
LOQLEJ	dimethyl ether	46.1406986	46.11476467742044
ZESFUY	acetone	34.92302302	34.95197160630931
UVAROZ	ethylamine	56.96839615	56.83674642272209
CESYEF	4-methyl-4-penten-2-one	58.41672519	58.37569461591787
IXUREZ	3-methylpentane	67.96273466	68.03220547104289
TETZID	dimethyl ether	49.278968	49.06827347868595
XEJTIR	propionitrile	54.94318192	54.723693820373335
HIFTOG02	2-pentene	47.87290559	47.73947240231104
KEFBEE	dimethylamine	38.22044257	38.24751375128744
UMEXUF	methyl tert-butyl ether	75.31501617	75.14816081127273
RUFMUA	4-methyl-1-hexene	7.219025816	7.2229304039432325
PUQYAC	methyl propyl ether	55.34534354	55.12944363520846
ECODEG	4-methyl-1-hexene	89.31021844	89.28111443927736
LAGWEX	4-hexen-2-one	59.75559075	59.90908675298174
BOJCIN	3-methylpentane	63.34409739	63.412830535953255
CESYEF	hydrogen cyanide	26.88579771	26.979013817721796
MADVUJ	methane	21.42406223	21.324478236886083
XUNGOD	4,4-dimethyl-1-pentene	36.52723334	36.5523092734467
CUMDIY	acetaldehyde	49.48385523	49.54139085216988
PIJJOI	methane	21.21372013	21.11456160446422
XINFUW	isopentane	44.99190442	44.66032820178024
XOVVIO	propane	37.67165728	37.9429640754299
DUXZIG01	neopentane	30.0377848	30.180811065662535
FUTKEL	3-methylpentane	60.0585738	60.19288406707969
ANUGIA	acetonitrile	24.17483257	24.22086074071465
NUTQEZ	4-hexen-2-one	56.88431318	56.69835796664163
YUGLES	acetone	44.51484194	44.518112097650906
DEYVUA	dimethylamine	43.56414179	43.51067548441158
SUJREV	propane	38.18666247	38.400631749024754
PEVPUD	isopropyl alcohol	27.41109274	27.450534143008625
ECODEG	propane	47.74606225	47.75502076283922
FUDQIF	isopropyl alcohol	42.15033129	42.02906526080506
IJENER	2,3-dimethylbutane	81.20341724	81.17876361970362
HEKTUO	propane	44.55308406	44.3177194746193
LIFWOO	1,5-heptadiene	87.76172596	87.69297005450134
WEBREC	2-pentene	62.80693929	62.89462585485262
LEMNOH	propyl alcohol	2.002597799	2.0585309548096684
VASKOR	methyl tert-butyl ether	-51.71486599	-51.575411162440396
LUVTEC	propyl alcohol	42.35869051	42.33599350449329
KEWZOD	1,5-heptadiene	56.66011262	56.60267043668626
BUVXOG	acetone	39.73228331	39.76505186889651
VASKOR	4-methyl-4-penten-2-one	63.20097281	63.046117619450136
BERFIP	dimethylamine	39.83216382	39.784767458694155
FEZREJ	4-methyl-4-penten-2-one	96.67022213	96.57056763376757
HIFTOG	propionitrile	48.45053088	48.206875142800165
VONBIK	dimethylamine	52.03344295	52.232135959957745
GEHSAN	methyl propyl ether	56.24014388	56.3322907220436
JASNAT	methyl tert-butyl ether	52.684230500000005	52.8137286160975
RAZYIC	methyl propyl ketone	61.27987508	61.49099947126323
OTAVOV	hydrogen cyanide	28.52838162	28.463878508557578
UWELIS	isopropyl alcohol	51.78892759	51.8687817389591
RURQEB	propane	44.19877375	44.30020153863825
WALCET	3-methylpentane	6.26639602	6.2431430321289545
KAXQOR	4-hexen-2-one	101.1105271	100.94777538383559
HAFQOW	propene	33.36818917	33.4475312940746
UMEXUF	methyl propyl ether	55.46568429	55.7218359427025
GULPIN	isobutane	49.67548442	49.27715750517141
FERHAN	dimethylamine	56.22640313	56.11596173996512
YAZFOW	propane	37.03321674	37.02868612714052
RIPNIP	isopropyl alcohol	52.56284253	52.605054746733316
RURPEA	acetaldehyde	53.63746583	53.64775298898684
BAEDTA01	methyl propyl ketone	96.81759484	96.76521520613395
PUQYAC	propyl alcohol	61.66229038	61.74530710421102
ULOGIL	methane	16.61872595	16.41012777514291
GACQAE	4,4-dimethyl-1-pentene	45.77134061	46.26713224050597
MOYYEF	propyl alcohol	43.54601684	43.50491063219149
VISTUM	4-methyl-4-penten-2-one	50.10185443	50.15903187166524
HEKTUO	isobutane	25.45109707	25.56464240955248
FUNBIA	propionitrile	58.20569269	58.35541730731966
TERFUT	propyl alcohol	52.63350892	52.35230420475308
OVICUS	acetonitrile	39.52808147	39.507375530982195
AVAQIX	methyl propyl ether	67.47982169	67.53387826050796
GAYFUJ	isopentane	51.65813515	51.703880444142236
OHOLIH	dimethyl ether	39.45792121	39.46271697436909
GUYLOC	acetone	48.30597584	48.51194144755511
FAPTOH	methane	17.22851497	17.09431119063851
SUJREV	propene	38.4431972	38.256492934502006
DUXZIG01	propane	26.89045435	26.9673067482607
UVEXAV	acetone	91.42185816	91.42933219020202
LASYOU	propene	29.502885600000003	29.62191411769452
XUVHEB	acetone	51.98476379	52.06687379437843
MIHHOA	4-hexen-2-one	89.27482137	89.3576176620121
LIFWEE	isobutane	44.99530867	44.96579502254316
XEJTIR	ethylamine	54.20628341	54.32026832061508
LAWGIA	isobutane	23.08606743	22.993103900127696
LAVSUY	acetone	48.95571125	48.96790681139373
NADZEZ	methyl tert-butyl ether	-187.4150079	-187.3220174620013
QOJVAM	4-methyl-4-penten-2-one	75.57106082	75.5939610246215
GAYFOD	methane	17.960635600000003	18.032578703264086
HIMSAY	2-pentene	68.47944853	68.59794627263305
FIQCEN	methyl propyl ketone	48.84709388	48.640000078161016
REYCOP	methyl propyl ketone	15.30636356	15.291140957615687
NADZEZ	methyl isopropyl ether	37.77245113	37.932087848107734
OHOLIH	neopentane	59.3432798	59.388631411276215
MOYYIJ	3-methylpentane	45.40964842	45.148532246837114
CUNFOH01	isopropyl alcohol	29.97967667	29.89256019968478
ZESFUY	4-methyl-1-hexene	53.69502682	53.829728007095476
HAZNON	4-hexen-2-one	94.53955038	94.54081450481493
PUQXUV	propene	52.2773908	52.282119174743805
OFERUN02	acetaldehyde	25.06699878	25.076246089206876
KOMHAW	isopropyl alcohol	70.13220737	70.2391642408601
RAZYOI	methyl propyl ether	48.56589134	48.39376922578097
LEDCAA	hydrogen cyanide	34.90926293	35.11305315089917
YEGCUJ	4-methyl-1-hexene	55.68511144	55.74870235170416
RACZIG	propyl alcohol	60.30201416	60.249431600715376
FUNBAS	2,3-dimethylbutane	63.77948609	63.71641085571566
FUSWIA	4,4-dimethyl-1-pentene	63.45783203	63.45371981693732
IQUNAJ	propane	-0.834863591	-0.8870754893708679
FEFCUQ	neopentane	40.41474527	40.42825409820653
HIFTOG02	hydrogen cyanide	30.04678955	30.12050294945271
XIMPOA	ethene	22.23165672	22.368026844437523
SAHYOQ05	1,5-heptadiene	34.66190741	34.71495520299956
MATVEJ	2,3-dimethylbutane	41.48153138	41.77762048842082
NEHZIK	ethylamine	37.34177744	37.40484122268373
FIPXEJ	methyl isopropyl ether	68.36127541	68.26092888645029
WALBOC	dimethylamine	54.64224904	54.44267053630661
YAZYEF	methane	23.55254848	23.520305074348244
BIBBUL	propene	25.13695873	25.22395323206216
COYTEQ	4-methyl-4-penten-2-one	111.0464414	111.07809779981078
ICANAD	dimethyl ether	43.30541016	43.40439285187593
WEBREC	methyl propyl ketone	76.57151850000001	76.71355926239559
YUJNOH	methyl isopropyl ether	61.08406826	61.124497933257736
EMITUQ	methyl isopropyl ether	55.01337277	55.53138486546931
LASYOU	isopropyl alcohol	38.5263651	38.410476431190155
UVAROZ	methyl isopropyl ether	65.00318463	64.80685982481813
WALCET	acetaldehyde	47.17059316	47.14873450058698
UXUZAP	ethene	33.31738256	33.166691474847354
SAKRED	2-pentene	41.156018100000004	41.279246502328256
RATDAS02	methyl propyl ether	52.854288399999994	52.6738086593731
FEFCUQ	ethane	23.56109912	23.123489470474553
IMACZN01	methane	24.15143898	24.09318002399708
YUKBIP01	isopentane	61.25018017	60.97020686370455
KAXQOR01	methyl isopropyl ether	80.51436885	80.43989497839151
AMIKOX	ethene	8.388264687000001	8.420533701452326
YUJNOH	ethene	32.23384701	32.22733373306711
AHOKIR01	isobutane	-15.43617288	-15.324398205276887
IYUJAO	ethene	32.65675457	32.63605645572449
LAGCED	dimethylamine	43.97634113	43.84998759187971
LAWGEW	isopropyl alcohol	27.12420368	26.96366231536876
REDROI	4,4-dimethyl-1-pentene	51.85997509	51.76209586546355
KAYBUJ	methyl propyl ketone	65.59942808	65.50063030436061
YARKEJ	2-pentene	65.77099122	65.59823684257064
HAFQUC	methyl propyl ether	48.73057963	48.71164773834175
PELNEA01	methane	19.25737145	19.326623227239317
QUNMUI	propyl alcohol	34.5422299	34.56840619443918
ZARZAV	3-methylpentane	81.59611943	81.73791584299765
ZIDDIB	acetone	74.62803329	74.57458995520537
BUVYEX	acetone	40.51732015	40.521414536187145
NISCOJ	methyl tert-butyl ether	40.60154533	40.84541660817813
HIFTOG	propene	34.93936003	35.197591251142185
TADCAE	ethane	40.18000133	40.27225787969836
PEVPUD	neopentane	22.90758087	22.904952105530036
XINWUO	methane	14.30292654	14.261581826162224
XOKHAH	methane	18.85003478	18.983845043519203
CUHPUR	acetonitrile	40.07632485	40.02972127411511
ISOHEE	4-hexen-2-one	63.39937858	63.50426501771225
QEVKOS	propyl alcohol	63.47206537	63.41573827659376
RATDAS02	ethylamine	51.22576891	51.03235521467469
VUQKOI	acetaldehyde	42.48757937	42.449781945507674
SUHHOT	isobutane	12.25499642	12.2901924168451
SERKEG	3-methylpentane	43.45895932	43.47807782478043
XUNGUJ	acetonitrile	41.47384165	41.506488885397616
VUQKUO	acetonitrile	50.41760576	50.347771857312175
WALBOC02	4-hexen-2-one	66.05151736	65.72757613211614
KEFBEE	propane	29.13613628	29.23782328554628
MODNIC	2-pentene	39.41690884	39.390250985977744
IXODUV	methyl propyl ketone	52.56679227	52.82796010992328
NALWOO	methyl propyl ketone	59.67287219	59.717568392486555
YARYEV	propyl alcohol	47.27793425	47.28135154610967
UTEWOG	acetaldehyde	35.61021478	35.63047887154377
RATDAS02	methyl propyl ketone	56.65595886	56.61861360951381
UBACUX	2,3-dimethylbutane	58.00475348	57.91762121026788
EZUCIM	isopentane	56.12281411	56.27989168852724
HIHGOW	methyl isopropyl ether	70.24966917	69.71372201893861
DEYDOA	methyl propyl ether	57.21008271	57.13620270642084
QOMFAA	4-hexen-2-one	86.41689986	86.38317058115275
DEYLUQ	isopropyl alcohol	63.06701389	62.941152170424274
PEVQEO	2-pentene	27.177156800000002	27.287602112295865
MAKXAZ	propyl alcohol	63.56700513	63.79756076442711
FECZAQ	4-methyl-4-penten-2-one	55.33408055	55.44016629834553
XEQRAO	propyl alcohol	56.13509441	56.23227166608152
TENLIJ	ethene	30.12011236	30.051112991367763
UVASAM	2-pentene	67.5492224	67.70083107183244
GINLIA	ethylamine	58.25789216	58.01264800517716
KUNWEW	neopentane	54.59326039	54.51702214737988
FUNBOG	ethene	24.55070812	24.506831421134407
MOYYIJ	methyl isopropyl ether	43.55787503	43.66233703880562
ZARZAV	methyl isopropyl ether	85.1619848	84.93157985149682
DUXZIG01	isopropyl alcohol	29.38663048	29.46899059461345
KAVROQ	propyl alcohol	60.67718455	60.639225936656196
PIFPIE	propene	33.40502373	33.79900884281462
QUVDUH	2-pentene	61.52293749	61.71991668375039
XAWVUN	neopentane	26.03309767	26.008531529102243
WEBREC	ethane	33.36873394	33.575988050112656
LABJUV	acetone	52.38393925	52.649643001547446
HEZKIH	acetonitrile	56.92705122	56.73052112962419
WIDZOA	propyl alcohol	54.94406546	54.93329590160398
XEHTUB	ethane	33.12793091	33.1253043083277
VEJYUF02	dimethyl ether	41.4487686	41.4951868001092
PASKAX	methyl propyl ether	67.60900044	67.43222362878858
LEMNOH	propionitrile	25.91243106	25.89257613669631
VISTUM	propyl alcohol	44.02304709	44.11564372133707
ICANEH	2,3-dimethylbutane	75.36137241	75.27392686064566
VISTUM	2-pentene	46.49254341	46.613029647873276
VAHSIH	ethylamine	66.43700226	66.44770924006608
GEDLIM	4-methyl-1-hexene	82.08701273	82.20855061266909
GOMREG	propyl alcohol	87.1413391	87.03099414391178
BONWAD	propionitrile	20.78989479	20.824632902418493
CISMAT01	methane	27.10050065	27.0985199339283
GAYFOD	ethane	27.67736102	27.625602850672898
FIJCUX	4-hexen-2-one	61.02168463	61.02705171229784
XUYXAR	4-methyl-1-hexene	40.03520229	39.97914717254301
YEKXET	methyl propyl ketone	57.13749326	57.11882318112685
CUTKOS	2,3-dimethylbutane	69.27345720000001	69.68910462330491
AMILUE	propionitrile	53.28700247	53.587523738250475
MODNIC	hydrogen cyanide	24.43514256	24.439185795932115
NALWOO	2-pentene	43.9297535	44.06180477375883
GIFKIP	4-hexen-2-one	71.76212695	71.91537187448228
ZIDDIB	propionitrile	77.94713289	78.05850732028674
UBACOR	isopropyl alcohol	62.28773892	62.64014176467837
KAVROQ	isopropyl alcohol	57.37158953	57.50112944230889
LAVSUY	4,4-dimethyl-1-pentene	71.75302543	71.86339858327202
CUYHIO	acetaldehyde	-75.48485184	-75.47035639273564
ICANEH	methyl isopropyl ether	64.01565872	64.02885905212331
GULPIN	2-pentene	64.64840381	64.69875469622934
BERGAI	4-hexen-2-one	98.84772316	98.86440929551031
UVEXAV	acetaldehyde	79.61561197	79.56192323014275
FEZREJ	isopentane	49.02531053	48.75128930372692
TEVZIE	methane	21.34623816	21.300162888868286
LAWGIA	propionitrile	26.68219838	26.672056504389072
LAVSUY	2-pentene	54.81859169	54.615156259874944
QUQFIS	ethane	25.14394785	25.080162271173787
HAFQUC	methyl tert-butyl ether	56.97626227	57.089376141831444
KANDIO	ethene	29.21963488	29.31793749066117
JAVNIE	propyl alcohol	64.9568286	64.96767235078582
ZERQOE	neopentane	17.95898281	17.67712482389661
KIYMAI	isopentane	-15.39965638	-15.418566739977267
FAKLOU	methyl propyl ether	38.04991668	37.81164270748738
BUVYEX	ethane	26.00465751	26.24766190338073
GAYFUJ	methyl tert-butyl ether	47.33630064	47.41565411965362
HOWPOZ	isopentane	52.208160299999996	52.16490903786119
SAKRED	methyl tert-butyl ether	47.35350764	47.443301435691694
SERKEG	hydrogen cyanide	21.82176556	21.855108862697005
HEZKIH	isopentane	58.96746521	59.029207051137966
VEJYUF01	4-hexen-2-one	36.17917366	36.34436101260207
BIBBUL	propionitrile	45.98052629	45.8701630803259
UTEWUM	propene	33.38351967	33.27041982479821
QOMDUS	propionitrile	40.7591313	40.750696469747524
GIZJOP	isopentane	55.11910479	55.202142829364
KOMHAW	dimethyl ether	44.65608655	44.6255920389664
KIYMAI	methyl propyl ether	30.45575477	30.614166306715838
YUKBIP01	neopentane	60.21677181	60.425304597643176
GAXWEJ	4-methyl-1-hexene	51.55618811	51.62807856977823
EXEWAG	4-methyl-4-penten-2-one	62.73871188	62.827384991211765
SAHYOQ03	4-methyl-4-penten-2-one	37.00524861	36.967034632097295
LEGGEK	acetone	104.2309698	103.98238382607423
RURQEB	isopropyl alcohol	56.81039623	56.99771575139529
HEZKIH	methane	21.34082105	21.50024895685652
DAGDIZ	4-hexen-2-one	75.4890193	75.65403804280214
PEGBUA	1,5-heptadiene	50.36899866	50.40146891473234
MATTUX	2-pentene	48.64200669	48.636085847653646
VUSKEA	4-methyl-4-penten-2-one	36.41338247	36.35095634122844
QUQPIC	acetonitrile	37.43853198	37.5324144561681
KIYMAI	hydrogen cyanide	63.21308861	63.33209342011595
SAHYOQ04	methyl propyl ether	26.39111432	26.31797565195633
XEJTIR	methyl propyl ether	40.27476578	40.39587487344062
YUJNOH	4-methyl-1-hexene	67.86446435	67.92402899143966
UVUPOR	isopentane	50.73529951	50.86600177474521
EDUSIF	4-hexen-2-one	36.47802519	36.49019308800989
ELAFUT	dimethyl ether	56.34259674	56.38943450918912
CISMAT01	4-methyl-4-penten-2-one	80.29086048	80.26699795127321
TEVZIE	dimethyl ether	41.86345524	41.96046564755768
SEFSOM	neopentane	48.891356099999996	48.620418257517926
AHOKIR01	isopentane	-26.6330702	-26.61589567643704
WECJAR	isopropyl alcohol	57.40909266	57.44928372674485
BOJCIN	propane	36.24614141	36.30789823406598
MOCKEV	dimethylamine	38.68210611	38.90516816112618
CUMDIY	methyl propyl ether	70.87236209	70.82757160994605
OFUYUL	2-pentene	52.70291178	52.70605200911355
HAMJOW	methyl propyl ether	52.30597153	52.42134033972923
YEKXET	propionitrile	43.36570239	43.1612052733628
IXISOX	4-methyl-4-penten-2-one	79.30229814	79.33447454152127
CUMDIY	4,4-dimethyl-1-pentene	61.32495022	61.30942112586492
UVARIT	ethene	35.27056064	35.19774580271497
IQUNAJ01	hydrogen cyanide	20.71466194	20.839199669104065
GUYMAP	isopentane	46.41241749	46.510257787631495
LEDCAA	propane	23.08826064	22.90225914806161
NUYWOU	methyl tert-butyl ether	45.56851288	45.58714489279128
XUNGOD	3-methylpentane	68.4083379	68.41211183513056
BARZAW	acetone	47.65444764	47.45269870840368
GOMRAC	4-methyl-1-hexene	124.3738365	124.37776891519893
WENDIE	2,3-dimethylbutane	27.88183117	28.20652550881711
BONWIL	isopropyl alcohol	27.29676268	27.313890835326
YEKXET	2-pentene	46.47688244	46.02648924204201
AVAQIX	3-methylpentane	81.32409817	81.15650040062347
NALWOO	2,3-dimethylbutane	50.61440886	50.704725188562634
ERUFUS	propionitrile	55.52458854	55.64080069466645
XEXLOD	propane	30.81474125	30.892674549117995
QOCRUW	dimethyl ether	40.26653332	40.27693192909358
IBIDAA	2,3-dimethylbutane	41.45815249	41.538586498833716
DAGDIZ	propane	37.22129868	37.07739421941015
OHOLIH	isopropyl alcohol	53.04095865	52.91246090236836
HOWPOZ	ethene	24.26598559	24.159523049389907
MIBQAR18	4-methyl-4-penten-2-one	37.74768515	37.78111698058978
YEGCUJ	isobutane	34.3360585	34.3626080899452
NISCOJ	isopentane	66.39413779	66.04125758278862
MADVUJ	propyl alcohol	55.60254383	55.62358682388956
TESHAB	propane	42.76866746	42.586131699966366
ERUFUS	methyl propyl ketone	52.05321952	52.14466359964236
PAPXUB	4-methyl-1-hexene	77.91650621	77.9097715005557
RIPNIP	neopentane	52.91303758	52.85654127628741
EKOPOK	acetone	82.13077617	82.25716468153128
BIBBUL	dimethylamine	44.94728763	44.9217479696898
XIDBUJ	4-methyl-1-hexene	65.52212711	65.45927936880494
FAPTOH	isopropyl alcohol	47.82830179	47.85272659967661
KEWZOD	4-methyl-1-hexene	57.5217956	57.455955963290094
QUQFIS	4-methyl-4-penten-2-one	60.38962107	60.35214510316859
ZEDROR	acetaldehyde	56.07205032	56.242347197814055
SEFBOV	dimethylamine	29.83736524	29.78222296895325
MATVEJ	ethylamine	34.03973531	34.17193085804116
GUYMAP	isopropyl alcohol	49.31177165	49.31739431013973
ACOLIP	methyl isopropyl ether	56.92180119	57.190446903149805
KEFBEE	hydrogen cyanide	29.89985422	29.87561480024781
MIBQAR	propyl alcohol	26.01985162	26.109691391426775
WENDIE	4-hexen-2-one	96.0191389	95.97040212667608
LOFZUB	methyl isopropyl ether	84.64710457	84.70519658835431
FAPTIB	methyl propyl ketone	62.3558457	62.6387773463964
BARZAW	hydrogen cyanide	25.82431041	25.758119624146783
XINFUW	acetaldehyde	38.89696316	38.96610574853379
FAGREM	dimethylamine	41.99054156	41.848617151216665
OFUYUL	4-methyl-1-hexene	70.36987321	70.44412608058637
RUMWUS	4-methyl-1-hexene	86.52606249	86.49585101816453
RAZYOI	1,5-heptadiene	66.54500399	66.4323384900733
KEWZOD	3-methylpentane	52.15783828	52.20992432796135
VARRIP	methyl isopropyl ether	78.05477897	78.03993460227684
QUVDUH	acetone	64.5152592	64.67879286735864
OFERUN02	hydrogen cyanide	18.39473542	18.37568929910317
XUGSEY	4-hexen-2-one	80.17039956	80.07782785431134
PORVUO	2-pentene	64.12733416	64.58679277126097
MATVAF	1,5-heptadiene	59.07383302	59.13622486844881
FIRVEH	methyl tert-butyl ether	19.83601025	19.751901036395278
UTEWUM	methyl propyl ketone	67.22227159999998	67.24662856735603
HIFTOG	2-pentene	48.01110942	47.98197646605833
QURSEC	1,5-heptadiene	81.97790477	82.07299224279646
ZISYAD	dimethylamine	45.52906455	45.435001167052214
LIFWEE	methyl isopropyl ether	58.47932785	58.52502385316737
FEWGUL	isopropyl alcohol	62.87117134	62.75975130675376
BEPMIU	propionitrile	37.25664274	37.31690390398742
CESYEF01	4-methyl-1-hexene	65.15825246	65.23109034188434
MOCKEV	ethene	20.45059637	20.55807360718166
COGWEB	4-hexen-2-one	65.93318482	66.0698890715056
DIDDOK	acetonitrile	28.52628802	28.671436023837174
FIPWOS	dimethyl ether	55.63437811	55.740971895490304
QUQPIC	1,5-heptadiene	49.18861331	49.18724964397099
DAGDIZ	isobutane	46.84628641	46.79829978230481
WONZUV	methane	13.25484953	13.295452754385758
ABUWOJ	4-hexen-2-one	80.60389249	80.69008976304079
IXOFIL	isopropyl alcohol	45.57798781	45.438555182469386
QEFNAQ	hydrogen cyanide	37.84670919	37.81865804389641
KINHAS	acetone	56.26769536	56.20012919712764
QUPHUF	isopentane	72.96760986	73.32892181741087
DOTWAL	propane	40.78505673	40.866741826328145
BUVYEX	acetaldehyde	34.68922083	34.702356278184325
