MOF	molecule	H	predict
QURSEC	2,3-dimethylbutane	64.74637409	64.57477711808976
RUFMUA01	4-hexen-2-one	65.21999291	65.32183981372712
RURQEB	hydrogen cyanide	31.727833299999997	31.67632324803131
OVICUS	ethene	31.21989333	31.233829396918797
QURSEC	4-methyl-1-hexene	76.76179378	76.58171949074233
GAYFUJ	1,5-heptadiene	72.22753466	72.18225660982036
COYTEQ	methyl isopropyl ether	79.41399475	79.42865933480442
ICANAD	propene	39.54112935	39.61807031992653
BUVYEX	4-hexen-2-one	60.30068425	60.344818003051245
OHOLIH	ethene	28.88061454	28.84018411371092
GUYLUI01	4,4-dimethyl-1-pentene	50.20613123	50.36608360367676
UTEWUM	propyl alcohol	47.86248034	47.856144891524806
GIZJOP	ethylamine	47.10018912	47.14337214528536
MOCKEV	dimethyl ether	38.63803581	38.65767171535397
OFORUX	methyl propyl ether	62.89522583	62.84329242090633
XUYXAR	acetone	58.02866966	57.69548343151211
RABHAZ	acetone	36.303450899999994	36.37695322428693
IYUJAO	acetone	63.41173657	63.64478202851328
PEVPUD	methyl propyl ketone	38.60202262	38.61755894698529
IYUJAO	propyl alcohol	66.48731687	66.57383064784212
EKOPOK	neopentane	57.25354926	57.444026264290265
LAWGOG	ethane	15.10939228	15.096588605363802
LABJUV	hydrogen cyanide	30.94748599	31.00539174272759
SAHYOQ03	4-methyl-4-penten-2-one	37.00524861	36.908458148682975
KAXQIL	ethane	44.19337856	44.23536424856762
CESYEF	dimethyl ether	40.91709225	40.918405941913605
WEBREC	isopropyl alcohol	56.80897567	56.839527517488925
PORVUO	4,4-dimethyl-1-pentene	37.88977385	37.91609490176612
LABJUV	neopentane	51.14477985	51.17238963537718
GULPIN	propionitrile	67.73067759999999	67.60156615808128
NEVJEF	hydrogen cyanide	40.88349523	40.770507611444565
ERUFUS	isopentane	44.78836052	44.67525204811132
NOCKUM	propionitrile	65.83036369999999	65.9301927557937
MOYYIJ	ethane	26.73991473	26.62379511937036
ECAHAT	acetaldehyde	31.01941208	31.031484063430895
XEXMEU	isopropyl alcohol	53.96918027	53.99327899859337
WONZUV	methyl tert-butyl ether	38.36035151	38.37169581416873
HAMJOW	2,3-dimethylbutane	64.97787017	64.99651608362625
XIDBUJ	ethane	28.69940168	28.856206415116127
FUSWIA	methane	16.37360887	16.345082857128435
TECTUS	isopentane	60.08451765	60.17150414771736
FEWGUL	3-methylpentane	78.90962996	78.93211519869071
DOTWAL	methyl isopropyl ether	78.51835953	78.49917362640328
IQUNAJ01	acetaldehyde	18.10828335	18.114765963555225
PAMVEG	dimethyl ether	41.98605385	42.01420966350504
GUYLUI01	dimethylamine	51.59309799	51.695888969725246
NOCKUM	2,3-dimethylbutane	58.42878571	58.33654250173334
GINLIA	neopentane	46.67420846	46.610213708613074
AMIMEP	propane	50.0623262	50.14516158829315
XINHOT	methyl propyl ketone	70.89086055	70.8827987006997
SEHTEF	isobutane	38.97737841	38.95041230421611
LEMNOH	acetaldehyde	28.36654743	28.33881719562554
WIFBAQ	isobutane	43.58868209	43.593267048158374
AMIMEP	propene	47.12852702	47.21236759099731
RACZIG	4-methyl-1-hexene	78.13770092	78.0878970179636
PIJJOI	methane	21.20661897	21.152506800212674
FEFDAX	acetone	42.3077531	42.45868117632956
GALCED	ethane	27.27902166	27.137484090149442
ZESFUY	acetonitrile	24.76331568	24.64754313453092
YAZFOW	isopentane	53.75635718	53.80866442697486
BICDAU	acetone	33.941768100000004	33.95990105483793
IXUREZ	3-methylpentane	67.96273466	68.13323461136274
KAXQOR01	4-methyl-4-penten-2-one	91.86677023	91.83093346193002
QOJVAM	methyl propyl ketone	73.29602987	73.29052130114565
ISEQIH	dimethyl ether	74.89081052	74.84947207107052
VISTUM	dimethylamine	39.06621722	39.025671010713666
PAPXUB	ethene	34.6033849	34.56770835755984
YARYOF	methane	16.20751869	16.23198519873138
PUQXUV	dimethylamine	74.48398957	74.62753958414415
VAHSIH	3-methylpentane	97.14905911	97.16693531400695
BERGAI	ethene	35.73290882	35.7612438523811
TESHAB	methane	21.43588774	21.42377282400081
XEXLOD	hydrogen cyanide	29.54389437	29.567812694251685
SAHYOQ03	acetaldehyde	25.79763342	25.745017316453016
YARYEV	neopentane	33.17677589	33.15140604215067
HAMJOW	1,5-heptadiene	71.50669095	71.40949466953106
FAQVEA	hydrogen cyanide	34.176993100000004	34.14724647996136
QEFNAQ	ethylamine	58.39394511	58.4204349289164
LEDCAA	methyl isopropyl ether	-80.58463429	-80.53131141264633
UTEWOG	isopropyl alcohol	45.60732876	45.59355003335155
COGWEB	methyl propyl ketone	60.10620550000001	60.204837008297254
QUPHUF	1,5-heptadiene	87.33902896	87.3137599541271
HEZKIH	isopropyl alcohol	70.03432521	69.93462122711276
FERHAN	4-methyl-1-hexene	51.30135828	51.199836149654196
IQUNAJ	acetonitrile	17.01571229	16.956374885422512
FAQVEA	ethane	32.08355888	32.091770194888944
ILOJEZ	propane	48.88277191	49.017234528616754
XEDPIH	acetonitrile	45.24157145	45.21087375687162
GACQAE	4-hexen-2-one	59.47935467	59.584388064361114
ZESFUY	4-methyl-4-penten-2-one	51.46614802	51.467824097067975
WALBOC02	4-methyl-4-penten-2-one	26.37228217	26.33970692893966
UBACUX	propane	37.37926588	37.578645240090964
VASKOR	neopentane	-98.09946011	-97.92418577134194
FUNBOG	ethane	27.71770205	27.80561149278537
CESYEF	isobutane	38.78867984	38.71859037989033
VAGTUU	2,3-dimethylbutane	79.18077036	79.07458940102457
WALBOC01	dimethyl ether	48.91395464	48.96220606829561
IBIDAA	isopentane	36.38549566	36.33058196708413
SUHHOT	acetonitrile	74.72039579999999	74.67064665910685
EZABEN	propane	39.76531183	39.95772065893039
QUGNOV	acetonitrile	29.42368523	29.50037582262815
MOCKEV	propyl alcohol	47.45431617	47.543965408505436
XAMDUM07	acetone	56.11284392	55.97155902399532
TASXIW	4-hexen-2-one	71.91425007	72.03848211341985
DEYVUA	acetone	48.58862841	48.616154105246565
GALCED	methyl propyl ether	47.52390339	47.31755956615825
LAWGEW	1,5-heptadiene	34.66252746	34.633166053350635
RAXCOK	methyl tert-butyl ether	51.01719903	50.96328615824973
FUNBEW	dimethylamine	40.56624626	40.692309503087756
LAGWEX	propane	32.48889327	32.547656953967625
OFORUX	3-methylpentane	75.90883919	75.92273566127321
OVICUS	methyl propyl ether	65.21967099	65.16607829644524
COYTEQ	dimethylamine	60.56681968	60.53412578582496
SAMLAV03	2-pentene	58.90372163	58.98438544027369
RUVMAX	propane	45.88632719	46.11626344076575
CUNFOH01	isobutane	25.68585401	25.618183109029264
CESYEF01	ethene	30.49726285	30.50290627237937
HAFQUC	2-pentene	51.02141997	51.0276145408936
XOKHAH	isopropyl alcohol	-26.25623833	-26.1945788526739
IXODUV	propyl alcohol	48.74583982	48.72332268087909
MADWAQ	methyl isopropyl ether	61.78950691	61.67844927873092
SUKYIH	1,5-heptadiene	58.30409248	58.2906846088199
WIYFAM	propionitrile	42.59700024	42.49561153363304
XIDBUJ	4-methyl-1-hexene	65.52212711	65.59546500994604
YUBFOR	hydrogen cyanide	20.82488154	20.82403812242763
YUBFOR	methyl isopropyl ether	43.28554998	43.288702340434774
RURQEB	4-methyl-4-penten-2-one	75.91361571	75.92133981910922
RIFDUG01	methyl propyl ether	61.25303701	61.123586969371885
SUJQOE	methyl isopropyl ether	35.65295019	35.590586929126694
QEVKOS	3-methylpentane	75.22183028	75.180435082542
HICVUM	methyl isopropyl ether	69.29335417	69.35012728468305
IBICAZ	propionitrile	38.44644357	38.387840740826384
WENDIE	ethene	35.20345576	35.260653879948535
ANUGIA	ethane	18.80652765	18.752922255490663
BOJCIN	1,5-heptadiene	68.48599557	68.52170597591996
XINJAH	acetone	54.09796466	54.20066883841338
HEZKIH	propyl alcohol	71.39336918	71.47996481903438
IQUNAJ	propyl alcohol	0.34376727799999995	0.358782556758752
WIYFAM	dimethyl ether	29.47094218	29.435653452529877
PEVQEO	isobutane	23.09004241	23.029947471728228
COGWEB	ethane	25.50014296	25.585381658461422
LELMIA01	methane	18.05117732	18.02898490060559
ELAFUT	acetaldehyde	61.30269812	61.220656295847505
UVARIT	4,4-dimethyl-1-pentene	54.88925516	54.907438958222976
LOFZUB	neopentane	85.70084365	85.66285399133527
PAMVEG	methyl propyl ether	58.0171639	58.061605569591556
NALWOO	methyl isopropyl ether	44.23420267	44.385472597929116
FUNBAS	propionitrile	44.93547188	45.032839562455734
LABJUV	2-pentene	54.5370826	54.60798542798985
LACJAC	isopentane	47.26415293	47.33994198713034
ILOJEZ	acetonitrile	50.68766542	50.54148444026856
QOMFAA	propane	43.04360032	43.049247778173516
QESYOD	methane	18.60054394	18.593594305290598
YARYOF	hydrogen cyanide	27.85019231	27.798150556851887
ELAFUT	acetonitrile	55.52945368	55.63947830282096
PASTOU	hydrogen cyanide	26.25119207	26.251396514858214
EKOPOK	2-pentene	67.49506806	67.32232726338482
GIZJOP	methyl tert-butyl ether	58.55855134	58.53894807861431
VAZTOG	propionitrile	26.39274601	26.37957345361391
XINJAH	hydrogen cyanide	35.38173729	35.29967641477451
XUNHAQ	4-hexen-2-one	86.34087640000001	86.33000564158236
DEYDOA	1,5-heptadiene	72.01147175	72.0358752642051
COYTEQ	ethylamine	61.46715089	61.48290515211319
PIFPIE	hydrogen cyanide	32.71047861	32.68802029993495
WIFBAQ	methyl propyl ether	48.18317327	48.12409779475968
FERHAN	ethane	37.54464697	37.6868862537362
DUXZIG01	4,4-dimethyl-1-pentene	37.7369865	37.859842840600095
WENDIE	2-pentene	72.09065009999999	72.1287488618462
PAMVEG	ethylamine	49.01887044	49.01740402002481
HAMJOW	acetone	51.76605861	51.725495638509884
XUVHEB	acetone	51.98476379	51.893059810653035
WEBREC	methane	22.11594659	22.06934513923094
FUTKEL	propyl alcohol	59.70702622	59.67787990311407
YEZFIU	2,3-dimethylbutane	44.05128362	44.13735952395838
XINWUO	2,3-dimethylbutane	51.41763814	51.455611179087114
DAJHUS	methyl propyl ketone	-15.46087004	-15.504689901291023
ZESFUY	methyl propyl ether	39.20227852	39.183802267497725
RABHAZ	ethylamine	38.96587298	38.92890086546963
KEXKAB	propionitrile	41.52350397	41.6168689212143
NALWOO	4-hexen-2-one	69.27864073	69.12513141595963
VACFUB01	4-methyl-1-hexene	57.1349165	57.171937275289224
EDADIX	propionitrile	53.01047681	53.17945770840788
DUBWON	dimethylamine	50.31913509	50.37867089948516
SUHHOT	methyl isopropyl ether	33.35307004	33.32579802316635
NISCOJ	hydrogen cyanide	34.91942614	34.905978892810424
IXOFEH	methane	15.82285916	15.831016300417666
CESYEF01	4-methyl-1-hexene	65.15825246	65.18277209364688
LIKFOB	methyl propyl ether	-39.92913501	-39.9740988909806
FEZREJ	propionitrile	78.66839432	78.66313636146695
CUTKOS	ethene	31.79328796	31.809210938507906
MADWAQ	methyl propyl ether	67.58440387	67.55991554696858
OHAKIS	methyl isopropyl ether	69.36787109999999	69.3390146626986
ISOHEE	neopentane	41.11397557	41.03724134791882
FEFDAX	methyl propyl ether	42.32746209	42.14933793689124
BAEDTA01	2,3-dimethylbutane	45.87536574	45.88006998441761
TEVZUQ	ethane	32.8031211	32.872858722469594
SERKEG	ethylamine	33.15844769	33.1744662318331
ILOJEZ	propyl alcohol	80.19387372	80.32415161307463
MIBQAR16	propionitrile	29.18773995	29.13215531044358
FIRVEH	isopentane	50.21001528	50.33128170674753
SENWOZ	acetaldehyde	45.62828799	45.59702313912294
FERHAN	acetone	67.25543994	67.02643401560196
ZERQOE	dimethylamine	60.3553122	60.27821147638346
SEFBOV	neopentane	37.76938018	37.710466869072185
DAGDIZ	2-pentene	52.22861231	52.22742255753462
NEVJEF	methyl isopropyl ether	56.92218002	57.16194794538754
UXEQOE	hydrogen cyanide	59.09531076	59.08688460502931
XUYXAR	dimethyl ether	39.72222381	39.869526211366946
KIDDIM	neopentane	52.79808022	52.866019214601735
HEGJUZ	isopropyl alcohol	55.16265119	55.09114548098599
RELLAW	isopentane	49.94324609	50.33510228502139
VAHSIH	4,4-dimethyl-1-pentene	104.3212003	104.29929732368404
AMILUE	methyl propyl ether	64.19652986	64.16055196783113
QOJVAM	propene	43.44600696	43.4245891251324
IYUJAO	methane	23.17401935	23.240887040843187
NASCIV	isopentane	-222.82464069999997	-222.8044246159531
HUTTIA	propane	55.6829091	55.70295360985122
FIPWUY	methyl isopropyl ether	75.08851166	75.15767199920771
SENWAL	2-pentene	27.69877435	27.708364232037507
XAMDUM07	4-methyl-1-hexene	46.40868755	46.40623919074529
WALCET	methyl propyl ketone	54.71565137	54.51284480514428
TASXIW	2-pentene	51.21445089	51.08554438786835
LASYOU	methyl isopropyl ether	43.94270758	44.02404509304844
MOYYEF	2,3-dimethylbutane	59.03326653	59.011741699456145
MATVEJ	ethane	20.08424438	20.058464086168406
JAVNIE	acetone	46.56480377	46.68331579873783
QEVKOS	isopentane	65.70276014	65.49361802756988
SENWOZ	propionitrile	50.77096748	50.672705534539794
IMACZN01	2-pentene	40.91419421	40.94467329773911
YEGCUJ	methyl propyl ketone	61.28440332	61.21110570642393
CUHPUR	3-methylpentane	46.40027194	46.43479686645213
RATDAS02	hydrogen cyanide	29.53435411	29.578861815263267
UVEXAV	acetaldehyde	79.61561197	79.58649609059604
RAZYOI	acetonitrile	29.41621352	29.44731649930405
GACQAE	dimethylamine	38.45960473	38.40085169083548
ELAFUT	4-methyl-4-penten-2-one	89.61281263	89.56309202188446
HUTTIA	methyl isopropyl ether	61.78499864	61.69666851194742
DEYDOA	isopropyl alcohol	53.08754421	53.076240252329725
UBACUX	hydrogen cyanide	45.82170357	45.93363782783972
TOHYUL	2,3-dimethylbutane	50.57645292	50.72138556273129
TARWEO	dimethyl ether	51.50245291	51.48225350096936
PUWCUF	methyl isopropyl ether	77.46415136	77.31774060057059
LAWGUM	methane	10.03901662	10.048893651804699
CESYEF	propionitrile	44.69509352	44.64006315791045
WONZUV	isopropyl alcohol	55.61765573	55.53875591066682
ODIXEG	dimethyl ether	39.59061416	39.54917902365034
CISMAT01	2-pentene	65.44911816	65.46818507816364
BEPPAP	methyl propyl ether	32.92034283	32.826361847956946
IGOCOX	ethene	22.41547582	22.450009133875902
FIPWOS	ethylamine	59.92041689	59.911691969908276
BOJCIN	propionitrile	37.8087526	37.81899233309796
SUJREV	acetone	63.68725795	63.377462436894284
PEGBUA	dimethyl ether	44.76110955	44.63807609046181
PORVUO	propene	44.217569899999994	44.19626178350306
RELLAW	isopropyl alcohol	45.25149549	45.254380307594026
ODODIW	acetone	68.76551723	68.63633550441892
FIPXEJ	methyl propyl ketone	84.24550096	84.1771475366537
DEGJIK	isopentane	61.08122062	61.20835602978467
FIPXEJ	4,4-dimethyl-1-pentene	-9.724555098	-9.733669064564152
HAZNON	4,4-dimethyl-1-pentene	53.82588993	53.77702429977383
XEHFUL02	acetaldehyde	-30.06395172	-30.07214961988432
DOGZIJ	ethane	30.2028826	30.203403388874904
IBICED	propene	24.30587216	24.33431977918554
EDUSIF	methyl propyl ether	26.3879738	26.466535488783936
VARRIP	propyl alcohol	84.64027032	84.6142670834174
DAGDIZ	propyl alcohol	69.25808313	69.24117417769995
MUVGOA	3-methylpentane	71.99889242	72.04868443357638
ZIBGIC	dimethyl ether	2.583025402	2.574767350377048
RAZYOI	methyl propyl ketone	59.26562564	59.1691627506356
YUGLES	isobutane	35.57727571	35.62312677667466
IBICAZ	2-pentene	36.99358502	37.110297377792904
QUQPIC	4-hexen-2-one	54.63949523	54.645224608911185
IBICON	hydrogen cyanide	25.51726165	25.487600401490706
YEKXET	isobutane	38.09581649	38.16568902772348
BETGAK	3-methylpentane	62.57853063	62.58211458474738
QUQPIC	2-pentene	45.95551958	45.97940148319382
QUQPIC	4-methyl-1-hexene	43.91773962	43.91782941579053
LOFZUB	propane	56.25193742	56.24059357120248
QUQFIS	acetone	43.56597476	43.50912495198204
PUQXUV	1,5-heptadiene	75.29057939	75.3317930623528
NALWOO	4-methyl-1-hexene	54.22402949	54.2648587090111
QESYOD	methyl tert-butyl ether	48.68208574	48.7339359244329
TECTUS	methyl propyl ketone	107.67526399999998	107.64246322760923
TASXIW	methyl propyl ketone	68.40057465	68.26037488911193
RIVDEF	neopentane	16.08634033	16.115993619377303
MIBQAR16	neopentane	24.81004945	24.898363643958128
LIFWEE	acetaldehyde	48.64078092	48.75686330340813
SEFBOV	ethane	21.31759489	21.220021943551757
PAKXIK	ethylamine	64.77830322	64.61720210792402
PUWCUF	acetonitrile	57.1672211	57.12675328118069
KUNWEW	4,4-dimethyl-1-pentene	74.58739659	74.45546515057923
KEWZOD	methane	15.77481208	15.89009592744862
YARKEJ	hydrogen cyanide	40.32403702	40.20053045577953
KUNWEW	isopentane	62.57063805	62.719263223983695
DOQGUM	ethylamine	68.10511723	68.10581806162976
IXODUV	4-methyl-4-penten-2-one	55.85597057	55.855270277152485
OHOLIH	methyl tert-butyl ether	65.40625734	65.35358970141736
QIFLUO	propyl alcohol	53.67122755	53.85293870992255
HIHGOW	ethylamine	54.07296051	54.114223089282504
ANUGIA	acetone	33.28493534	33.307045357358895
SEFSOM	2,3-dimethylbutane	59.44534887	59.41579337530933
AVIMOI	4-methyl-1-hexene	83.26033635	83.26749933546652
RIFDUG01	4-methyl-4-penten-2-one	56.22387659	56.206746991553324
QOMFAA	4-hexen-2-one	86.41689986	86.46507866248741
XEQRAO	2-pentene	54.00308645	54.05210750773445
DOGZIJ	hydrogen cyanide	25.43784642	25.39687649786813
TESGOO	isobutane	41.94358341	41.806017150464854
FAGREM	methyl isopropyl ether	47.24264776	47.14098813821855
QOKCID	methyl propyl ketone	90.44145155	90.43059965666528
GIZJOP	acetonitrile	40.25455648	40.21431597177696
ATOXEN	propionitrile	49.81276129	49.969526516251584
RUCGOM	isopentane	54.43769506	54.56248226736139
GULPIN	hydrogen cyanide	38.54008544	38.6174290715839
KIXXOG	isopropyl alcohol	-32.366248399999996	-32.33422267134577
ODIXEG	2-pentene	44.90001257	44.781038772150666
YUBFOR	propyl alcohol	37.99325075	37.99114697350503
GULPIN	dimethylamine	55.31981617	55.32122378539445
YEGYIU	ethene	14.26929619	14.265138998839335
BICDAU	4,4-dimethyl-1-pentene	42.43690665	42.47153010081587
LAWGEW	dimethyl ether	20.00756542	20.108386858005737
HEGJUZ	propene	39.53031171	39.45938227298865
GOMRAC	methyl tert-butyl ether	103.1693958	103.1525071361926
XOVVIO	acetonitrile	55.93897908	55.8982594601975
UTEWOG	methyl propyl ether	50.13150293	50.126766551097745
GUWDUY	dimethylamine	42.82753464	42.87343089906669
KIDDIM	2,3-dimethylbutane	70.90042511	71.18407545796944
UBACUX	2-pentene	52.71964544	52.67606542222779
WEBREC	propane	44.1923688	44.09397582933028
XEDPIH	dimethyl ether	46.04826449	45.993731801881964
PEGBUA	acetonitrile	45.16134470000001	45.19631946123946
RAZYOI	dimethylamine	35.82272433	35.814542529641834
