MOF	molecule	H	predict
PAMVEG	propene	40.51299709	40.533681813205334
HAMJOW	dimethyl ether	40.08358361	40.01745211244739
FEZREJ	dimethyl ether	70.15119128	70.02120142992707
QUQFIS	methyl tert-butyl ether	46.09440488	46.20161898950479
PEMRIK	2,3-dimethylbutane	70.20772514	70.34970114987071
WALBOC01	propene	46.17824144	46.084080418911284
NOCKUM	methane	16.77001063	16.823929894019837
ZESFUY	neopentane	38.19059024	38.18162360753701
RUCGOM	2,3-dimethylbutane	54.54026581	54.55506852235854
FUNBIA	ethane	33.59461743	33.52330621839077
AROFET	neopentane	48.70487037	48.69092500927077
GIZJOP	isopentane	55.11910479	55.28602539077812
AMILUE	4,4-dimethyl-1-pentene	49.57012927	49.34215507614977
XOVVEK	2,3-dimethylbutane	49.97783969	50.098683046586025
PUSDOX	1,5-heptadiene	60.80185422	60.649146254142345
HIHGOW	propionitrile	65.65014706	65.72476161280018
EKOPOK	methyl isopropyl ether	105.1793096	104.89140778393018
MOYYIJ	ethane	26.73991473	26.64993289393443
TASXIW	dimethylamine	45.92772855	45.79130314777297
HAMJOW	dimethylamine	43.59660231	43.6253751240003
XUGSEY	2,3-dimethylbutane	47.61080099	47.44048400201161
IXOFAD	3-methylpentane	53.69316449	53.64949482236394
WENDIE	dimethylamine	56.47326004	56.47472082217415
MOGVAG	propane	55.76647593	55.72894159829656
BERGAI	dimethylamine	55.05119193	55.01650986639135
GIFKIP	ethene	27.61497818	27.590397966131835
OHAKIS	propane	48.05256088	48.10546690284346
DAJHUS	isopentane	21.72117115	21.79399497552507
ANUGIA	hydrogen cyanide	17.30368238	17.23989983375332
WENDIE	acetaldehyde	48.12213811	48.110636365027645
FEFCUQ	methyl propyl ether	45.05475863	44.69242060616616
MATVEJ	4-methyl-1-hexene	47.33570988	47.480693560915135
CUTKOS	propene	44.56735829	44.45853919311224
OFUYUL	propyl alcohol	52.065121999999995	51.87514850780332
GIFKIP	methyl propyl ketone	69.43369545	69.25440998422224
HAFQOW	acetonitrile	32.45860308	32.406840359875
QUNMUI	dimethylamine	31.91995997	31.927664935348847
XOKHAH	dimethylamine	35.14694116	35.282999681893564
GULPIN	isopropyl alcohol	57.85237599	57.82137750146644
YEKXET	acetonitrile	36.88415531	37.07360565145007
KAXQOR	methyl propyl ketone	90.08770769	90.0603284501547
COGWEB	2-pentene	48.07684727	48.2300577689426
UKUBIM	4-methyl-4-penten-2-one	80.39699471	80.37464315088172
HIFVOI	ethene	26.01199596	26.10862740510839
JOSNAG	dimethyl ether	50.29844759	50.30494904666958
TETZID	ethylamine	57.87161212	57.890710889479
FUNBAS	propane	43.58573309	43.42894112742207
RAZYIC	acetonitrile	35.681606099999996	35.58914206308256
FECZAQ	4,4-dimethyl-1-pentene	53.07323411	53.144681850419474
BALMUW01	ethylamine	41.25153296	41.25586013779012
GULPIN	acetonitrile	58.96143697	58.93487463926033
ODIXEG	acetonitrile	32.91759478	32.801705408472614
RUCGOM	isobutane	44.95474901	44.84221514105013
ZIKJIO	hydrogen cyanide	23.6460637	23.662636005697387
RUFMUA01	hydrogen cyanide	38.77996029999999	38.685319070824846
EZABEN	methyl propyl ether	54.316870200000004	54.50759462856276
UVASAM	4-hexen-2-one	78.35390509999999	78.53731602897903
MIMVEJ	dimethylamine	65.05342375	64.97379809073753
XUWVEQ	1,5-heptadiene	94.89215436	94.76002855007242
WALCET	isopentane	14.10503381	14.417615402349647
LAGNUE	neopentane	53.90075361	53.804209386645105
TEVZIE	ethane	32.6511436	32.63589834457857
ANUGIA	4-methyl-1-hexene	46.7421729	46.68717956681774
UXUZAP	3-methylpentane	62.90023717	62.78152096974372
EDADIX	2-pentene	64.82137359	64.7074224414275
XEDPIH	acetonitrile	46.56507721	46.547038073543426
TENLIJ	4-hexen-2-one	104.4337696	104.83001813165565
LAWGIA	hydrogen cyanide	17.33227011	17.33311428852431
AFITIT	acetone	56.470979099999994	56.695858424209
GUXLIU	ethane	13.143726500000001	13.09740134239453
LACJAC	propyl alcohol	67.9038585	67.9590232374043
FUNBEW	dimethyl ether	35.40674764	35.449444028756524
CUTKOS	methyl propyl ether	66.82802622	66.32166242296326
KEXKEF	acetonitrile	36.84265797	36.68657673770841
TADCAE	methyl propyl ketone	63.36019667	63.4117294050847
UTEWUM	neopentane	48.09774687	48.01771619294092
OTAVOV	2-pentene	44.16942548	44.15666994886452
UVEXAV	methyl propyl ether	88.36645456	88.51203772076794
UMEXUF	methyl propyl ether	55.46568429	55.77220495057399
PUQYAC	2,3-dimethylbutane	64.4644361	64.56157011820939
LAWGEW	methyl tert-butyl ether	27.25129507	27.193903212363256
SENWAL	methyl propyl ether	26.88961104	26.854318582896948
TOHYUL	propane	31.14263	31.085158817778986
CEGWER	methyl isopropyl ether	94.79708285	94.95718245151002
UBUMAH	propene	24.70474994	24.759208009579996
CUTKOS	ethene	31.79328796	31.969829672381774
XUGSEY	propene	30.84030188	30.80861016993413
LEDCAA	acetone	11.24689015	11.350595098698346
UTEWOG	acetaldehyde	35.61021478	35.64125437209382
FECZAQ	3-methylpentane	50.32943873	50.035557742718716
HUHJAW	methane	17.76831354	17.83436628421062
RAZYOI	acetone	41.70453785	41.81337089818226
FIPXEJ	dimethylamine	63.21267899	63.2378982327406
ANUGIA	isopropyl alcohol	32.09876951	32.03971155286765
VASKOR	acetonitrile	33.09827265	33.229518861444284
BERGAI	acetaldehyde	46.1930706	46.20008886225262
FUSWIA	isopentane	50.54848509	50.391542924069
AMILUE	dimethylamine	51.70227235	51.66103018962395
IXISAJ	methyl propyl ether	67.11217609	67.12969478080745
PEMRIK	methane	20.92287727	20.69902601585744
MADWAQ	2,3-dimethylbutane	57.16149271	57.140495456915154
WEBREC	3-methylpentane	76.02177900000001	76.10596203684419
TEVZOK	acetaldehyde	41.77990018	41.86658381920505
GINLIA	methyl propyl ketone	74.13809537	74.2074768574513
LOFZUB	1,5-heptadiene	98.25514046	98.29931353898637
FIRVEH	ethene	32.86568607	32.95833284343477
FECZAQ	propionitrile	37.40290137	37.37725462035565
CUNWEO	4,4-dimethyl-1-pentene	59.46669803	59.597077909733926
ULOGIL	acetaldehyde	34.13594379	34.10981271996244
GUWDUY	acetaldehyde	37.18890689	37.156717163583686
TERFUT	methyl propyl ether	42.74366283	43.10932204233123
SAHYOQ03	dimethylamine	21.50717212	21.641270809935396
XINHOT	ethane	29.64418392	29.56143278184851
KEFBEE	dimethylamine	38.22044257	38.34069169745889
MUVGOA	propionitrile	66.79544897	66.80227245464857
KAXQOR	acetaldehyde	48.20291239	48.3252001354289
TESHAB	dimethyl ether	42.52521621	42.54539657042811
SERJUV	3-methylpentane	50.44493916	50.58996711072086
VAGTUU	propionitrile	55.29449464	55.60206641335359
UVASAM	2-pentene	67.5492224	67.48454340033808
IXISAJ	propane	46.58463128	46.643637870483204
NISCOJ	3-methylpentane	66.07984451	65.98580971396596
UNIGEE	4-methyl-4-penten-2-one	34.89703677	34.832382942237864
XUNHAQ	isopentane	61.59205596	61.48363613005648
VAHSIH	acetaldehyde	58.47446506	58.45473347222199
IXUREZ	4-hexen-2-one	95.26453142	95.02372096878996
IXISAJ	isopentane	63.53805481	63.485149169705835
ILOJEZ	ethene	32.958977000000004	32.87849789706728
PEVQEO	4-methyl-4-penten-2-one	39.60210552	39.727416312576146
GIMSIG	propene	31.46293454	31.55102345934927
YEZFIU	methyl propyl ether	39.08447524	39.35181394511159
ZESFUY	methyl isopropyl ether	39.74833659	39.69352303774848
VUQKOI	ethylamine	40.99867176	40.919261585544255
XINHOT	4-methyl-1-hexene	79.07096091	79.10320169637315
BIBBUL	4-methyl-4-penten-2-one	15.58786344	15.60369470612841
MATVEJ	propyl alcohol	45.15369662	45.45158094733849
XUVHEB	methyl tert-butyl ether	65.47300126	65.24033419489372
FEZREJ	acetonitrile	72.69156188	72.7912893038922
SUJREV	acetone	63.68725795	63.24613590507796
VUSKEA	ethylamine	21.40906876	21.514270420656363
VUQKUO	propene	35.81959303	35.821788980843
UBUMAH	propionitrile	49.98863908	50.144282546643076
IGOCOX	propene	30.32045233	30.192876560425837
GUFREF	2-pentene	63.44539307	63.60848848337344
XINJAH	ethane	31.84863467	31.574851759638104
EZABEN	3-methylpentane	61.01962527	60.953027400375504
XINWUO	dimethylamine	29.98737912	30.010330456545375
FAPTIB	acetonitrile	39.46484636	39.472578049978914
NAKLIW	isopropyl alcohol	51.79491572	51.74328936163756
XUNHAQ	neopentane	2.344528547	2.3978325649860968
VAHSIH	propene	52.87107623	52.80779895297495
QOMDUS	1,5-heptadiene	71.38272265	71.29422759758627
ATOXEN	propene	46.22886874	45.951862572463895
UXEQOE	propionitrile	91.58677790000002	91.37105141336436
REDROI	methyl propyl ether	65.52344029999999	65.41076439958145
FIJCUX01	1,5-heptadiene	59.41852717	59.33222168814146
IXISAJ	propene	44.68718311	44.70433181112612
HICVUM	4-hexen-2-one	99.02737918	98.77002206674119
VUQKOI	dimethylamine	38.87910965	38.89111097254188
QUQPIC	methyl propyl ketone	48.61341499	48.708081032469096
HIFTOG01	dimethyl ether	19.01696221	19.14700191321058
KEFBEE	4,4-dimethyl-1-pentene	48.3800083	48.23051581264368
TOHYUL	2-pentene	43.69298144	43.729065313531606
UTEWOG	acetone	47.96717464	48.082919661535385
LIFWEE	propane	38.21093156	38.70299997303709
XINWUO	4-methyl-4-penten-2-one	53.021814	52.89177426409117
JASNAT	propane	45.81886395	45.48787553569769
MODNIC	2-pentene	39.41690884	39.372087962589205
FUNBOG	ethene	24.55070812	24.423866382648157
KIDDIM	acetonitrile	74.79733897	74.67192927633039
EBEMII	methane	21.53842632	21.33297973605643
UXEQOE	acetonitrile	82.53903337	82.68905996300253
ICANEH	acetonitrile	43.43997069	43.26887305534774
LEGGEK	3-methylpentane	-14.32126367	-14.282245077198072
BARZAW	methane	18.8068592	18.759367590884448
XEXLOD	3-methylpentane	47.32632712	47.4982269397464
CUHPUR	methyl tert-butyl ether	50.01607353	49.982703353651274
ACOLIP	4-methyl-4-penten-2-one	72.01708575	71.92949433397236
QUJFUX	propene	34.74253886	34.927142502887314
GIFKIP	acetonitrile	40.08725888	40.17407381624032
PIJJOI	acetone	54.29107999	54.257339903504004
BENXUP	propane	31.27828447	31.277956332951725
KAVROQ	methyl propyl ether	57.07831288	57.17381748553894
ZEDROR	4,4-dimethyl-1-pentene	38.78677874	38.732042698794665
VEJYUF01	neopentane	54.60607746	54.73773891817984
TEVZOK	methyl propyl ether	53.15992192	53.16178133370776
RAXCOK	3-methylpentane	48.82886283	48.61625656399726
MIBQAR16	4,4-dimethyl-1-pentene	31.75517067	31.813017056366338
ODIXEG	ethane	23.74426692	23.763698113174467
KEXKEF	methane	22.70647327	22.708855549574366
KINHAS	hydrogen cyanide	30.13844254	30.06585562451848
KIDDIM	acetone	82.05846392	82.27898627612365
UMEXUF	hydrogen cyanide	41.785883	41.7446565184389
VISTUM	propene	31.57116896	31.417000124200843
RUVMAX	hydrogen cyanide	52.23410662	52.10897395806382
JIVFUQ	methyl propyl ether	46.26085554	46.36530631428078
RIVDEF	ethane	27.25131623	27.08332346066528
SENWIT	propane	21.534502399999997	21.661257974330965
BUVXOG	methyl propyl ketone	57.00232249	56.87878723060438
IGOCOX	isobutane	38.67001189	38.61235291239584
EDADIX	4,4-dimethyl-1-pentene	64.38199996	64.18991266373021
REDROI	acetone	65.32686579	65.03508923400008
ECAHAT	isopentane	37.24529423	37.45842048660467
RIVDEF	isobutane	41.24433348	41.16149886776685
OJICUG	isopentane	34.50542117	34.40432337072774
IYUJAO	4,4-dimethyl-1-pentene	72.69151959	72.96988361571033
SAHYOQ03	ethylamine	21.83520727	21.9081245113211
ZEDROR	3-methylpentane	52.62761031	52.43741128406231
ZERNAN	methyl isopropyl ether	48.95517028	48.8464869873276
AMILUE	propionitrile	53.28700247	53.68244948171276
PORVUO	methane	22.90683805	22.932859641936673
WEBREC	dimethylamine	50.14373702	50.131745297978775
XEQRAO	acetonitrile	48.31813602	48.09363652271319
KAXQIL	4,4-dimethyl-1-pentene	76.33280544	76.58468133782434
HAFQOW	neopentane	51.71527182	51.74084537887953
KINKAV	4-methyl-1-hexene	77.924123	77.9586586105887
HIFVOI	hydrogen cyanide	25.84283012	25.793943909579873
IMACZN01	hydrogen cyanide	36.33927489	36.433310470991486
HAZNON	acetaldehyde	44.71860415	44.84741543357775
CISMAT01	propyl alcohol	90.89013603	90.71071687274451
PEVQEO	propyl alcohol	31.05861947	30.772399024405434
AMIMEP	methyl propyl ketone	92.49872619	92.52517381526538
RELLAW	methyl propyl ether	48.00707445	47.74966476153933
TOHYUL	acetaldehyde	42.72157323	42.827032514415116
BETGAK	dimethylamine	43.11086627	43.223201911538276
RURQEB	acetonitrile	41.99548789	41.98148151282381
DAGDIZ	propane	37.22129868	37.159429821316124
IJENER	acetone	66.52776928	66.37446214899481
IXISOX	isobutane	53.68591874	53.62747145284929
PAKXIK	methyl propyl ether	52.65549629	52.38644106682257
TESHAB	ethane	32.83071534	32.92087945945969
UVARIT	hydrogen cyanide	35.85146289	35.82223259745942
TEVZUQ	2-pentene	51.68827083	51.674929760184305
CEGDUO	acetone	46.21261057	46.32129731616239
YUKBIP01	2-pentene	59.97836292	59.98024506991411
ZIDDIB	3-methylpentane	56.49494806	56.366926118221855
MATVAF	methane	15.57047445	15.62770264280752
KIXXOG	ethene	4.392642931	4.3851331875745565
YARYOF	ethylamine	43.16973726	43.12944042106978
MIBQAR16	4-methyl-1-hexene	34.23211902	34.15292427259354
WIDZOA	methyl propyl ketone	51.14163773	51.17291700133197
MIKJAR	propyl alcohol	94.85822283	94.81288401768025
APEBED	methyl propyl ether	70.46846832	70.41276598405219
GUYMAP	methyl tert-butyl ether	58.487539299999995	58.44579673874446
ERUFUS	3-methylpentane	27.80514401	27.848541991747105
NALWOO	methyl isopropyl ether	44.23420267	44.457968389071745
ECODEG	ethene	32.28566014	32.26302861930967
LAVSUY	propene	35.71520187	35.94264959905192
YEGCUJ	methyl propyl ketone	61.28440332	61.128234798728116
FEZREJ	methyl isopropyl ether	86.25302095	85.8293075688135
SENWIT	4-hexen-2-one	63.80674638	63.88119363122896
QOCRUW	ethylamine	50.39648454	50.44164833416742
QUJFUX	hydrogen cyanide	36.45252212	36.541347731699446
QATHOK	dimethylamine	61.45915279	61.25889898621536
WONZUV	2,3-dimethylbutane	41.904974100000004	41.84991909364804
VUSKEA	ethane	15.124600099999999	15.11701164640822
JOSNAG	isopentane	38.05289089	38.109751727918024
JAVNIE	methyl propyl ether	44.53936234	44.4640276947355
ESEVIH	isopropyl alcohol	60.2928532	60.36023820099215
COGWEB	methane	16.8639736	16.890533755647546
AVAQIX	1,5-heptadiene	85.92374685	86.09391153246202
UBUMAH	isopropyl alcohol	56.56082663	56.62222784439947
ODODIW	hydrogen cyanide	45.57148013	45.33256710831227
HIFTOG02	methyl isopropyl ether	46.60336198	46.752813394989936
UVAROZ	isobutane	55.03184567	55.25608879529421
GEDLIM	methane	23.60993145	23.671962761688654
EKOPOK	methyl propyl ketone	94.97119139	95.23097420747813
BAEDTA01	4-hexen-2-one	106.4942121	106.5262743800517
VUQKOI	methyl tert-butyl ether	49.62175056	49.77105557627542
LIFWOO	propionitrile	53.65900877	53.6281648491521
XEJTIR	methyl isopropyl ether	44.7710321	44.89937183860712
ICANAD	isopentane	64.0187566	64.0353255251742
LEGGEK	ethane	41.45148217	41.764190384712364
MATTUX	propyl alcohol	46.63175112	46.53470098075352
VAPFUP	acetone	76.99390571	76.81401477300206
HIMSAY	methane	25.24021227	25.03343776496768
ATOXEN	4-hexen-2-one	71.41167336	71.22964255406083
ZARZAV	dimethylamine	66.65021813	66.62024017103037
QUQPOI	ethane	27.14279553	27.213707379102743
ECAHAT	2-pentene	36.88269657	36.7871766319316
KAYBUJ	neopentane	56.08708187	56.08591224189318
SAHYOQ03	methyl isopropyl ether	26.44461874	26.504756710405218
YAZYEF	4-hexen-2-one	71.99435716	71.93830196154562
WONZOP	4-hexen-2-one	43.06020555	43.17258680356795
HIHGOW	neopentane	44.66912287	44.715718049341554
ZEDROR	hydrogen cyanide	43.36398959	43.480729463864925
NOCKUM	acetone	67.90943361	67.63862359670885
PIFPIE	1,5-heptadiene	64.25328364	64.23083899648447
XINJAH	methyl propyl ketone	73.66739991	73.6556421254653
RACZIG	4-methyl-4-penten-2-one	80.08254311	80.02542112377593
TERFUT	isopropyl alcohol	48.48970237	48.790499539738775
JOSNAG	4-methyl-1-hexene	46.90236936	46.93280789093726
KEFBEE	acetone	44.78721088	44.950688017685636
KEWZOD	neopentane	42.78040512	42.50010287302386
KINKAV	2,3-dimethylbutane	58.81716307	58.833806662128225
NADZEZ	isopropyl alcohol	48.95095337	48.86289418740796
IXODUV	ethane	23.55795947	23.388078211927766
OFORUX	3-methylpentane	75.90883919	75.99208216161603
OTAVOV	isopentane	44.00832554	43.96047587369417
TETZID	propene	41.29413669	40.89310168430406
TETZID	propionitrile	59.08657291	59.39232964098549
YUBFOR	isopropyl alcohol	36.49770173	36.49073801913014
VEJYUF02	3-methylpentane	53.67202235	53.593812671104395
