MOF	molecule	K	predict
IBICAZ	propene	0.000107946	0.00010592258585577517
SUJREV	hydrogen cyanide	0.00082312	0.0008261423064465475
PORVUO	propene	0.0109627	0.011169075231622215
WALBOC02	4-methyl-1-hexene	9.29e-17	9.12530389806127e-17
EBEMII	ethene	5.88e-05	6.180921627389601e-05
TEVZUQ	2,3-dimethylbutane	1.3800000000000002e-07	1.4527312533900875e-07
MATTUX	acetonitrile	0.00303486	0.0031444199115254375
XADGAM	propionitrile	0.32897	0.3430602383462235
KEWZOD	propyl alcohol	0.141024	0.13465128942967775
KAYBUJ	2,3-dimethylbutane	365.659	368.55256517180493
YUKBIP01	neopentane	0.308983	0.31545412872459727
IBICED	2,3-dimethylbutane	0.033324099999999995	0.034137239070154715
UNIGEE	methane	3.92e-06	3.9935860399366686e-06
XINWUO	acetaldehyde	0.00010911	0.00011046501221092275
PIHNUQ	ethylamine	0.00194172	0.0019922029126980666
AGARUW	acetone	0.32810700000000004	0.3292601592363732
VAHSIH	acetonitrile	2.59081	2.5209352186658855
TECTUS	methyl tert-butyl ether	12181.1	12212.704832615835
GUFREF	acetaldehyde	0.09498999999999999	0.09532422211395644
EZABEN	acetaldehyde	0.275729	0.27353215474527753
ODODIW	methane	1.4000000000000001e-05	1.413448487172226e-05
ISEQIH	4,4-dimethyl-1-pentene	106.712	106.91511586728508
GAYFUJ	methyl tert-butyl ether	0.000212975	0.00021194164481463894
XEXLOD	4-hexen-2-one	0.805127	0.8363458886912845
FIJCUX	methane	9.46e-06	9.404291787264687e-06
ILOJEZ	methyl isopropyl ether	0.9795450000000001	0.9698753789882955
OFUYUL	acetonitrile	0.00255429	0.00246027692074707
CEGWER	neopentane	0.0681901	0.06703852933625543
ACOLIP	4-hexen-2-one	0.027097800000000002	0.027911323102714245
IBUDOZ	propionitrile	0.013568	0.013754301734381778
KEXKAB	hydrogen cyanide	0.000165837	0.00016344779984401122
ESEVIH	4-hexen-2-one	299.656	298.4106136681543
LAWGEW	isopropyl alcohol	3.8e-05	3.7747922927909576e-05
RACZIG	neopentane	0.00521449	0.0054085026974645236
PUWCUF	acetone	0.8626219999999999	0.8922406495279145
FAPTIB	propene	0.0013961	0.0014576593509985922
HIMSAY	isopentane	0.0804492	0.08124236496719536
ZISYAD	propionitrile	0.168587	0.16600944661562725
AHOKIR01	propene	1.97e-08	2.0447427551024514e-08
HIHGOW	propionitrile	3.69624	3.55215211816097
AMIMEP	4-methyl-4-penten-2-one	372.94599999999997	374.15731407973635
JOSNAG	4-hexen-2-one	7.0635699999999995	7.117761718660887
TEVZEA	2-pentene	0.00017722299999999998	0.0001917246870549773
GALCED	isopentane	0.270338	0.2851257459192253
IXISAJ	isopropyl alcohol	0.101978	0.10325437232550061
SAMLAV02	ethane	0.00044804800000000004	0.0004499682847472049
LAGWEX	propionitrile	0.00716941	0.007223727709591421
LIFWEE	hydrogen cyanide	0.0007640710000000001	0.0007449276412534478
YARKEJ	dimethylamine	0.025798599999999998	0.026096301646055618
WALBOC01	dimethylamine	0.00152662	0.0015023753373386304
VAGTUU	2,3-dimethylbutane	672.0089999999999	652.4278080765824
BUVYEX	ethane	5.3500000000000006e-05	5.0682150615003854e-05
FEFDAX	dimethylamine	0.00182487	0.0018174775338559697
BOJCIN	isopentane	0.0509561	0.050889792577083266
KEWZOD	acetaldehyde	0.0277254	0.028318550887893774
XEXLOD	ethene	4.45e-05	4.375965457693876e-05
VASKOR	acetonitrile	8.62e-05	8.540989199445414e-05
UTEWOG	isopropyl alcohol	0.008996500000000001	0.008965654293052978
KANDIO	4-hexen-2-one	27.6862	28.45431959140927
HIFTOG02	acetone	0.0343055	0.03275394579178549
TETZID	neopentane	0.00169274	0.0018023150052275043
IGOCOX	4-methyl-1-hexene	12.8992	12.797197741271898
DUXZIG01	2,3-dimethylbutane	0.0008526510000000001	0.0008470474131070505
ILOJEZ	acetonitrile	0.0515765	0.05107303962958269
FAPTIB	methyl tert-butyl ether	1.89842	1.8682796990144641
GAYFUJ	ethylamine	0.0031328000000000003	0.003147905460504604
DOTWAL	methyl propyl ketone	0.5673600000000001	0.577339872086457
FECWOB01	isopentane	4.82e-08	4.762835078973163e-08
XUNHAQ	2-pentene	2.23913	2.2100729435867756
AZIXUD	methyl tert-butyl ether	10.9753	11.241183665051498
CUTKOS	propene	0.012837999999999999	0.012225990292882093
CISMAT01	4-hexen-2-one	0.448664	0.442063729201815
OVICUS	propionitrile	0.15053	0.15736015045891763
ECAHAT	4,4-dimethyl-1-pentene	0.0179701	0.017515014948374763
TARWEO	methyl propyl ketone	0.471955	0.469322948955686
YASPEP	propene	4.8599999999999996e-18	4.9901281674238676e-18
OHAKIS	2,3-dimethylbutane	5.57405	5.692425207455695
PEVPUD	dimethyl ether	3.8e-05	3.798533948381886e-05
WENDIE	2-pentene	2.06422	1.9054230635145528
XEXMEU	methyl isopropyl ether	0.014561099999999999	0.014515183232769688
ABUWOJ	propene	0.00253675	0.0026442353819748216
SUHHOT	isobutane	1.92e-12	1.9228698278309143e-12
QAVWAN	2-pentene	0.43650600000000006	0.4566807283656214
WEBREC	propene	0.00398046	0.004169398360062401
HICVUM	4,4-dimethyl-1-pentene	11.7196	11.974169896945234
XEXLOD	2-pentene	0.0139286	0.014739988747579735
VUSKAW	acetaldehyde	4.94e-05	4.9142976447623676e-05
ODIXEG	dimethylamine	0.00115843	0.0011556923061633898
MIMVEJ	propyl alcohol	0.28528000000000003	0.2877143096000328
EZUCIM	1,5-heptadiene	51.5121	50.65070542706489
OSAXAI	propane	1.55e-05	1.6308268605651587e-05
YUBFOR	acetone	0.00601976	0.005743856042073335
MADWAQ	2-pentene	2.5124	2.5569431255367934
NALWOO	3-methylpentane	0.0995064	0.0988344960095348
XINHOT	methane	1.1599999999999999e-05	1.1699155961541053e-05
BERFIP	acetone	1.0300000000000002e-09	1.0273910603501094e-09
GEHSAN	methyl isopropyl ether	0.356144	0.358310833876144
CUTKOS	propyl alcohol	0.0239028	0.023751704162798738
LIFWOO	isopentane	0.192079	0.1859534025968411
VAHSIH	2,3-dimethylbutane	1823060.0	1732159.5949696184
ICANEH	ethene	0.000169655	0.00017226781671601796
NOCKUM	4-methyl-1-hexene	68.8651	69.712159932371
FAPTIB	3-methylpentane	4.10889	4.087432416819796
LIFWOO	methyl propyl ether	3.15242	3.1244741417716404
UVAROZ	propene	0.00933294	0.00945342416243611
RAXCOK	neopentane	0.00841101	0.008809245484061139
RUFMUA01	2-pentene	0.000299244	0.0002979599989823761
GAYFOD	propyl alcohol	0.0112354	0.01119474463698308
VARRIP	4-hexen-2-one	0.367639	0.3690108799320493
UVASAM	4,4-dimethyl-1-pentene	2e-05	1.901089337983368e-05
TESGUU	methyl tert-butyl ether	2.28e-08	2.277575535675364e-08
NOCKUM	methane	1.53e-05	1.5242151224152283e-05
ZERQOE	ethylamine	0.284122	0.2853544581679341
GAXWEJ	ethane	0.000358345	0.0003579556779068979
RUFMUA	acetone	0.00162043	0.0016623976132556463
HEKTUO	4-methyl-1-hexene	2.9399999999999997e-10	2.944015122287546e-10
SERKEG	methyl isopropyl ether	0.00399077	0.0040801554777627645
SAMLAV03	propionitrile	10.8171	10.180730934660088
RAXCOK	4,4-dimethyl-1-pentene	0.24714299999999997	0.2486140298689876
FEFDAX	propionitrile	0.00478306	0.004619399605623544
FEZREJ	1,5-heptadiene	9.96195	9.780883359063248
RUCGOM	acetaldehyde	0.155348	0.15498041557511374
TERFUT	propyl alcohol	0.00125697	0.0012367258657818752
XOJWEZ	acetone	0.000809331	0.0008183844816339169
ESEVIH	propyl alcohol	0.0468487	0.04681021071843374
DAGDIZ	4-methyl-4-penten-2-one	66.0051	65.98037691339465
MUVGOA	hydrogen cyanide	0.00242039	0.0024059203865386086
RURQEB	acetaldehyde	0.000722176	0.0007389813414458867
MEJQEZ	neopentane	1.3800000000000002e-07	1.3729452689817628e-07
NUTQAV	methyl propyl ether	0.00548044	0.005438980145779558
XINWUO	ethylamine	0.000220851	0.00021881203588558802
UBUMAH	dimethyl ether	0.0082946	0.008169063030943172
KIDDIM	propyl alcohol	208.794	206.49433748835511
XUNHAQ	propane	0.013369999999999998	0.01351921278090559
XUVHEB	isobutane	0.163676	0.16471722876324432
QUQFIS	isopropyl alcohol	0.001627	0.0016223712052446464
SERJUV	propyl alcohol	0.000767062	0.0007919886239978868
SAHYOQ03	acetonitrile	4.9e-05	4.98531850594821e-05
TEDGOA	3-methylpentane	0.0342926	0.03471232445488876
SEYDUW	2,3-dimethylbutane	7.009999999999999e-31	7.276041435718697e-31
WECJAR	isopentane	7.58541	7.687780573859751
DEYDOA	acetone	0.00568529	0.005606670812431779
FUNCAT	dimethylamine	0.00928695	0.009070734846706842
UVARIT	4-methyl-1-hexene	0.00137942	0.0013861783732132004
GUYLOC	isopentane	0.101411	0.09689118421059897
AMILUE	propyl alcohol	0.0200165	0.020248995221742373
FEZREJ	propene	0.00111452	0.001075419221825545
DAJHUS	propane	2.56e-05	2.5771979697605066e-05
OHOLIH	propane	0.022346500000000002	0.021703424434145954
NUTQEZ	4-methyl-4-penten-2-one	0.301169	0.30509082983415403
GIZJOP	3-methylpentane	7.65e-05	7.808068374893734e-05
FUNCAT	4,4-dimethyl-1-pentene	0.16156700000000002	0.16803120090364268
QARTEK	ethylamine	0.00968381	0.009413337865633104
VAGTUU	dimethylamine	0.0736827	0.07270707609510998
XUNGUJ	4,4-dimethyl-1-pentene	1.48e-11	1.4835255859506154e-11
FEWGUL	2-pentene	1.98837	2.080807085066127
LOQLEJ	ethylamine	0.0153227	0.015366133062101411
LELMIA01	methyl tert-butyl ether	14.6236	14.765617751324063
GIFKIP	methyl propyl ether	0.0317108	0.03277552330772487
ERUFUS	methane	1.0300000000000001e-05	1.0347365869675921e-05
IXOFAD	methyl isopropyl ether	0.10422100000000001	0.10299466549496102
PAKXIK	dimethylamine	0.013885499999999999	0.01433221092274607
NADZEZ	1,5-heptadiene	0.179393	0.18107697453521993
NEHZIK	acetonitrile	0.000801869	0.0008133634341145292
EZABEN	methyl isopropyl ether	4.12775	4.069485025179113
EZUCIM	acetonitrile	0.058473199999999996	0.05994558246576533
CUHPUR	methyl tert-butyl ether	0.343211	0.3424277155864827
LOQLEJ	propene	0.00434838	0.004393213620127744
XUNGOD	dimethylamine	0.105298	0.10295952709682236
IXISAJ	ethylamine	0.0660494	0.06603128215086343
GAYFOD	dimethyl ether	0.00256763	0.0025682187860219096
FIRVEH	3-methylpentane	8.75e-07	8.669400856713344e-07
IYUJAO	1,5-heptadiene	175.09400000000002	180.37121558076336
KAXQOR01	dimethyl ether	0.343049	0.34294912680751527
IJENER	ethene	0.0005613230000000001	0.0005629066979048912
MIDRAT	methyl propyl ether	4.44e-05	4.335754192270385e-05
IXISOX	propionitrile	3.20929	3.1366603840482767
EZABEN	ethylamine	0.09841330000000001	0.0984400670247837
YUJNOH	methyl isopropyl ether	0.00558979	0.0056863473695549374
ABUWOJ	methyl propyl ether	0.216867	0.21117834621828707
KEFBEE	neopentane	0.00688704	0.006838609869261208
KEXKEF	hydrogen cyanide	6.18e-05	6.15691192884059e-05
BUVXOG	isopentane	0.21574899999999997	0.2212819066071538
TENLIJ	propyl alcohol	174.479	163.14095436657104
XOVVEK	propyl alcohol	0.00593384	0.0057218975323318644
XADGAM	1,5-heptadiene	5596.14	5595.871774602321
BENXUP	methane	4.84e-06	4.849621372026374e-06
QEVKOS	propene	0.00155877	0.0015573456518709126
QOKCID	acetonitrile	0.0102469	0.010416118570263672
WONZUV	hydrogen cyanide	3.9500000000000005e-05	3.988395123343309e-05
MAKXAZ	1,5-heptadiene	5988.1	5949.085443468331
UTEXAT	methyl isopropyl ether	0.6098680000000001	0.6060402714049442
SAKRED	4-methyl-4-penten-2-one	0.491737	0.4964583325334357
AGARUW	methyl isopropyl ether	1.7385	1.7117304749823925
OJICUG	ethylamine	1.3316	1.3042716791408462
UTEWOG	4,4-dimethyl-1-pentene	33.3007	33.17398220325959
SENWIT	methane	4.94e-06	5.017547747375301e-06
LAGNUE	propene	0.00324876	0.0031316076276469945
SENWOZ	propene	6.8e-05	6.79199914894341e-05
QOMFAA	ethylamine	0.270791	0.269388632980412
FIQCEN	methyl isopropyl ether	0.110099	0.10828290000266855
PORVUO	acetone	10.0359	10.311711013692973
KAXQOR01	ethylamine	2.2592	2.2913372361487587
ESEVIH	ethene	0.00014259	0.00014175503990650605
FUNBAS	acetaldehyde	0.0022813000000000004	0.002346419003312985
ZARZAV	4,4-dimethyl-1-pentene	35.0739	34.31955406125996
FAGREM	1,5-heptadiene	6.642119999999999	6.63214070880845
QIFLUO	methyl isopropyl ether	0.0141505	0.012849723031827442
GAYFUJ	methyl isopropyl ether	0.0186849	0.01883988414601773
CESYEF	acetonitrile	0.000547039	0.0005371461760339577
SUJREV	propyl alcohol	0.00013935	0.00014462599242245363
LENRUS	hydrogen cyanide	1.17e-18	1.1636252739048001e-18
WIDZOA	2,3-dimethylbutane	6.59e-15	6.6324464400345424e-15
ELAFUT	methyl propyl ether	0.032352099999999995	0.03392517200079671
FAPTIB	acetone	0.0788383	0.07965929015745683
NUYWOU	3-methylpentane	0.00471378	0.004735281727272036
NAKLIW	ethane	0.00037184800000000004	0.0003650177453491567
LELMIA01	2,3-dimethylbutane	104.741	107.99301222762969
WIJDID	acetonitrile	1.75e-31	1.7556886093239796e-31
TOHYUL	methane	6.88e-06	6.9269434655888515e-06
XENKIM	ethylamine	0.0796012	0.07991714136048894
GEDLIM	acetaldehyde	1.45745	1.4270233507950365
LOFZUB	propyl alcohol	2223.36	2216.6569531418095
ODIXEG	1,5-heptadiene	0.20231500000000002	0.2017973355017199
LAWGEW	propyl alcohol	1.34e-05	1.3329665716438596e-05
PORVUO	ethane	0.00136193	0.0013149477621843563
QEVKOS	4-hexen-2-one	6.768860000000001	6.845743019035275
WECJAR	propane	0.0269548	0.025093198588015477
KAXQOR	methyl isopropyl ether	1.40056	1.3862125901033227
JAVNIE	dimethylamine	0.010455200000000001	0.010384054542224812
ZARZAV	methyl tert-butyl ether	327.966	323.3002879470749
GIFKIP	ethene	6.929999999999999e-05	6.963504207811109e-05
HAZNON	4-methyl-1-hexene	0.195885	0.19882479758850088
NASCIV	propionitrile	3.41e-06	3.4375431732489416e-06
AFITIT	methyl propyl ketone	0.8723989999999999	0.8343236542196261
VACFOV01	ethane	0.00107958	0.0010833382847972542
ICANAD	dimethylamine	0.018319400000000003	0.018605877691938683
TETZID	ethylamine	0.146086	0.14869596684144654
SAHYOQ03	methyl tert-butyl ether	0.0005715890000000001	0.000565411925569949
RELLAW	isobutane	0.0210542	0.02016544846597851
APEBED	2-pentene	1.54761	1.5703035346836898
REGLOG	propene	2.8699999999999996e-05	2.8078428655094182e-05
ACOLIP	4-methyl-1-hexene	0.000153889	0.00014722793547457456
VUSKAW	ethane	1.57e-05	1.5812994563339265e-05
ERUFUS	propene	0.000453092	0.00044113983745445263
BUVXOG	hydrogen cyanide	1.88e-05	1.8631028685627995e-05
ZESFUY	methane	1.0300000000000001e-05	1.044137947762975e-05
SEHTEF	acetaldehyde	0.105571	0.10651140361345997
EXEWAG	2-pentene	0.11508499999999999	0.11505160646565599
XUWVEQ	4-methyl-4-penten-2-one	4.46e-10	4.589974484904433e-10
GOMRAC	3-methylpentane	96477300.0	95333270.16321836
DUBWON	ethylamine	0.0572067	0.055959985270135446
VUQKUO	4,4-dimethyl-1-pentene	0.00193836	0.0019909622684131864
DEYLUQ	ethylamine	0.013130500000000002	0.01330247727704438
FIPXEJ	2,3-dimethylbutane	1.69e-06	1.6423860663278907e-06
PUSDOX	propane	0.00201525	0.0019833605191963847
XINFUW	4-hexen-2-one	6.18572	6.006020259456765
ZARZAV	propane	0.0740139	0.08180593445081275
IXOFIL	acetone	0.0127318	0.01283418717695628
IBICAZ	methyl propyl ketone	0.00173339	0.0017112131232054912
VACFUB01	propyl alcohol	0.00210638	0.0020262935848374087
HEKTUO	acetaldehyde	16.3792	16.075057572280716
WEMNAF	4-methyl-1-hexene	34.3215	33.519627412851435
DAGDIZ	4-methyl-1-hexene	75.8419	76.67983414358636
PEVPUD	acetaldehyde	7.47e-05	7.432374751544547e-05
DEGJIK	4-methyl-1-hexene	0.673219	0.6768902311734467
QUNMUI	4-hexen-2-one	0.0523942	0.0519504705820225
MOCKEV	methane	8.41e-06	8.588419179939867e-06
QEVKOS	acetonitrile	0.0119567	0.01203975113001035
FIQCEN	propionitrile	0.00972008	0.009584156091123905
PIJJOI	methyl propyl ketone	1.37271	1.4046398662763098
BICDAU	propyl alcohol	0.00010843200000000001	0.00010850362489277978
CUHPUR	propionitrile	0.0339806	0.034594813812897585
QUVDUH	acetaldehyde	4.22173	4.089101844400684
BUVXOG	4-methyl-4-penten-2-one	3.5567800000000003	3.4930506830736676
GIMVAA	acetone	3.6299999999999994e-11	3.5924832847251466e-11
VUQKOI	ethene	2.02e-05	2.050092007521811e-05
IJENER	propene	0.0249708	0.02481648327937548
HEKTUO	3-methylpentane	4.44e-10	4.3602637480047796e-10
FIPXEJ	dimethylamine	0.090028	0.09074810369829558
DOGZIJ	dimethyl ether	0.00465777	0.004646038076195902
IXISAJ	4,4-dimethyl-1-pentene	0.099567	0.1030379431165297
MOCKEV	4-hexen-2-one	9.05263	9.06010045622717
OVICUS	propyl alcohol	0.118434	0.11557778344680901
FIGXAW	3-methylpentane	2.42e-09	2.4421497625786074e-09
WALBOC01	ethane	0.000179929	0.0001791851824779672
TASXIW	methyl propyl ether	0.10337	0.10771541274838373
VAHSIH	isobutane	273.918	268.78025631366216
MIBQAR18	propene	4.0600000000000004e-05	4.000387884772858e-05
GINLIA	1,5-heptadiene	2.2522	2.338140946354662
UVEXAV	3-methylpentane	375054.0	375791.56317978154
