MOF	molecule	H	predict
MADVUJ	propene	41.14390145	41.121270911834365
FIRVEH	propionitrile	61.80193483	61.67902928028044
GEHSAN	propene	49.33413793	49.28807138516491
LEGGEK	3-methylpentane	-14.32126367	-14.285192841228241
VEJYUF02	hydrogen cyanide	29.12984761	29.132546457379537
CEGWER	4,4-dimethyl-1-pentene	77.17726453	76.89006358366728
IXODUV	isobutane	37.92772653	37.95749061284968
BERFIP	isopropyl alcohol	15.48478211	15.43597011641102
ESEVIH	methyl propyl ether	50.60713142	50.66677252665028
VAPFUP	methyl propyl ketone	88.09345692	88.20166056048855
CUTKOS	isopentane	66.85255823	66.64168429224965
XUNGOD	acetonitrile	42.10531036	42.02174254965775
QUNMUI	2,3-dimethylbutane	48.87862601	48.805511192590764
SERKEG	2,3-dimethylbutane	42.36491047	42.543969385592675
QUQFIS	4-hexen-2-one	61.32859616	61.37580287512209
YAZYEF	3-methylpentane	-16.05197277	-16.038969696089378
GUFREF	isopropyl alcohol	71.08650331	71.25129338015958
NISCOJ	propane	47.02736847	47.48233928031759
XOVVEK	ethene	34.3523396	34.315888996962315
HOWPOZ	methane	17.72504085	17.82666300487538
XUNGUJ	acetonitrile	41.47384165	41.512448742175856
XOKHAH	methane	18.85003478	19.04617321386125
GUYLUI01	methyl propyl ketone	86.88188067	87.15789956898006
NUTQAV	propane	29.4041097	29.669773782149164
FIQCEN	ethane	35.45245417	35.40120057309322
GUYLOC	acetonitrile	40.57568738	40.38231026046757
YARYOF	isopentane	42.07662688	41.797207670984264
SUHHOT	dimethyl ether	48.07147515	48.07502434455153
AMIKOX	ethane	-0.627464416	-0.5871943629971378
MADWAQ	isopropyl alcohol	64.17714285	64.09590325378231
TOHYUL	3-methylpentane	51.47024212	51.50875318422339
LASYOU	acetonitrile	28.73308169	28.83969246825271
DEGJIK	ethylamine	48.13811123	48.22365878449908
AZIXUD	2,3-dimethylbutane	63.39135716	63.40920005823511
GEHSAN	methane	26.51500226	26.6016635815538
YARKEJ	acetaldehyde	48.65243713	48.65576740003263
KAYBUJ	acetone	46.23194932	46.273344091361565
CUTKOS	dimethyl ether	43.40254573	43.60079908646192
FUSWIA	propyl alcohol	66.49751197	66.34992086232914
VUQKUO	isopropyl alcohol	58.78955996	58.95831181050078
RELLAW	4-methyl-1-hexene	63.39370986	63.319199797748034
QUPHUF	dimethyl ether	45.60105257	45.56695489634888
UWELIS	acetaldehyde	46.54570929	46.45462551787599
ERUFUS	hydrogen cyanide	38.57559922	38.52256202892757
CUMDIY	propane	50.27077784	50.21627734798002
TEVZEA	3-methylpentane	44.79755786	45.10770372148536
NAKLIW	2-pentene	60.95950925	60.93873685530636
MOYYIJ	2-pentene	47.39178862	47.36548203781874
VEJYUF01	acetone	56.36875949	56.2503244836142
SAMLAV02	dimethylamine	54.37453213	54.38344693514754
IGOCOX	acetone	46.38735095	46.65817782697056
LAGWEX	3-methylpentane	56.83701467	56.869828232856825
EZABEN	methane	20.02108297	19.913570586294014
DOQGUM	ethylamine	68.10511723	68.04507942659049
ZISYAD	methyl isopropyl ether	63.11691257	63.05343874788478
NISCOJ	4-methyl-4-penten-2-one	65.56823325	65.3713289782189
XADGAM	acetaldehyde	48.05640503	47.96553207757648
UXEQOE	4-methyl-4-penten-2-one	116.04904479999999	116.08832004756441
ABUWOJ	2,3-dimethylbutane	60.75508586	61.28521627276569
TADCAE	propene	49.89308528	49.66021007544577
KIXXOG	propane	-20.72381362	-20.84278754314763
OFUYUL	acetaldehyde	35.32709405	35.52238219324518
CEGWER	acetaldehyde	66.36663478	66.41063897694359
HUHJAW	methane	17.76831354	17.75375295335957
FIJCUX01	acetonitrile	36.7551325	36.876588220930074
WEBREC	isobutane	55.32724464	55.06517358817159
UMEXUF	2-pentene	57.75545054	57.993049598817414
ERUFUS	acetonitrile	47.4005652	47.576135708885815
GIFKIP	propionitrile	48.12152322	48.04023767206086
RIFDUG01	ethane	35.075801399999996	35.06769641936684
ISOHEE	3-methylpentane	50.4335375	50.43172946350109
MOYYEF	dimethylamine	38.0448686	38.12195661110315
VEJYUF01	hydrogen cyanide	30.04752249	30.123230341876845
EDUSIF	1,5-heptadiene	34.66826423	34.55766947795347
AMILUE	isopentane	57.379650500000004	57.596364849014925
GAYFUJ	2-pentene	55.07554361	55.10005044520727
TENLIJ	acetone	73.28599576	73.70179641001093
NAKLIW	propyl alcohol	56.06414505	55.84876152077622
EZUCIM	1,5-heptadiene	72.43361259	72.32298857868935
VONBIK	acetaldehyde	52.56865313	52.52120824057592
XINWUO	methyl propyl ether	39.77268451	39.43569293907634
IBIDAA	2-pentene	36.3516782	36.35248002548482
ERUFUS	isobutane	35.50774663	35.50150942316399
AMUCOB	hydrogen cyanide	28.69826212	28.6842081911858
XEXMEU	hydrogen cyanide	31.62307805	31.573028540877377
WALCET	methyl propyl ketone	54.71565137	54.77602016334431
MEJQEZ	ethylamine	59.80446086	59.69171262417606
YUJNOH	propyl alcohol	87.09544689	87.08469080527574
DAGDIZ	ethene	25.10644811	25.079459781882118
LELMIA01	methyl propyl ketone	83.26043805	83.16549435814088
VAZTOG	ethene	13.79833141	13.842377142433527
SAMLAV02	methyl propyl ether	58.37334451	58.18913752604097
PAPXUB	acetaldehyde	47.898101000000004	47.798397758716774
ZERQOE	4-methyl-4-penten-2-one	94.30381254	94.26335442041906
PEMRIK	4-methyl-4-penten-2-one	82.12511675	82.24988929210555
QOMFAA	propionitrile	71.11120498	70.788437405868
HIMSAY	neopentane	57.28527099	57.36266831044409
VACFUB01	isopropyl alcohol	46.45078452	46.42430476523985
QAVWAN	hydrogen cyanide	30.27550836	30.228373255210727
HEXNII	methyl tert-butyl ether	-17.768972100000003	-17.778619207523995
IXUREZ	methyl propyl ether	59.51847009	60.065802594472295
BENXUP	methyl propyl ketone	3.96686565	4.012535538241201
PUQXUV	acetonitrile	83.51821682	83.78213270483327
TESGOO	4-methyl-1-hexene	50.89448827	50.92184385857575
YARYOF	isopropyl alcohol	44.14364402	44.12416026249636
MIBQAR	isopentane	27.19119699	27.306437944157654
SUHHOT	methyl propyl ether	35.74939664	35.72186250234293
AMUCOB	dimethyl ether	37.27011992	37.27356568788905
ICANEH	2-pentene	61.79991	61.546594772034275
GAYFOD	dimethylamine	38.39452365	38.4014572291204
QUPHUF	4-methyl-1-hexene	93.27912944	93.44157014054254
HAZNON	dimethyl ether	48.53438215	48.66439162695155
MATTUX	ethylamine	40.61819138	40.55572552572968
IXOFAD	acetone	36.80679731	36.78162579806579
TEVZUQ	4-methyl-4-penten-2-one	58.16704335	58.114359002366925
DEGJIK	3-methylpentane	69.94253161	69.77571206586423
CANRUG	1,5-heptadiene	67.46550369	67.46451625532215
RAZYOI	acetonitrile	30.73971928	30.82955226805497
FEWGUL	ethane	35.57972987	35.812147047630496
PORVUO	dimethyl ether	52.78630868	52.74112395792967
IBIDAA	isopentane	36.38549566	36.1748860802289
YARKEJ	propionitrile	57.12094016	57.04879254643962
UWELIS	methyl propyl ketone	70.27950313	70.28522981248796
CESYEF01	3-methylpentane	59.12735513	59.022686793932344
XAWVUN	propyl alcohol	33.65716967	33.74844155626693
VEJYUF01	dimethyl ether	41.29367186	41.152547821174004
ZARZAV	dimethyl ether	66.34000649	66.11748212213955
DEGJIK	2-pentene	65.14603866	64.88966843229589
OJICUG	2-pentene	34.06278072	34.36964497617835
TEVZOK	acetone	51.21639932	51.149656599659664
LIFWOO	propane	46.25514846	46.092080302193764
PUWCUF	hydrogen cyanide	41.06513647	41.18052140300241
RIVDEF	propyl alcohol	41.753997	41.86588204525345
YARYOF	acetone	35.78328941	35.95861932652397
FAPTIB	isopropyl alcohol	50.83324332	50.71723812440898
XIDBUJ	isopentane	49.92193388	49.7873548504637
NALWOO	isobutane	38.86569878	38.8762945118674
PIJJOI	acetone	54.29107999	54.48284620555031
MOYYIJ	4-methyl-4-penten-2-one	64.92212985	64.8097103492291
FAGREM	propyl alcohol	54.51936423	54.30448495794979
UVAROZ	propane	50.93512103	50.92732433813778
FAGREM	4-hexen-2-one	61.9806105	62.10787547755291
RELLAW	methyl propyl ether	48.00707445	47.80603175990233
GUYLUI01	isobutane	56.2271049	55.84754033442129
PAMVEG	isopropyl alcohol	58.42789717	58.363306766887945
HICVUM	2,3-dimethylbutane	70.48161946	70.50035577057189
QEVKOS	propyl alcohol	63.47206537	63.39559780036674
FUTKEL	4-methyl-4-penten-2-one	68.65903533	68.75468483313179
OHAKIS	methyl isopropyl ether	69.36787109999999	69.03228206663547
GAXWEJ	ethylamine	61.17208495	61.181122173995945
IBUDOZ	isobutane	51.0803667	51.15162353376035
HIFTOG01	dimethyl ether	19.01696221	19.065711550254218
LOFZUB	hydrogen cyanide	55.76686428	55.739649294923915
UKUBIM	neopentane	50.73770109	51.02386919876889
JIVFUQ	dimethyl ether	45.12856311	44.99481610541984
ICANEH	ethene	30.35187964	30.377114374209203
SAHYOQ03	propane	19.53764702	19.546119594504784
FIRVEH	methyl propyl ether	64.52151359	64.6017962043718
WALCET	2-pentene	57.18788209	57.09102079588886
HIFTOG02	isopentane	46.46635865	46.33910825202095
AGARUW	propene	35.98654346	35.6955504113079
AMIMEP	acetaldehyde	55.89955632	55.88596529191096
QESYOD	acetonitrile	48.46601177	48.39137608207329
XUWVEQ	4-hexen-2-one	103.03488349999999	102.98252786586578
SAHYOQ05	isopentane	27.23829398	27.255436433171198
VAPFOJ	hydrogen cyanide	23.85832761	23.87649304605805
BERFIP	dimethylamine	39.83216382	39.89240026571281
AROFET	neopentane	48.70487037	48.68736951428985
FUNBAS	2-pentene	57.59084799	57.43847397621011
XIMPOA	isopropyl alcohol	2.196237184	2.2243802586997594
YARKEJ	acetone	61.77831582	61.81823526546762
ZIDDIB	methyl propyl ketone	87.91050006	87.94378417613156
WIDZOA	dimethylamine	46.13495482	46.20016782964085
OFUYUL	4-methyl-1-hexene	70.36987321	70.44348108233454
XUWVEQ	ethylamine	82.41804144	82.40909474128283
RUFMUA	methyl propyl ether	59.1193544	59.13095521005399
VACFUB01	propyl alcohol	46.66891378	46.71310588598987
GIFKIP	propane	39.91146294	40.28792368665832
SEFSOM	methyl tert-butyl ether	57.12718374	57.05091367958604
CESYEF01	4-methyl-4-penten-2-one	58.99227335	58.976904467565134
BARZAW	propane	37.85023671	37.60311271910271
ZIDDIB	propionitrile	77.94713289	77.91742621242663
GAXWEJ	1,5-heptadiene	72.46217574	72.42421905947366
GIMSIG	isopropyl alcohol	50.553500799999995	50.46986308261862
YEGYIU	propene	8.61476753	8.437365509468288
JAVNIE	4-methyl-1-hexene	63.14382214	63.1358573827442
FUNBAS	propane	43.58573309	43.77166976932416
KIDDIM	4,4-dimethyl-1-pentene	75.43906751	75.32003868962097
PUSDOX	methane	16.70568894	16.697050790636247
ICANEH	acetonitrile	43.43997069	43.45369037938551
RIFDUG01	propyl alcohol	51.46519953	51.56372665143645
WIYFAM	4-methyl-4-penten-2-one	47.81326528	47.79266513279593
XUYXAR	ethene	29.08888013	29.019309335479605
PUQYAC	hydrogen cyanide	34.31919457	34.21894720397123
UTEWUM	propene	33.38351967	33.46513506380209
KAYBIX	hydrogen cyanide	25.61871349	25.531824855823032
CEGDUO	3-methylpentane	50.77763848	50.813376491278866
SAMLAV03	4-methyl-1-hexene	64.15808447	64.27821358627419
PAKXIK	ethene	27.86080194	27.795055564740704
OFERUN02	2,3-dimethylbutane	42.91787906	42.826169280348616
YARYEV	methane	12.17807145	12.205240449659799
CIGYAU	propene	25.08566243	25.36438767828641
BONWAD	acetonitrile	25.89826494	25.718226895958015
QUJFUX	dimethyl ether	40.33240903	40.32115005001571
MUVGOA	1,5-heptadiene	76.54167002	76.47175032809358
GUFREF	acetone	68.87620626	68.54552962801185
MIMVEJ	1,5-heptadiene	105.91445690000002	105.920696504118
DOGZIJ	ethane	30.2028826	30.223124373263147
VASKOR	isobutane	28.63749955	28.846871222174837
CESYEF	acetaldehyde	38.29637487	38.37792526869604
EBEMII	acetonitrile	47.05003547	47.26422717236459
GACQAE	4-methyl-4-penten-2-one	60.66643886	60.43614456999349
EXEWAG	isobutane	38.57188768	38.64904934966305
BEPMIU	2-pentene	33.95581981	33.885893941853794
XAMDUM07	ethylamine	48.41897755	48.324615052382164
GAXWEJ	isopropyl alcohol	75.13896392	75.11459270518937
KEFBEE	propene	28.02172902	28.07278647490975
AGARUW	dimethyl ether	41.65717524	41.65516857095703
XUNGUJ	isopentane	62.55797663	62.52259770645668
IBICED	dimethylamine	32.04781957	32.083396846884746
KANDIO	dimethylamine	43.76556922	43.88008254437337
CISMAT01	methyl propyl ketone	69.87855833	70.09923176414223
FEZREJ	neopentane	45.51458277	45.41605756989325
LOQLEJ	4-methyl-4-penten-2-one	80.05101865	80.11999500654275
KAXQOR01	acetonitrile	48.78603073	48.610021594034734
RAXDAX	dimethyl ether	46.9278722	46.908343414701385
LAGCED	ethane	26.4617596	26.388764335697694
SAHYOQ05	4,4-dimethyl-1-pentene	31.75082955	31.83682598764509
EBEMII	ethene	29.63504583	29.795336553251207
MOYYIJ	isopentane	40.58607481	40.52985823381278
KANDIO	methyl isopropyl ether	52.39492119	52.90141609224905
MUVGOA	ethene	35.19971759	35.287219662529914
GAXWEJ	dimethyl ether	61.59338994	61.54215918437896
GALCED	acetaldehyde	39.92053308	40.082845631159834
COYTEQ	isopentane	77.55432444	77.6820647269778
YASPEP	propane	-46.05112693	-46.08458958184597
COGWEB	propane	33.50023862	33.698005243466135
CUTKOS	methyl isopropyl ether	65.07407885	64.91875048336385
RABHAZ	4-hexen-2-one	53.37770451	53.03343551887368
PEVQEO	neopentane	24.83707587	24.684391880513054
ACOLIP	isobutane	46.90602258	46.94748586947885
OTAVOV	ethylamine	40.47379237	40.487337997347886
MADVUJ	acetone	50.47743615	50.7274209828244
AROFET	acetone	57.51591109	57.33445463182398
PORVUO	acetone	69.19592292	69.06239561986686
MOYYIJ	methane	16.82178955	16.92710168667051
PEMRIK	methyl isopropyl ether	62.97707795	63.27474545788238
WALCET	acetonitrile	47.78413016	47.871882665354214
MOCKEV	1,5-heptadiene	51.41738325	51.63299420094684
MADVUJ	1,5-heptadiene	83.89233693	83.63854890497223
SENWOZ	methane	10.56114349	10.525630219800693
XEHFUL02	methane	7.013126756	6.989747629236715
QUJFUX	acetone	54.93160939	54.957453671297564
TOHYUL	acetone	51.42639856	51.38870508234205
SUJREV	methane	20.97418085	21.13603479831657
MIMVEJ	isopentane	49.67893874	49.46981631375257
PUQXUV	3-methylpentane	66.85964191	66.69315318924619
VACFUB01	ethylamine	34.69127631	34.75354156653644
PEMRIK	ethylamine	47.73962048	47.92457783661078
XUNGUJ	propyl alcohol	56.89662983	57.01077772941145
VAPFOJ	ethene	-6.814756787	-6.8137847521740404
BEPMIU	methane	12.45228984	12.486488127333386
CUNFOH01	4,4-dimethyl-1-pentene	37.91954017	37.9314811814292
TARWEO	hydrogen cyanide	39.27150023	39.30645716247446
HIFTOG02	methyl propyl ketone	60.65890643	60.4528461574734
BALMUW	dimethyl ether	39.76255055	39.72943079045723
NARTUX	4-hexen-2-one	102.3424932	102.15438749129319
FIJCUX01	4-methyl-4-penten-2-one	58.40667905	58.44612257569226
GUYLOC	4-hexen-2-one	67.693223	67.79110648036443
TEVZUQ	dimethylamine	48.36676	48.466090982624394
MIDRAT	propyl alcohol	41.10296295	41.12279769920469
GACQAE	propyl alcohol	44.30388794	44.38207527710898
AFITIT	3-methylpentane	65.59012832	65.3309509761441
DEYLUQ	acetonitrile	41.68154302	41.66595075547458
PORVUO	dimethylamine	62.48196399	62.42435166668597
TOHYUL	methyl propyl ether	41.89662154	41.85297665552513
UTEWOG	ethene	24.8859813	24.89331509649607
MIMVEJ	2,3-dimethylbutane	21.54384343	21.83182827467229
JAVNIE	propionitrile	49.23100185	49.40528819426584
IBICED	2-pentene	36.82669194	36.845754143368865
MADVUJ	isopropyl alcohol	53.10423116	53.07296493177035
VAZTOG	4-methyl-1-hexene	34.20729261	34.245491426360076
DIDDOK	propane	24.14497164	24.21349247938853
KAXQIL	isopentane	85.0708171	84.93168978880203
OHAKIS	1,5-heptadiene	90.6032053	90.69805722109209
REDROI	propene	47.62372423	47.70774530492143
ZISYAD	dimethyl ether	40.61663141	40.55490942977383
MODNIC	isopropyl alcohol	40.70976225	40.643181271968395
COYTEQ	ethene	34.07672525	34.099006456711315
BIBBUL	4-hexen-2-one	25.976703	25.965886412850022
XIBZUF	4-hexen-2-one	107.5314871	107.34211276334867
IXISOX	methyl propyl ether	66.22001773	66.25543586382395
IBIDAA	hydrogen cyanide	25.30369886	25.369930161131908
SAMLAV03	propionitrile	71.62984649	71.53213675113977
GACQAE	4-hexen-2-one	59.47935467	59.661317544984975
NEVJEF	methane	19.72623208	19.585472321975065
KANDIO	4-methyl-4-penten-2-one	71.09634322	71.2190371304255
RUCGOM	4-methyl-1-hexene	73.22883708	73.16870558978326
AFITIT	isopentane	58.18558118	57.7922547163062
PASTOU	isobutane	53.00951697	53.10769578024582
ZERNAN	acetaldehyde	47.15011153	47.25074526880685
VACFOV01	methyl tert-butyl ether	62.93795815	62.90662098703688
EXEWAG	acetone	44.87241352	44.864461749500244
LAVSUY	4-hexen-2-one	73.76861878	73.84763195062622
UVUPOR	methyl propyl ether	48.07473725	47.80708575661719
DUBWON	ethane	28.81381252	28.802042797585116
NUVWIL	propyl alcohol	48.71976204	48.52468671051508
IXOFEH	3-methylpentane	54.05211043	54.06921855023626
QEFNAQ	dimethylamine	42.58345414	42.66266720479998
FUNCEX	neopentane	25.363108	25.602645311799986
RUVMAX	neopentane	47.91161233	48.03189024780815
GAYFOD	methane	17.960635600000003	17.95294968263272
HIMSAY	4-hexen-2-one	87.11549645	87.27320297498676
KAXQIL	propene	55.3636702	55.5227386870959
LASYOU	2,3-dimethylbutane	50.01419776	49.87196240230808
NUTQAV	isobutane	35.57193003	35.654272500191695
MOYYIJ	propene	33.09431842	33.1305933629855
RUVMAX	acetaldehyde	55.18444472	55.313680394444724
MATTUX	4-methyl-4-penten-2-one	66.37470007	66.20756450382218
FAPTIB	4-hexen-2-one	68.57862173	68.30250019751423
BEPPAP	1,5-heptadiene	44.07530355	43.93113979965539
UXEQOE	propionitrile	91.58677790000002	91.42719148783051
BIBBUL	ethylamine	62.35731361	62.39744430238447
XUVHEB	2,3-dimethylbutane	66.00563162	66.3501145455509
XEQRAO	ethene	25.28983982	25.388997232104384
UVEXAV	isobutane	75.22384629	75.18270165344417
MADWAQ	propane	46.50270723	46.13329167152441
RUCGOM	propene	38.46871339	38.35147413858059
SERKEG	propene	26.01328547	26.044248793875266
MIBQAR18	methyl propyl ether	26.36866336	26.46419954247552
UWELIS	4,4-dimethyl-1-pentene	68.77485733	68.62182267381174
MIBQAR16	4,4-dimethyl-1-pentene	31.75517067	31.671971490125543
ZISYAD	neopentane	64.1416668	64.04176207761553
WALCET	isopentane	14.10503381	14.252749736467338
DOTWAL	4-hexen-2-one	96.25970451	96.37254290656975
MEJQEZ	neopentane	32.3391017	32.008732068734396
ELAFUT	propene	44.12697508	44.190890512247854
IBIDAA	propane	25.29455701	25.335231788665844
AVAQIX	acetonitrile	45.53938011	45.71568759039096
GIMSIG	1,5-heptadiene	61.16199931	61.22277793920566
GUFREF	acetonitrile	59.27279831	59.14403414653823
MOYYIJ	hydrogen cyanide	23.96293972	23.79334469657037
KAXQIL	methyl propyl ketone	91.12566896	91.19832966066765
UVASAM	4-hexen-2-one	78.35390509999999	78.56432750536202
VARRIP	methyl isopropyl ether	78.05477897	78.03319011214737
UBUMAH	methyl isopropyl ether	62.25820548	62.10550814682565
OHAKIS	propionitrile	62.23390254	61.92847477416593
ESEVIH	propionitrile	48.90031433	48.970070285048514
IXOFIL	acetone	36.89302032	36.72935862828252
YAZFOW	propene	35.21003867	35.297000828717444
MIMVEJ	4,4-dimethyl-1-pentene	-8.223955119	-8.180801023261852
WIDZOA	methyl tert-butyl ether	-61.18019404	-61.17976785268386
DUXZIG01	ethene	18.63752078	18.587896614624
MOYYIJ	propane	33.90970464	33.85151573268626
UBACOR	isopentane	62.09420031	62.049947624345165
KAYBUJ	2-pentene	56.64934299	56.382500530682826
FAPTOH	isobutane	41.29724301	41.521422652497996
TADCAE	isopentane	49.59653368	49.618558083244466
XUVHEB	propane	42.1203321	41.70082491216022
FECWOB01	acetaldehyde	45.81704902	45.956656327486286
TETZID	methyl propyl ketone	84.72143155	84.35676228696715
QUJFUX	4-hexen-2-one	65.43897303	65.41546159551646
UVEXAV	neopentane	37.11314561	37.11709204611896
UWELIS	acetonitrile	52.73296943	52.45540163291477
WECJAR	4-hexen-2-one	92.22973572	92.08962408997364
GOMRAC	acetone	85.09535958	85.22095233420407
QIFLUO	isopentane	58.28259665	57.72092942745625
APEBED	4-hexen-2-one	91.7759667	91.54746421798222
GUWDUY	methane	19.86043387	19.873842214580108
NUVWIL	3-methylpentane	41.80680046	41.631159512988354
XENKIM	methyl propyl ether	45.62616422	45.63838423025653
EMITUQ	propane	36.07252831	36.292621767285446
VACFOV01	2,3-dimethylbutane	50.77716535	51.025020446870236
QOMFAA	4,4-dimethyl-1-pentene	67.02353035	67.05249538846756
WIDZOA	propionitrile	50.28547989	50.286768105593204
RURQEB	ethane	35.95583176	35.85510294092037
LIFWEE	ethylamine	51.11859033	51.11284289261043
GULPIN	methyl isopropyl ether	60.58246931	60.769638686463985
KAYBUJ	methane	19.00119859	18.916969893456987
CANRUG	dimethylamine	48.32528402	48.11039422425929
VUSKAW	acetaldehyde	24.00287451	23.983037910478355
ATOXEN	ethane	36.69674277	36.54090255305275
VUQKUO	methyl propyl ether	50.72649677	51.275900889641264
WONZOP	methyl propyl ether	31.42648922	31.2973794896428
VUSKEA	propane	19.53184258	19.349687991202813
EBEMII	dimethyl ether	46.45687493	46.243495695678526
FERHAN	propane	50.66479786	51.148647071551025
QOMDUS	isopentane	57.07511783	57.18778366935624
KEFBEE	isopentane	40.09003682	40.061654295972765
IXOFAD	methane	15.80423158	15.762507395761514
YUJNOH	propane	45.89569716	46.12827533016068
VUSKEA	2,3-dimethylbutane	30.72774361	30.678765171021784
FIPWOS	ethane	39.08928589	38.98850755079743
DAGDIZ	ethane	27.83137402	27.885829291544493
UVAROZ	methyl propyl ether	67.40618054	67.67346866718233
IXOFIL	ethylamine	35.01299882	34.819078255726055
ZEDROR	ethylamine	55.73572316	55.83040434957283
MOYYEF	4-methyl-1-hexene	66.20108707	66.15549846833262
ICANAD	2,3-dimethylbutane	75.27038017	75.0558418395765
GITWIQ	2,3-dimethylbutane	61.89627835	62.11601572951214
LAVSUY	propyl alcohol	49.03957228	49.21235749385093
FAQVEA	4-methyl-1-hexene	31.993216200000003	32.065421763309566
VEJYUF02	neopentane	55.30111333	55.34411889785237
EMITUQ	acetonitrile	43.36323962	43.61845000056895
TARWEO	ethylamine	66.48086069	66.39217199463879
VARRIP	4-hexen-2-one	86.24581407	86.26907310428416
