MOF	molecule	H	predict
ZISYAD	acetone	54.75580818	54.83576067865349
CESYEF	2-pentene	64.94271609	64.9031281181525
LAGCED	2,3-dimethylbutane	52.16814044	52.0624322075157
AMILUE	isobutane	52.46362441	52.55433703883464
RUMWUS	methyl propyl ketone	95.20061473	95.22876579923985
WONZUV	acetone	35.20756987	35.04504338784112
XUNGUJ	dimethyl ether	44.05444685	44.00949336652988
LAGNUE	propionitrile	40.3954151	40.386730761763864
XIMPOA	acetonitrile	39.45548794	39.439446024314684
HOWPOZ	isopentane	52.208160299999996	52.145893960355046
SAKRED	4-hexen-2-one	55.16276312	55.03776040580034
KOMHAW	isopropyl alcohol	70.13220737	70.17104452337549
XOKHAH	acetone	4.143424438	4.167331235985647
XAMDUM07	isopentane	56.57029662	56.74213210490263
MOYYIJ	methane	16.81468839	16.877266759804943
FIPWOS	methane	25.21760952	25.209559830823853
VAPFUP	ethylamine	76.08521545	76.01127490463998
HEZKIH	propane	42.60218696	42.73503439449056
EKOPOK	hydrogen cyanide	64.83303847	64.89442941859735
WIDZOA	2-pentene	50.01507388	49.94557999234703
BEPMIU	neopentane	30.91529011	30.788568216019932
RAZYOI	dimethyl ether	32.81151119	32.83600160963173
YEGKOM	4-methyl-4-penten-2-one	37.38383276	37.398709874413655
GITWIQ	2-pentene	63.05241235	63.09537741009898
UTEWUM	3-methylpentane	58.8517625	58.9187738547184
EXEWAG	dimethylamine	38.25395079	38.29396837254035
XINFUW	1,5-heptadiene	58.33486911	58.280072193973915
GIMSIG	ethene	23.80563638	23.77922729119405
OFORUX	dimethyl ether	40.07692451	40.08368237086286
PIJJOI	methyl isopropyl ether	61.31803456	61.37457825268778
SERKEG	4-methyl-4-penten-2-one	48.527359600000004	48.52065580744635
BETGAK	methyl propyl ether	52.63558143	52.63821936839613
IXUREZ	4-hexen-2-one	95.26453142	95.14126845713386
AMILUE	4-methyl-1-hexene	53.90785306	53.94547693413136
MIHHOA	methyl propyl ether	70.69449349	70.66912332491977
ECAHAT	methyl propyl ether	35.32524601	35.35454908786911
VAHSIH	hydrogen cyanide	41.40098395	41.43102850669939
HAMJOW	isobutane	46.47785238	46.30092479308726
TESGOO	methane	21.31455636	21.373875992366095
DAGDIZ	propene	34.80395886	34.815299684389025
WENDIE	ethylamine	56.04339719	56.096487082882405
SAHYOQ04	acetaldehyde	24.19573067	24.079537184502442
BALMUW	dimethylamine	30.97652385	30.962976889824876
QUQFIS	acetonitrile	28.69074549	28.751717230201923
NALWOO	dimethyl ether	42.57500918	42.45686207944116
QOMDUS	neopentane	55.84770613	55.705076371531185
TADCAE	neopentane	-8.591116512000001	-8.61966251072849
MIBQAR	propionitrile	25.93945515	26.02839060623729
EBEMII	3-methylpentane	67.85607352	67.74739797115075
WALBOC	isobutane	8.397869264	8.523305203049249
IMACZN01	4-methyl-4-penten-2-one	19.46770088	19.485716663478055
ZEDROR	neopentane	29.15139694	29.207963612733675
VARRIP	acetone	70.59529828	70.57482916877031
WIFBAQ	methyl propyl ether	48.18317327	48.32144599979111
XEXMEU	ethane	23.6499746	23.741272252485576
VEJYUF02	acetaldehyde	41.8609778	41.90086189368988
XEQRAO	4-methyl-4-penten-2-one	82.48918413	82.52172493965882
NIRDOI	propene	31.30656964	31.313852727579164
QOJVAM	2-pentene	65.91636674	65.6761005361493
KEXKAB	propane	22.40065421	22.154922829272696
QUNMUI	methane	16.48671864	16.44507373711347
KAXQOR01	methane	28.163609100000002	28.16173682596366
GITWIQ	methyl tert-butyl ether	68.41822007	68.36132939453005
TECTUS	methyl isopropyl ether	97.51852077	97.39107344430828
FEZREJ	acetonitrile	71.36805612	71.31401133526653
IBICAZ	propene	24.42832382	24.45396392343619
SUJREV	hydrogen cyanide	39.28712567	39.24256285673729
PORVUO	propene	44.217569899999994	44.24582327868279
WALBOC02	4-methyl-1-hexene	0.250422758	0.2751568830520656
EBEMII	ethene	29.63504583	29.70236159721427
TEVZUQ	2,3-dimethylbutane	43.67021719	43.7291777192872
MATTUX	acetonitrile	36.04914508	36.13834654672301
XADGAM	propionitrile	54.36283586	54.49284238580366
KEWZOD	propyl alcohol	67.93692713	67.7751305480894
KAYBUJ	2,3-dimethylbutane	69.84473127	69.87570571320907
YUKBIP01	neopentane	60.21677181	60.2693053029204
IBICED	2,3-dimethylbutane	42.04568561	41.881353985977
UNIGEE	methane	10.04520014	10.00915866139756
XINWUO	acetaldehyde	26.6947705	26.746260836231002
PIHNUQ	ethylamine	53.89771343	53.94071467428677
AGARUW	acetone	53.22805185	53.30433123644613
VAHSIH	acetonitrile	56.33839944	56.27576569062748
TECTUS	methyl tert-butyl ether	92.28968871	92.30975167060943
GUFREF	acetaldehyde	55.97436773	55.9233525516122
EZABEN	acetaldehyde	57.72766954	57.71172910163787
ODODIW	methane	17.20647924	17.284841784814788
ISEQIH	4,4-dimethyl-1-pentene	79.31970501	79.30755266805976
GAYFUJ	methyl tert-butyl ether	47.33630064	47.376473444635934
XEXLOD	4-hexen-2-one	56.93099461	57.00117193672298
FIJCUX	methane	16.337062300000003	16.308892726101565
ILOJEZ	methyl isopropyl ether	72.68269677	72.62374159125892
OFUYUL	acetonitrile	34.05333787	34.07671530589185
CEGWER	neopentane	59.03485061	58.91809027546834
ACOLIP	4-hexen-2-one	74.60496978	74.58932563302191
IBUDOZ	propionitrile	44.9764982	45.1399180394748
KEXKAB	hydrogen cyanide	41.08754537	41.00514429209706
ESEVIH	4-hexen-2-one	75.52326059	75.54979155462848
LAWGEW	isopropyl alcohol	27.12420368	27.117823559727448
RACZIG	neopentane	50.69527219	50.83826335590178
PUWCUF	acetone	65.53345762	65.48093469204869
FAPTIB	propene	31.80622168	31.807698710933607
HIMSAY	isopentane	67.81878417	67.91372443068435
ZISYAD	propionitrile	47.620287100000006	47.58206133078567
AHOKIR01	propene	23.8477587	23.731888338076846
HIHGOW	propionitrile	65.63395462	65.64638644755011
AMIMEP	4-methyl-4-penten-2-one	97.73459095	97.61795280389832
JOSNAG	4-hexen-2-one	93.43595585	93.44089734713276
TEVZEA	2-pentene	50.49462795	50.27263275515942
GALCED	isopentane	48.81922633	48.87567078115712
IXISAJ	isopropyl alcohol	60.57603097	60.635933700846365
SAMLAV02	ethane	33.41021927	33.423598849112416
LAGWEX	propionitrile	49.343652299999995	49.35786189395233
LIFWEE	hydrogen cyanide	37.54665734	37.44681098955146
YARKEJ	dimethylamine	53.18195717	53.23926586306361
WALBOC01	dimethylamine	53.31721928	53.40382997921864
VAGTUU	2,3-dimethylbutane	79.18077036	79.17294812577722
BUVYEX	ethane	26.00465751	25.91260237481828
FEFDAX	dimethylamine	37.63223312	37.58417929375551
BOJCIN	isopentane	54.04600579	54.051431317954695
KEWZOD	acetaldehyde	45.68509836	45.71064508189412
XEXLOD	ethene	22.465746300000003	22.416562887801568
VASKOR	acetonitrile	31.7747669	31.746892775022292
UTEWOG	isopropyl alcohol	45.60732876	45.62286668981189
KANDIO	4-hexen-2-one	72.63256323	72.68129183834704
HIFTOG02	acetone	53.78748489	53.56618860112809
TETZID	neopentane	50.73201242	50.83138798684962
IGOCOX	4-methyl-1-hexene	60.45118101	60.4887211531428
DUXZIG01	2,3-dimethylbutane	44.501283	44.45204493866685
ILOJEZ	acetonitrile	50.68766542	50.59145181664363
FAPTIB	methyl tert-butyl ether	55.38139337	55.29393174897744
GAYFUJ	ethylamine	42.08361585	42.09110664905965
DOTWAL	methyl propyl ketone	86.87721101	86.88182772061576
FECWOB01	isopentane	40.83229687	40.60231906724277
XUNHAQ	2-pentene	68.62581396	68.52441236068535
AZIXUD	methyl tert-butyl ether	68.95409775	68.94227510114129
CUTKOS	propene	44.56735829	44.33831168661878
CISMAT01	4-hexen-2-one	81.98395641	81.97436565866414
OVICUS	propionitrile	47.58448214	47.56702189890851
ECAHAT	4,4-dimethyl-1-pentene	43.28429294	43.209435623546426
TARWEO	methyl propyl ketone	70.46817852	70.44559616061862
YASPEP	propene	-18.10051922	-18.11081233580127
OHAKIS	2,3-dimethylbutane	76.16898852	76.3041460682427
PEVPUD	dimethyl ether	19.74376386	19.74437607891052
WENDIE	2-pentene	72.09065009999999	71.87070236438853
XEXMEU	methyl isopropyl ether	44.4704863	44.32041866755669
ABUWOJ	propene	39.41206159	39.48449748616701
SUHHOT	isobutane	12.25499642	12.253024116395244
QAVWAN	2-pentene	54.75340772	54.649926782447416
WEBREC	propene	41.65829762	41.821094783125226
HICVUM	4,4-dimethyl-1-pentene	75.02743625	75.01248859632243
XEXLOD	2-pentene	40.96856737	41.166061450825175
VUSKAW	acetaldehyde	24.00287451	23.926740785243005
ODIXEG	dimethylamine	35.00228783	34.99020606040062
MIMVEJ	propyl alcohol	70.55990925	70.56753939979157
EZUCIM	1,5-heptadiene	72.43361259	72.3910159429103
OSAXAI	propane	38.2062266	38.46892458858589
YUBFOR	acetone	37.433569299999995	37.26683043174749
MADWAQ	2-pentene	68.78120843	68.71909070947414
NALWOO	3-methylpentane	50.59181018	50.47109367202259
XINHOT	methane	19.18202107	19.137406687940377
BERFIP	acetone	24.92742122	24.95966610484603
GEHSAN	methyl isopropyl ether	75.36439669	75.3317180466799
CUTKOS	propyl alcohol	60.42450467	60.44153290672758
LIFWOO	isopentane	64.58869036	64.59500150850111
VAHSIH	2,3-dimethylbutane	95.07512299	95.00843780454386
ICANEH	ethene	30.35187964	30.381545788639446
NOCKUM	4-methyl-1-hexene	64.45443018	64.40680627428358
FAPTIB	3-methylpentane	56.69466332	56.706352992753615
LIFWOO	methyl propyl ether	65.9903868	65.95899843693728
UVAROZ	propene	48.38996199	48.41901815583688
RAXCOK	neopentane	37.28464433	37.48322914970217
RUFMUA01	2-pentene	58.83209997	58.97157159387862
GAYFOD	propyl alcohol	47.32636717	47.389186559394744
VARRIP	4-hexen-2-one	86.24581407	86.18923545055978
UVASAM	4,4-dimethyl-1-pentene	59.99045232	59.864794012682665
TESGUU	methyl tert-butyl ether	35.03529578	35.0474906170967
NOCKUM	methane	16.76290947	16.787700369967542
ZERQOE	ethylamine	57.11121888	57.12185318447305
GAXWEJ	ethane	36.85539679	36.859489687245755
RUFMUA	acetone	56.51359041	56.54341870868582
HEKTUO	4-methyl-1-hexene	35.54130513	35.55306588062544
SERKEG	methyl isopropyl ether	38.53298896	38.5040717572139
SAMLAV03	propionitrile	71.61365406	71.56292877500513
RAXCOK	4,4-dimethyl-1-pentene	49.26682959	49.32888716641523
FEFDAX	propionitrile	39.47573703	39.595605207205374
FEZREJ	1,5-heptadiene	64.63956482	64.62495879605514
RUCGOM	acetaldehyde	60.20032249	60.137930804978765
TERFUT	propyl alcohol	52.63350892	52.50745819576411
XOJWEZ	acetone	47.02052194	47.115124123257914
ESEVIH	propyl alcohol	60.5055998	60.50953953883298
DAGDIZ	4-methyl-4-penten-2-one	73.20558829	73.23520164357396
MUVGOA	hydrogen cyanide	38.897587	38.9423774162316
RURQEB	acetaldehyde	45.1875326	45.29071336843564
MEJQEZ	neopentane	32.3391017	32.38150661306785
NUTQAV	methyl propyl ether	39.56729347	39.41771086569687
XINWUO	ethylamine	29.62936082	29.655950407588172
UBUMAH	dimethyl ether	51.64947724	51.594231359009484
KIDDIM	propyl alcohol	86.31792814	86.41425318647276
XUNHAQ	propane	47.39881927	47.449846896753975
XUVHEB	isobutane	50.40793621	50.39642623094697
QUQFIS	isopropyl alcohol	37.81164379	37.86554585430265
SERJUV	propyl alcohol	47.07293634	47.17501602457955
SAHYOQ03	acetonitrile	23.34797783	23.48396999136362
TEDGOA	3-methylpentane	38.9091324	38.81207554571673
SEYDUW	2,3-dimethylbutane	-84.14086714	-84.00240871011427
WECJAR	isopentane	68.20753042	68.27971565721272
DEYDOA	acetone	48.05532158	48.11832347279109
FUNCAT	dimethylamine	49.01307079	48.93709419595709
UVARIT	4-methyl-1-hexene	76.34375379999999	76.36245407440504
GUYLOC	isopentane	45.28177587	45.24287053335642
AMILUE	propyl alcohol	60.53716556	60.57158463385942
FEZREJ	propene	32.75399357	32.62006022704365
DAJHUS	propane	43.32779045	43.395265931895786
OHOLIH	propane	43.17160607	43.16966104085981
NUTQEZ	4-methyl-4-penten-2-one	55.63162067	55.64277899018586
GIZJOP	3-methylpentane	54.93217865	55.010481590525046
FUNCAT	4,4-dimethyl-1-pentene	49.08567671	49.35228636839946
QARTEK	ethylamine	54.26693862	54.23235093551573
VAGTUU	dimethylamine	48.46345043	48.435198255781316
XUNGUJ	4,4-dimethyl-1-pentene	12.92990327	13.022279452639161
FEWGUL	2-pentene	67.68092586	67.86696772719613
LOQLEJ	ethylamine	50.38874776	50.38817354088838
LELMIA01	methyl tert-butyl ether	58.53217401	58.55553339749841
GIFKIP	methyl propyl ether	57.13061138	57.205992635988096
ERUFUS	methane	23.63624292	23.703629129335155
IXOFAD	methyl isopropyl ether	43.52192293	43.386723229477056
PAKXIK	dimethylamine	49.31199219	49.43478336382414
NADZEZ	1,5-heptadiene	82.94080419	82.90145571542445
NEHZIK	acetonitrile	33.89214112	34.10490562324847
EZABEN	methyl isopropyl ether	76.90381232	76.7805535703748
EZUCIM	acetonitrile	46.56050269	46.604354461631274
CUHPUR	methyl tert-butyl ether	50.01607353	49.99552023033697
LOQLEJ	propene	44.20103944	44.2469869641525
XUNGOD	dimethylamine	53.83884426	53.82010508489611
IXISAJ	ethylamine	53.81168919	53.835927698060004
GAYFOD	dimethyl ether	33.84027532	33.84677540046533
FIRVEH	3-methylpentane	46.97019294	46.97192415405501
IYUJAO	1,5-heptadiene	82.63526858	82.81231781228058
KAXQOR01	dimethyl ether	54.66310257	54.66310294267913
IJENER	ethene	31.09236862	31.05971794315625
MIDRAT	methyl propyl ether	55.85596128	55.849931780501045
IXISOX	propionitrile	63.83609356	63.87352469839447
EZABEN	ethylamine	58.02476918	58.06250814182985
YUJNOH	methyl isopropyl ether	61.08406826	61.13127129423319
ABUWOJ	methyl propyl ether	59.14269078	59.08938003566752
KEFBEE	neopentane	38.56831676	38.50928149997801
KEXKEF	hydrogen cyanide	35.38663897	35.34226419725544
BUVXOG	isopentane	51.06725152	51.20256060540177
TENLIJ	propyl alcohol	86.50461872	86.46319017627573
XOVVEK	propyl alcohol	66.87518338	66.85624889758378
XADGAM	1,5-heptadiene	91.95470431	91.99813724724514
BENXUP	methane	23.22273386	23.19540513689598
QEVKOS	propene	42.93589768	42.94621931333073
QOKCID	acetonitrile	42.88818307	42.86359838770311
WONZUV	hydrogen cyanide	20.27855995	20.306030347062208
MAKXAZ	1,5-heptadiene	89.57191315	89.5580181234356
UTEXAT	methyl isopropyl ether	53.02979755	53.0533146084887
SAKRED	4-methyl-4-penten-2-one	54.84838706	54.88375701434982
AGARUW	methyl isopropyl ether	62.68186905	62.672422038726026
OJICUG	ethylamine	65.55215754	65.47037857617248
UTEWOG	4,4-dimethyl-1-pentene	64.42037333	64.40721426714096
SENWIT	methane	11.07804444	11.156046508727291
LAGNUE	propene	34.15731021	34.21554149716856
SENWOZ	propene	19.27798416	19.366075040049353
QOMFAA	ethylamine	59.79317399	59.766697927972125
FIQCEN	methyl isopropyl ether	63.10800287	62.967986840214586
PORVUO	acetone	69.19592292	69.1891954716288
KAXQOR01	ethylamine	61.57981716	61.63011589715011
ESEVIH	ethene	24.98468141	25.002659439313334
FUNBAS	acetaldehyde	38.49438057	38.633002489226236
ZARZAV	4,4-dimethyl-1-pentene	82.92945997	82.78027248619523
FAGREM	1,5-heptadiene	60.49662022	60.40361508694947
QIFLUO	methyl isopropyl ether	58.66548007	58.51788243008647
GAYFUJ	methyl isopropyl ether	54.30478645	54.338331787186696
CESYEF	acetonitrile	35.73807378	35.72130245425943
SUJREV	propyl alcohol	56.70466344	56.640115603098465
LENRUS	hydrogen cyanide	-29.54298231	-29.55647288321623
WIDZOA	2,3-dimethylbutane	7.104800442999999	7.067966933137328
ELAFUT	methyl propyl ether	60.904084600000004	61.06129614273171
FAPTIB	acetone	47.09437251	46.911748421881775
NUYWOU	3-methylpentane	70.32784861	70.35159845611653
NAKLIW	ethane	31.36302508	31.475817364791887
LELMIA01	2,3-dimethylbutane	63.69023129	63.77697623077631
WIJDID	acetonitrile	-102.4987321	-102.45353552276057
TOHYUL	methane	15.83370558	15.826251862294763
XENKIM	ethylamine	54.70308534	54.73564012067612
GEDLIM	acetaldehyde	62.61766968	62.5166760143794
LOFZUB	propyl alcohol	88.43879572	88.39275915044732
ODIXEG	1,5-heptadiene	53.457197	53.447470263743554
LAWGEW	propyl alcohol	26.44463355	26.415149833609817
PORVUO	ethane	35.51302704	35.5596140975162
QEVKOS	4-hexen-2-one	85.38625957	85.45958129006038
WECJAR	propane	45.84240615	45.725926421945715
KAXQOR	methyl isopropyl ether	71.63195526	71.69197446155782
JAVNIE	dimethylamine	42.96802935	42.93640397436267
ZARZAV	methyl tert-butyl ether	86.80705976	86.77726404213361
GIFKIP	ethene	27.61497818	27.55089367958713
HAZNON	4-methyl-1-hexene	79.06702294	79.03085239980736
NASCIV	propionitrile	41.0885293	41.03718577374473
AFITIT	methyl propyl ketone	75.05855096	75.04474569787322
VACFOV01	ethane	35.9510201	35.88716917929699
ICANAD	dimethylamine	44.82466968	44.91355869164843
TETZID	ethylamine	57.87161212	57.975629069096605
SAHYOQ03	methyl tert-butyl ether	27.29580049	27.258565120511083
RELLAW	isobutane	42.12105507	42.144183781049136
APEBED	2-pentene	71.22477177	71.11064996183248
REGLOG	propene	32.89209522	32.89907872392645
ACOLIP	4-methyl-1-hexene	63.59781444	63.504073447893084
VUSKAW	ethane	15.12157847	15.107654753332985
ERUFUS	propene	44.75530587	44.60497976484861
BUVXOG	hydrogen cyanide	21.46416137	21.419984718458625
ZESFUY	methane	14.54452405	14.558232223695546
SEHTEF	acetaldehyde	60.29305414	60.2869445262974
EXEWAG	2-pentene	45.62934078	45.611400215934026
XUWVEQ	4-methyl-4-penten-2-one	40.95025832	40.997340416108806
GOMRAC	3-methylpentane	116.7827247	116.81304871469628
DUBWON	ethylamine	55.7232105	55.63099302618847
VUQKUO	4,4-dimethyl-1-pentene	60.69942339	60.86394249679068
DEYLUQ	ethylamine	45.30458911	45.32289377628519
FIPXEJ	2,3-dimethylbutane	44.77960321	44.67551225110979
PUSDOX	propane	32.63880372	32.59077668630135
XINFUW	4-hexen-2-one	68.53532974	68.44254415945771
ZARZAV	propane	48.49226957	48.74416296635528
IXOFIL	acetone	36.89302032	36.81590427694955
IBICAZ	methyl propyl ketone	50.96660463	50.85521313081129
VACFUB01	propyl alcohol	46.66891378	46.5881139679594
HEKTUO	acetaldehyde	79.81555305	79.76803304590862
WEMNAF	4-methyl-1-hexene	85.53927812	85.45483228366305
DAGDIZ	4-methyl-1-hexene	70.28045974	70.23982574620528
PEVPUD	acetaldehyde	25.93369352	25.93706099785077
DEGJIK	4-methyl-1-hexene	78.25513766	78.29132772076377
QUNMUI	4-hexen-2-one	56.80846176	56.77034410818563
MOCKEV	methane	14.04495833	14.065305423537286
QEVKOS	acetonitrile	48.48991387	48.568409540189336
FIQCEN	propionitrile	46.78137889	46.68220947501685
PIJJOI	methyl propyl ketone	76.16409	76.03626883064484
BICDAU	propyl alcohol	35.64114023	35.70836887607394
CUHPUR	propionitrile	45.58497955	45.57487115765961
QUVDUH	acetaldehyde	74.37220369	74.25807784892247
BUVXOG	4-methyl-4-penten-2-one	61.54889934	61.49223663799645
GIMVAA	acetone	16.50522249	16.428851428485
VUQKOI	ethene	20.61467527	20.717598474658942
IJENER	propene	43.2663472	43.321284611985064
HEKTUO	3-methylpentane	33.12305068	33.1138691623178
FIPXEJ	dimethylamine	63.21267899	63.21335863040924
DOGZIJ	dimethyl ether	37.99281913	37.95321769412407
IXISAJ	4,4-dimethyl-1-pentene	67.48604300000001	67.52338311156944
MOCKEV	4-hexen-2-one	64.45647903	64.30494722497345
OVICUS	propyl alcohol	56.32604342	56.20678004779758
FIGXAW	3-methylpentane	40.53102855	40.57183823861343
WALBOC01	ethane	38.69319821	38.55704517628943
TASXIW	methyl propyl ether	49.49324713	49.58591543132081
VAHSIH	isobutane	68.8877309	68.92698016659438
MIBQAR18	propene	18.70156622	18.75836082316075
GINLIA	1,5-heptadiene	60.707511600000004	60.826888742061165
UVEXAV	3-methylpentane	106.86078429999999	106.84838442761269
KUNWEW	isopentane	62.57063805	62.69682918461288
OHOLIH	methyl propyl ether	60.81550567	60.784629033072314
SAKRED	ethane	22.26042444	22.199702239845497
DEYVUA	propyl alcohol	48.8703534	49.05880982870657
REGLOG	ethylamine	50.16473854	50.21640897258372
XUNHAQ	isopropyl alcohol	55.68797067	55.5842216506643
IBICAZ	methane	13.46628444	13.435386592100814
AVAQIX	1,5-heptadiene	85.92374685	85.950209436115
RIPNIP	isopropyl alcohol	52.56284253	52.61861912784982
RAZYOI	methane	17.5225544	17.46517234767455
FIRVEH	2-pentene	66.81494766	66.82218455936847
CUHPUR	acetone	42.93483161	42.97042595505614
WIDZOA	acetone	44.96195555	45.03576351759774
GEHSAN	isobutane	56.56668437	56.56705468449139
XEXMEU	isopentane	40.9928875	41.01627377110703
RIFDUG01	2-pentene	59.20566064	59.04230217785544
ZEDROR	methyl tert-butyl ether	38.11084037	38.17052788432759
GIMSIG	methyl propyl ether	45.13784639	45.11822262224298
OHOLIH	propene	40.33168559	40.24600796965428
QOMDUS	4,4-dimethyl-1-pentene	72.13882269	72.00714370125728
AGARUW	ethane	28.72017291	28.670305763780128
DAGDIZ	4-hexen-2-one	75.4890193	75.60865653462051
YARYEV	hydrogen cyanide	28.89240101	28.906606872124
SERJUV	isopentane	46.21779233	46.38203554637961
LUVTEC	isopropyl alcohol	40.87227625	40.94734618073554
RAZYIC	methyl isopropyl ether	51.36540183	51.34924834917155
WEMNAF	methane	22.87366374	22.827373911481573
HEKTUO	methane	23.37573007	23.360256136855654
XINHOT	dimethyl ether	37.31287003	37.362980122677655
SUKYIH	isobutane	33.58980462	33.72621793873693
QOMFAA	ethene	29.27632672	29.301857750026567
VARRIP	propane	44.40040228	44.450273477289855
KUNWEW	methane	20.02947098	20.07577669596203
QOMFAA	4-hexen-2-one	86.41689986	86.43655784025975
MADVUJ	ethane	33.07956428	33.05897391935745
