MOF	molecule	K	predict
HIHGOW	methane	1.93e-05	1.8804458153476815e-05
OHAKIS	isobutane	0.791669	0.7472950790480084
QESYOD	ethene	1.34e-05	1.3439501285990947e-05
ODODIW	propane	0.00207059	0.0018723866813277934
WONZOP	methane	5.44e-06	5.43952336666328e-06
SENWAL	acetone	0.0259034	0.02672920206267151
QUGNOV	propene	1.77e-10	1.8260895595158718e-10
AVAQIX	methyl isopropyl ether	1.09076	1.0298635361727404
RABHAZ	4,4-dimethyl-1-pentene	0.0496551	0.04530886651480456
UXUZAP	3-methylpentane	0.00150243	0.0014813190559263582
GAXWEJ	2,3-dimethylbutane	4.91e-09	5.12676225064382e-09
GIZJOP	isopentane	0.0028338	0.002993802208160502
IBICON	ethylamine	0.000484379	0.0004970088384121233
KINHAS	4-methyl-4-penten-2-one	0.16079000000000002	0.15455781061091792
PEVPUD	dimethylamine	5.7700000000000007e-05	5.814760052851604e-05
QUVDUH	acetaldehyde	4.22173	4.1487858232112185
DIDDOK	acetonitrile	0.000251915	0.00026347609833844845
KEXKEF	methane	1.55e-06	1.5506384557488935e-06
NADZEZ	isobutane	4.7400000000000006e-11	5.242425248290476e-11
KAXQOR01	2,3-dimethylbutane	547.526	521.8369915221822
IXUREZ	2-pentene	0.33152	0.34315052100559823
YEGCUJ	acetaldehyde	0.0981944	0.09784776381260173
PUQYAC	1,5-heptadiene	28.8748	27.164557369740884
UWELIS	propane	0.00605249	0.005908592659694994
HEXNII	neopentane	1.1799999999999999e-20	1.188398098192012e-20
FIJCUX01	2-pentene	0.114372	0.10915505448676609
IGOCOX	2-pentene	0.132963	0.12169389736462435
YASPEP	ethene	8.04e-13	7.996106997794462e-13
MOYYIJ	methyl isopropyl ether	0.00153268	0.0017485087376978787
TEVZIE	acetone	0.00483114	0.004816036866176505
VONBIK	isopropyl alcohol	0.817149	0.8106334056955281
COYTEQ	ethene	0.00233581	0.002364784942572727
KINHAS	ethane	0.00039724	0.0003816658139434807
UMEXUF	ethene	0.000270666	0.0002782571019585408
SERKEG	propyl alcohol	0.000306897	0.0003164385101804739
IXISOX	methyl tert-butyl ether	0.089574	0.08983655010412289
TOHYUL	hydrogen cyanide	0.000247979	0.0002512469929103166
SUJQOE	acetone	0.023891700000000002	0.021179308635855026
KINKAV	isopentane	0.0431734	0.04812387696839126
IXOFIL	hydrogen cyanide	6.0299999999999995e-05	5.889909159927237e-05
XINWUO	acetonitrile	7.77e-05	8.116769944303954e-05
PAMVEG	4-methyl-1-hexene	0.00109287	0.0010949384144690196
ZEDROR	3-methylpentane	1.65e-06	1.5785000548178865e-06
TESGUU	propyl alcohol	0.000903278	0.000947081797761344
GUYMAP	methyl propyl ketone	0.14531	0.1422604933553875
UBACOR	4-hexen-2-one	3514.27	3195.3567568268336
WALCET	propane	0.000170326	0.000183290093441647
GUYLUI01	dimethylamine	0.017885400000000003	0.018543332326865218
MAKXAZ	2,3-dimethylbutane	13.2969	12.551818866656365
DOQGUM	acetonitrile	0.8943840000000001	0.8499434003648116
EBEMII	4-methyl-4-penten-2-one	2.0765599999999997	1.9688728989275681
SENWAL	propene	5.7600000000000004e-05	5.7340820699807026e-05
LEGGEK	propyl alcohol	72545.8	69759.404535349
ACOLIP	isopentane	0.0004969919999999999	0.0003970585180748033
XUGSEY	ethene	6.99e-05	7.132245051372561e-05
RELLAW	propionitrile	0.0115142	0.01203550065389866
WEBREC	ethane	0.000452924	0.0004321770010059859
XUVHEB	1,5-heptadiene	236.452	240.6227878717746
UBUMAH	acetone	0.0421632	0.04160818839978431
VARRIP	acetone	2.35089	2.346225433294536
LAWGOG	methyl propyl ether	0.00032784	0.000320742110199855
SUKYIH	propene	0.000643	0.0006100307355910725
COGWEB	1,5-heptadiene	23.1801	21.614377463569568
SUJREV	isobutane	1.13e-07	1.0618889961554377e-07
YASPEP	dimethylamine	6.179999999999999e-20	6.363458865090838e-20
GUWDUY	acetone	0.0633951	0.06428714289042063
LACJAC	methyl propyl ether	0.00183908	0.0017425890343234155
QEVKOS	methyl tert-butyl ether	5.3299999999999995e-05	5.464466886219669e-05
IBUDOZ	propyl alcohol	0.00515326	0.005077911215612489
PEGBUA	isopentane	2.11e-08	1.921472587859075e-08
YUGLES	hydrogen cyanide	5.03e-05	5.1781077107790447e-05
UVAROZ	propionitrile	0.192588	0.1908049594473851
MAKXAZ	ethene	0.00045501900000000003	0.00046270061356845816
CIGYAU	methyl propyl ether	1.2900000000000002e-19	1.2947855998244304e-19
VAPFUP	2-pentene	0.809509	0.8560311609093517
KAXQOR	methyl propyl ketone	63.2767	62.42639051664476
ECODEG	4-hexen-2-one	591.615	563.2354569254277
MOYYIJ	4,4-dimethyl-1-pentene	0.00486546	0.004512849680337728
QEFNAQ	isobutane	0.000102159	0.00010458316520724799
BICDAU	4-methyl-1-hexene	0.059732900000000005	0.06064568877028676
RURPEA	acetonitrile	0.0108207	0.010757951589197005
QEFNAQ	isopentane	0.000341347	0.0003629544986129639
SAKRED	isopentane	0.0158078	0.015407328298944518
YUKBIP01	methyl propyl ketone	0.177042	0.17871458633546777
IJENER	methyl propyl ketone	15.4955	15.225089519144152
XOVVEK	4-hexen-2-one	0.00286969	0.0031714056544363163
CEGDUO	2,3-dimethylbutane	2.57e-07	2.6316878408326284e-07
LAWGEW	acetone	0.00031970400000000003	0.00032132893348695067
HEZKIH	2-pentene	0.352844	0.3363763045497132
XOVVIO	methane	2.01e-06	1.9202934794267367e-06
QUPHUF	methyl isopropyl ether	25.2815	23.160982529099176
WONZOP	ethene	1.9e-05	1.964290528343303e-05
HICVUM	isopropyl alcohol	1.7301799999999998	1.73701287380905
ICANEH	4-methyl-1-hexene	5452.67	5642.191163164144
VUQKOI	4,4-dimethyl-1-pentene	0.5314770000000001	0.48391910385248765
OSAXAI	propyl alcohol	3.929999999999999e-05	4.222010758935126e-05
DUXZIG01	methane	4.26e-06	4.243720946324266e-06
UBACOR	methyl isopropyl ether	1.15305	1.1166540847624749
NEVJEF	ethylamine	0.0944051	0.08881927185366953
WALCET	acetonitrile	0.00331832	0.0029970456937717218
AVAQIX	3-methylpentane	3.94906	3.786371328282097
VASKOR	methyl tert-butyl ether	1.42e-23	1.4811276539657408e-23
KOMHAW	ethene	9.290000000000001e-05	9.04948443876066e-05
PUWCUF	acetaldehyde	0.08377539999999999	0.08291263338031248
MATVEJ	hydrogen cyanide	9.1e-05	9.186389367382046e-05
JASNAT	ethene	0.000286583	0.000282589400674997
ZIKJIO	hydrogen cyanide	8.68e-05	8.562632490714522e-05
QEFNAQ	hydrogen cyanide	0.00151379	0.0015156385516072576
VUSKAW	methyl isopropyl ether	0.000308354	0.00030140759090918867
KAXQOR	1,5-heptadiene	864204.0	879359.000202232
XUVHEB	2,3-dimethylbutane	16.225	16.34582225787426
FIJCUX	acetone	0.0230813	0.02227435114771977
NIRDOI	acetone	1.51e-10	1.5512119135101626e-10
MAKXAZ	1,5-heptadiene	5988.1	5870.277306033122
ECODEG	ethylamine	0.13030899999999998	0.1315517134602886
MATVEJ	ethane	5.3e-05	5.614014891513624e-05
FIGXAW	isopropyl alcohol	0.00451386	0.00430692523403817
BERGAI	dimethylamine	0.193411	0.19009384120862058
DUBWON	methane	1.7899999999999998e-05	1.782307914757854e-05
XIDBUJ	methyl propyl ketone	2.9022900000000003	2.6000022091789097
UMEXUF	acetone	26.5409	24.956504989034862
YEGKOM	4,4-dimethyl-1-pentene	1.6100000000000001e-15	1.6150713108876914e-15
FUSWIA	propene	0.00116608	0.001190440872762172
TOHYUL	ethene	4.26e-05	4.197759240352469e-05
HUHJAW	methane	1.25e-07	1.2769412734821177e-07
OVICUS	propene	0.0415754	0.04255556145336704
OVICUS	propionitrile	0.15053	0.15448832586746292
YAZFOW	hydrogen cyanide	0.00085444	0.0008448942303029926
SAMLAV02	neopentane	0.00780568	0.007106560359993001
HIHGOW	isopentane	0.21702399999999997	0.22190325638308225
HAZNON	acetonitrile	0.011199899999999999	0.010754951008053404
XIMPOA	propane	7.779999999999999e-11	7.604792593439101e-11
SAHYOQ03	1,5-heptadiene	0.0038215000000000002	0.003806298845654616
ZERNAN	ethane	1.95e-05	1.8649692069198296e-05
CIGYAU	propyl alcohol	2.29e-13	2.367785725260963e-13
ECIWUJ	hydrogen cyanide	8.27e-06	8.912962682151047e-06
GUYLUI	acetonitrile	0.010777	0.011484854418404937
KAYBUJ	3-methylpentane	295.81	297.6544241821572
RAXCOK	2,3-dimethylbutane	0.122749	0.12210260077519465
TECTUS	methyl propyl ether	0.719312	0.7156902921015621
GOMRAC	4-hexen-2-one	5885950000.0	6438578867.789769
EXEWAG	isobutane	0.014268200000000002	0.014232392138526194
VAPFUP	propyl alcohol	238.482	217.67908857483653
VUQKOI	acetaldehyde	0.00267671	0.0025824338423083835
TEVZEA	hydrogen cyanide	9.18e-05	9.603526727112739e-05
RUFMUA01	acetaldehyde	0.0007846789999999999	0.0007900672276148069
RELLAW	methyl propyl ether	0.0827436	0.07312414635337693
TEVZOK	propene	0.000588877	0.0005731090893895764
APEBED	4-methyl-1-hexene	3.85848	3.717896567437782
FIJCUX01	methyl isopropyl ether	0.0782931	0.07932304449791867
ZEDRAD	dimethyl ether	8.42e-12	8.436374444833638e-12
JOSNAG	methyl isopropyl ether	4.15e-07	4.206827302498918e-07
VAHSIH	acetaldehyde	3.96481	3.977406808073577
BETGAK	propene	0.00213657	0.002227013180870185
FAPTOH	neopentane	0.19206600000000001	0.18811869508267862
ZIDDIB	4-methyl-1-hexene	6.39e-06	6.410117539985452e-06
REDROI	propene	0.00800179	0.008155771235183337
LAVSUY	methyl tert-butyl ether	27.9962	27.940573553742897
AVAQIX	acetaldehyde	0.0189176	0.019328353954033685
YEGCUJ	4-methyl-4-penten-2-one	0.036838300000000004	0.03786454624698184
EBEMEF	3-methylpentane	0.00174158	0.001821555532290054
FIPWUY	isobutane	0.0163764	0.01680298425824655
WALBOC02	ethene	0.000139828	0.0001365105114702995
MATVEJ	4-methyl-1-hexene	0.126529	0.13186547307851637
EDUSIF	propene	4.0600000000000004e-05	3.981810357303196e-05
WONZOP	methyl propyl ketone	0.000156642	0.00015446858031552073
XINWUO	4-methyl-1-hexene	0.146103	0.14110213888921908
DEYLUQ	ethane	0.000219231	0.0002211686090635493
RUMWUS	3-methylpentane	734.159	763.8616866081858
WIYFAM	3-methylpentane	0.013293200000000002	0.013241990678295063
EZUCIM	methyl propyl ketone	1.8977099999999998	1.8868968686708036
MIMVEJ	ethylamine	0.295467	0.298719934631662
WALCET	3-methylpentane	4.91e-16	5.095487139522134e-16
QUPHUF	dimethylamine	0.125754	0.12661575196037575
QURSEC	2,3-dimethylbutane	0.8474889999999999	0.7686819291872463
DUXZIG01	propane	0.00010196100000000001	0.00010385961631418134
BERGAI	isopropyl alcohol	0.549705	0.5257780008437247
BEPMIU	4-methyl-4-penten-2-one	0.122201	0.11719164422037132
AMIMEP	methyl propyl ether	0.872445	0.8568419111664665
XINFUW	4,4-dimethyl-1-pentene	0.343271	0.34604018132250464
KEWZOD	propyl alcohol	0.141024	0.12894109078289512
RABHAZ	isobutane	0.0006321640000000001	0.0006034254891754218
VASKOR	methyl isopropyl ether	1.39e-05	1.361049939467022e-05
RIFDUG01	isopentane	0.0388169	0.041020140193284635
PIJJOI	isopropyl alcohol	2.83397	2.859375444433775
PASKAX	1,5-heptadiene	0.12285	0.12577497705122415
MODNIC	2-pentene	0.00023851900000000002	0.00024094287302080974
PASKAX	dimethylamine	0.990192	0.9319069598348491
DEYLUQ	1,5-heptadiene	187.27599999999998	193.60648808169614
FUNCAT	isobutane	0.00901312	0.008894532920814128
ULOGIL	dimethyl ether	5.47e-06	5.492735821237974e-06
MIMVEJ	2-pentene	132.208	121.37975207682322
GACQAE	hydrogen cyanide	7.759999999999999e-05	7.363134998255364e-05
BIBBUL	dimethyl ether	4.08e-06	4.119014658992624e-06
KAXQIL	isobutane	19.6461	19.181179336094065
NASCIV	acetaldehyde	3.91e-05	3.986322980377766e-05
ZEDROR	2-pentene	0.00632215	0.005636935499204103
ISOHEE	methane	9.61e-06	9.650845654676013e-06
OFERUN02	4-methyl-1-hexene	0.232221	0.23347010824678938
CUMDIY	hydrogen cyanide	0.0007888169999999999	0.0007827507716909869
XEXLOD	hydrogen cyanide	0.000134838	0.00013282858809081233
XEXMEU	ethylamine	0.00275727	0.0025898697445757425
OTAVOV	3-methylpentane	0.0172069	0.016725789535629323
FAPTOH	acetonitrile	0.00352964	0.0035612498940035308
BUVXOG	isopropyl alcohol	0.000703086	0.0006903697378515998
REGLOG	methyl isopropyl ether	0.0009760939999999999	0.00094614520574175
BUVXOG	3-methylpentane	3.12586	3.2462563381705722
KAVROQ	ethylamine	0.00886783	0.00932383199684194
IXISOX	4-hexen-2-one	389.788	396.31753953427665
YAZFOW	propane	0.013087799999999998	0.013282781487160427
GOMRAC	3-methylpentane	96477300.0	99474803.97583348
TOHYUL	methyl propyl ether	0.022588	0.022874627118514908
IXOFIL	isopentane	0.325765	0.3585396068144416
OHOLIH	hydrogen cyanide	0.000164681	0.00016652669844522102
YEGKOM	acetone	7.670000000000001e-05	7.130127785652335e-05
YUGLES	isobutane	0.00206512	0.002058814015977061
RUFMUA01	methyl isopropyl ether	1.6399999999999998e-08	1.5438246568024557e-08
VARRIP	propyl alcohol	37.0797	36.13166551226252
VONBIK	dimethyl ether	0.013414600000000002	0.013352794441902158
WENDIE	ethane	0.00121721	0.0011217779302131845
FERHAN	ethylamine	0.12094400000000001	0.11580125170941602
PEVPUD	acetaldehyde	7.47e-05	7.479771491442088e-05
GITWIQ	dimethylamine	0.0190799	0.01954080082650396
WEBREC	1,5-heptadiene	13.9184	14.19744855252841
SUHHOT	propane	2.1e-08	2.0925287331312546e-08
MUVGOA	4-methyl-4-penten-2-one	7.742030000000001	7.48490416878896
HIHGOW	ethene	0.00017699599999999998	0.00018100661390119967
MATVEJ	2-pentene	0.00640728	0.006255897381199955
OVICUS	4,4-dimethyl-1-pentene	18843.2	18477.392696983465
RABHAZ	ethene	1.2e-05	1.1878003649646112e-05
GIFKIP	ethylamine	0.00546817	0.005604280239460799
MADWAQ	isobutane	0.000815419	0.000861476821897933
KEFBEE	acetaldehyde	0.00210335	0.0021365650907450595
PAKXIK	methyl isopropyl ether	0.110601	0.11320372062063735
QUPHUF	2,3-dimethylbutane	305.145	297.2399894520866
KAXQIL	hydrogen cyanide	0.00131257	0.001333621743695274
MIBQAR	methyl propyl ketone	3.75e-05	3.7589639096661614e-05
HAFQOW	ethylamine	0.0110709	0.010919332055970935
MODNIC	acetaldehyde	8.56e-05	8.576530656370623e-05
WIFBAQ	4-methyl-4-penten-2-one	4.0271300000000005	3.9480178370905823
AMILUE	hydrogen cyanide	0.00029529599999999996	0.0002837452721143641
FUSWIA	ethene	7.7e-05	7.677489780820631e-05
DEYLUQ	propionitrile	0.0355079	0.034310575265943964
FEFCUQ	4-methyl-4-penten-2-one	1.92503	2.0081103210753795
MIDRAT	acetone	1.97e-07	2.128362145229851e-07
XUWVEQ	methyl propyl ether	0.29234099999999996	0.29039060925142574
EMITUQ	acetonitrile	0.00768076	0.007967124391536767
MATVEJ	neopentane	0.00433971	0.003923072196252762
KUNWEW	propionitrile	0.0869526	0.09634572551133175
REGLOG	methyl propyl ketone	2.4100000000000003e-05	2.4867753899292035e-05
REGLOG	2-pentene	0.000123764	0.00012272956678942125
RELLAW	propane	0.00236633	0.002223221217592359
YUBFOR	4-hexen-2-one	1.6830200000000002	1.6255295100190694
KANDIO	acetaldehyde	0.00673905	0.006576475937680431
MODNIC	acetonitrile	0.00014994700000000002	0.00014443285690331813
VEJYUF02	4-methyl-4-penten-2-one	3.37e-07	3.3445907219822785e-07
MATVAF	methyl tert-butyl ether	1.7479099999999999	1.7632841705410416
BEPPAP	4-methyl-1-hexene	0.0633886	0.06236834657437116
ESEVIH	neopentane	2.25298	2.214557770762627
MATVAF	methyl propyl ketone	0.14241199999999998	0.12885064307234242
YUKBIP01	acetonitrile	0.0004977	0.00048178867011267805
UVASAM	dimethyl ether	0.0141527	0.013902750129081856
WALBOC	isopropyl alcohol	1.17e-06	1.197093461491991e-06
VAHSIH	ethane	0.0392949	0.0391576526674182
DIDDOK	methane	6.98e-06	6.850744200372699e-06
HIHGOW	methyl isopropyl ether	3.75915	3.280663958971542
WALBOC02	1,5-heptadiene	5.79e-07	5.579856581063978e-07
SAKRED	propionitrile	0.00109356	0.0011387171222940046
BAEDTA01	3-methylpentane	0.176047	0.1746176809830137
MOYYEF	methane	1.11e-05	1.0789554194391236e-05
SENWIT	1,5-heptadiene	0.0294145	0.029645929930882543
KAYBIX	4-methyl-4-penten-2-one	3480.32	3468.268371713379
UKUBIM	4-methyl-4-penten-2-one	195.845	203.4660729509908
SUJREV	propionitrile	0.0278199	0.02341688952998733
PORVUO	acetonitrile	0.689227	0.6440342678079418
LIFWEE	4-methyl-1-hexene	2.33e-05	2.316231296820241e-05
SUJQOE	1,5-heptadiene	1.28e-25	1.2587206568866659e-25
HEZKIH	isopentane	0.0986934	0.09196225244036028
XINFUW	propene	0.000587475	0.0005687646431052106
TESHAB	propyl alcohol	0.00134055	0.0013872472972842264
LOFZUB	acetaldehyde	51.3093	50.67341191555019
LELMIA01	methyl propyl ketone	9.81795	9.68036280746649
WIFBAQ	propane	0.00120074	0.001111185391418506
XINHOT	acetaldehyde	0.00325436	0.0033485611366082945
YUBFOR	propane	0.00101906	0.000990225730144957
OFORUX	dimethylamine	0.023813499999999998	0.023190343477682052
FUNCEX	neopentane	0.00021047900000000002	0.0002301855525737272
WIYFAM	4-hexen-2-one	0.06474479999999999	0.06110581058392744
YEZFIU	neopentane	0.00145055	0.0014126336515678844
IQUNAJ01	acetaldehyde	4.74e-09	4.863981512846047e-09
EXEWAG	4-methyl-4-penten-2-one	12.8203	12.776010795062462
YUGLES	4-methyl-4-penten-2-one	0.18027	0.17731928682941672
UXEQOE	4-hexen-2-one	530042.0	523747.4710834198
BEPMIU	methane	2.88e-06	2.9208929917855307e-06
HIFTOG	isopropyl alcohol	0.00132966	0.0012878757342184202
QUQPIC	isopropyl alcohol	0.000612011	0.0005989614375012841
GOMRAC	acetaldehyde	20.5409	20.863126933875716
JOSNAG	propyl alcohol	0.029786700000000003	0.029538995683458164
NADZEZ	propyl alcohol	0.000159856	0.00016155112309094075
QARTEK	propionitrile	0.00579192	0.0059081742863675586
FUNBOG	acetonitrile	0.085872	0.08798605861595671
YEKXET	2-pentene	0.0591932	0.0604301780892838
EMITUQ	methyl tert-butyl ether	1.37645	1.3676762934424063
EDADIX	propyl alcohol	0.00230388	0.0026229230458735546
TESGUU	isopropyl alcohol	0.0016612000000000003	0.0016092811137287562
XENKIM	dimethyl ether	0.10478399999999999	0.10155797832799365
TESGUU	4-methyl-4-penten-2-one	1.59e-05	1.5872422671712842e-05
GIZJOP	4-hexen-2-one	4.5399999999999996e-07	4.82620460793306e-07
HAZNON	hydrogen cyanide	0.000307057	0.0003102302121740257
RAXDAX	acetone	1.7600000000000002e-15	1.7385654317609438e-15
OHOLIH	methyl tert-butyl ether	1.93189	1.797784809136548
FUNBIA	propene	0.0027911999999999998	0.0026320124221704214
IQUNAJ	ethylamine	6.58e-11	6.494800338749715e-11
BIBBUL	4-methyl-4-penten-2-one	2.17e-14	2.1527063019317723e-14
UTEWOG	methyl tert-butyl ether	1.12354	1.1336773906434834
NUTQAV	dimethyl ether	0.00041067699999999997	0.0004134428064360607
RUCGOM	2,3-dimethylbutane	7.23e-05	7.636633571240095e-05
YARYEV	3-methylpentane	0.000146422	0.00014921398902329364
AMILUE	methyl isopropyl ether	0.09426810000000001	0.09408083087650487
XUGSEY	methyl propyl ketone	5.86713	5.688426082419386
XIMPOA	hydrogen cyanide	2.37e-05	2.3924387867161386e-05
BONWAD	ethene	2.7399999999999997e-11	2.6470591507926622e-11
VACFOV01	hydrogen cyanide	0.00041255800000000004	0.0004093024607403252
KEWZOD	acetaldehyde	0.0277254	0.029548905109916934
FIJCUX	methane	9.46e-06	9.353859695990315e-06
CUNWEO	methyl propyl ether	0.0673337	0.08234636490494635
XINWUO	propene	0.00013068799999999998	0.00013894444092503566
FUNCEX	3-methylpentane	0.0370606	0.0354605133515806
HEKTUO	ethylamine	0.00516459	0.005035972539347759
TADCAE	dimethyl ether	0.0240689	0.02328367308243368
XIBZUF	isopropyl alcohol	159.41	161.1322771662346
HICVUM	methyl propyl ether	1.7446	1.650689738483863
WEMNAF	methyl propyl ketone	1.79886	1.8523611547586543
OVICUS	dimethyl ether	0.0205201	0.02122117767429826
GUYMAP	ethylamine	0.00718913	0.007162413155944127
NUTQEZ	4-methyl-4-penten-2-one	0.301169	0.30962784629434337
UVASAM	isopropyl alcohol	0.0527279	0.05396358460559078
XEDPIH	isopropyl alcohol	0.69095	0.6734967516150948
GAYFUJ	4-methyl-1-hexene	0.0835523	0.0829315594019685
DIDDOK	isopropyl alcohol	0.000232382	0.0002278300938840051
PUQYAC	methane	6.24e-05	5.9895877753306096e-05
MATVAF	isobutane	0.019739	0.021321109772253214
YEGCUJ	isopentane	0.000940952	0.000980049610924469
CUMDIY	methyl propyl ether	12.1135	12.075905250215465
RAZYIC	isopropyl alcohol	0.00437564	0.004492668628589484
KAXQOR	hydrogen cyanide	0.000828572	0.0008383216033055356
HIFVOI	hydrogen cyanide	5.8399999999999997e-05	5.85096700910576e-05
MADVUJ	4-methyl-1-hexene	2.64014	2.59543823937329
ANUGIA	isobutane	0.00119086	0.0011991239242741798
HAMJOW	acetonitrile	0.0243453	0.023747010543195186
PELNEA01	ethane	1.37e-07	1.3121803879894528e-07
IBUDOZ	3-methylpentane	0.0665172	0.06281416696766758
FAKLOU	methane	8.02e-06	8.177314950399805e-06
MOYYIJ	acetonitrile	0.000340946	0.00033219920376785684
SEFSOM	2-pentene	0.263433	0.2343712535927131
XUVHEB	isobutane	0.163676	0.18446402877845375
HAMJOW	3-methylpentane	8.88377	8.63729347977972
ZISYAD	neopentane	16.965	16.664936830317895
IBIDAA	ethylamine	0.000438436	0.00043230792743473534
IXISAJ	ethane	0.000875044	0.0008554986597718569
SUJQOE	isopentane	1.45e-09	1.4032705249505367e-09
GIFKIP	dimethylamine	0.011513299999999999	0.011147943359483735
ANUGIA	acetonitrile	0.000129278	0.00013069118490462335
ILOJEZ	propyl alcohol	1.82506	1.825049124307088
XEHFUL01	ethene	9.5e-15	9.56723822180883e-15
GUYLOC	2-pentene	0.08791950000000001	0.09225502494161775
ISEQIH	isopentane	17.0461	17.58220702747124
QUGNOV	propionitrile	1.1599999999999999e-07	1.1144131884409184e-07
BOWQAG	ethylamine	1.1000000000000001e-08	1.1179769924981393e-08
XEJTIR	acetone	0.00583322	0.005588272862347905
DUXZIG01	dimethylamine	0.00016067799999999998	0.00016173156613126218
