MOF	molecule	K	predict
IBUDOZ	isopropyl alcohol	0.00818071	0.016070949690911118
XOVVEK	4-hexen-2-one	0.00286969	0.031789026095342
LAWGIA	neopentane	0.00030769	0.00014214288332874074
DIDDOK	2-pentene	0.00218605	0.0022320537212814633
MOYYEF	propene	0.00132241	0.0010045127677373107
SEFSOM	ethane	0.000145729	0.00013873307666153103
SAKRED	4,4-dimethyl-1-pentene	0.09932669999999999	0.12250075605580646
XUNGUJ	methane	4.22e-05	1.2990377655804562e-05
XAMDUM07	ethane	0.000505306	0.000389660217814474
NUVWIL	dimethylamine	7.65e-05	0.0002665277977867176
BOWQAG	ethylamine	1.1000000000000001e-08	1.331941977585963e-08
YUGLES	4,4-dimethyl-1-pentene	0.115031	0.03801271218174978
MADVUJ	propene	0.00269397	0.001867580543047358
FIRVEH	propionitrile	0.270879	0.21799601713340608
GEHSAN	propene	0.00884703	0.004242579076866946
LEGGEK	3-methylpentane	2.7100000000000004e-19	8.472808260387417e-14
VEJYUF02	hydrogen cyanide	0.00013775	0.00021202694567138376
CEGWER	4,4-dimethyl-1-pentene	2.55399	0.0001279304713285086
IXODUV	isobutane	0.0231745	0.01649404784258799
BERFIP	isopropyl alcohol	3.46e-11	1.0930160168914441e-10
ESEVIH	methyl propyl ether	0.609035	0.7975648889399141
VAPFUP	methyl propyl ketone	14.8913	33.404276058662035
CUTKOS	isopentane	0.714626	0.541014823794183
XUNGOD	acetonitrile	0.0112023	0.015257608959248195
QUNMUI	2,3-dimethylbutane	0.00295394	0.00068580270322634
SERKEG	2,3-dimethylbutane	0.0421627	0.04892878613866166
QUQFIS	4-hexen-2-one	4.01346	5.202909814211691
YAZYEF	3-methylpentane	6.709999999999999e-19	6.727991483375742e-18
GUFREF	isopropyl alcohol	0.19278599999999999	0.11645371153101393
NISCOJ	propane	0.00228156	0.003306657663227874
XOVVEK	ethene	9.48e-05	3.08607392798937e-05
HOWPOZ	methane	1.1599999999999999e-05	9.518970064923244e-06
XUNGUJ	acetonitrile	0.00706353	0.016187925444676596
XOKHAH	methane	1.91e-07	1.0238301996670463e-06
GUYLUI01	methyl propyl ketone	9.8839	1.503962163955688
NUTQAV	propane	0.000401722	0.0005152959234590403
FIQCEN	ethane	0.000492099	0.00021565179388506302
GUYLOC	acetonitrile	0.00625852	0.00869567234966802
YARYOF	isopentane	1.82e-05	2.949844949000185e-06
SUHHOT	dimethyl ether	1.2e-05	8.575849740215529e-05
AMIKOX	ethane	2.1899999999999998e-13	8.140625179218045e-13
MADWAQ	isopropyl alcohol	0.012546799999999999	0.04397329472062268
TOHYUL	3-methylpentane	0.767112	0.619407468538149
LASYOU	acetonitrile	0.0005491259999999999	0.002318834277682795
DEGJIK	ethylamine	0.0158546	0.025668327488766164
AZIXUD	2,3-dimethylbutane	6.73912	11.790793510254806
GEHSAN	methane	4.5600000000000004e-05	7.310316786352046e-05
YARKEJ	acetaldehyde	0.021634	0.030435582752314675
KAYBUJ	acetone	0.274965	0.4499858353477844
CUTKOS	dimethyl ether	0.0104656	0.018007037838975556
FUSWIA	propyl alcohol	0.16022899999999998	0.02958335866911653
VUQKUO	isopropyl alcohol	0.0166252	0.009000376936990014
RELLAW	4-methyl-1-hexene	9.82494	3.6128670857510277
QUPHUF	dimethyl ether	0.027489499999999997	0.1511173574302569
UWELIS	acetaldehyde	0.0218245	0.014353776446064816
ERUFUS	hydrogen cyanide	0.00109837	0.011106170344645148
CUMDIY	propane	0.0410712	0.0534080450857856
TEVZEA	3-methylpentane	3.01e-07	5.9563068072507e-07
NAKLIW	2-pentene	0.352194	0.09265442922270722
MOYYIJ	2-pentene	0.00615669	0.003008870839319489
VEJYUF01	acetone	0.106377	0.006124070528930808
SAMLAV02	dimethylamine	0.0460609	0.07287309310347663
IGOCOX	acetone	0.060320500000000006	0.14968389434297866
LAGWEX	3-methylpentane	4.7002	1.593941116811053
EZABEN	methane	8.61e-06	8.71511086873181e-06
DOQGUM	ethylamine	0.000142266	5.643170601363165e-06
ZISYAD	methyl isopropyl ether	8.993269999999999	11.87116466045732
NISCOJ	4-methyl-4-penten-2-one	0.000264687	0.0005221390912166499
XADGAM	acetaldehyde	0.0354452	0.16336826275173325
UXEQOE	4-methyl-4-penten-2-one	20574.5	8995.755561638687
ABUWOJ	2,3-dimethylbutane	0.00986305	0.04784013274671992
TADCAE	propene	0.00424319	0.0003963729783182839
KIXXOG	propane	2.51e-17	1.6155913430265025e-16
OFUYUL	acetaldehyde	0.00269696	0.014143593462948505
CEGWER	acetaldehyde	5.86306	7.7510227131849145
HUHJAW	methane	1.25e-07	1.1870472380147248e-07
FIJCUX01	acetonitrile	0.00102618	0.004148460712355258
WEBREC	isobutane	0.100604	0.027314184176913343
UMEXUF	2-pentene	3.89129	8.034483208057797
ERUFUS	acetonitrile	0.00481691	0.03136090368106693
GIFKIP	propionitrile	0.00862992	0.022593548584450115
RIFDUG01	ethane	0.000501838	0.00022488135614731242
ISOHEE	3-methylpentane	0.401306	0.35229430350041285
MOYYEF	dimethylamine	0.00375558	0.0056616252676092655
VEJYUF01	hydrogen cyanide	0.00017397299999999998	8.997810875413832e-05
EDUSIF	1,5-heptadiene	0.0038349000000000005	0.004635053440791579
AMILUE	isopentane	0.029838299999999998	0.11414706934260145
GAYFUJ	2-pentene	0.0621864	0.0837518789004889
TENLIJ	acetone	57.9645	22.95313548825896
NAKLIW	propyl alcohol	0.00461327	0.008009067091323423
EZUCIM	1,5-heptadiene	51.5121	76.86888105396869
VONBIK	acetaldehyde	0.0527668	0.0704935130344246
XINWUO	methyl propyl ether	0.00272447	0.001579558187356225
IBIDAA	2-pentene	0.00403817	0.0029238075402983348
ERUFUS	isobutane	7.38e-07	1.855036251664815e-07
AMUCOB	hydrogen cyanide	8.72e-06	6.059841053660397e-07
XEXMEU	hydrogen cyanide	0.00013225200000000002	0.0001046825003383193
WALCET	methyl propyl ketone	6.769999999999999e-08	4.831453251252748e-10
MEJQEZ	ethylamine	0.11009400000000001	0.05700680815252474
YUJNOH	propyl alcohol	5.95728	0.5326759447695243
DAGDIZ	ethene	7.15e-05	5.76085089808416e-05
LELMIA01	methyl propyl ketone	9.81795	23.398169926377204
VAZTOG	ethene	1.0800000000000002e-05	8.76875008466365e-06
SAMLAV02	methyl propyl ether	0.0959488	0.20266910795202137
PAPXUB	acetaldehyde	0.00980357	0.03265501732312217
ZERQOE	4-methyl-4-penten-2-one	539.865	959.7339622735032
PEMRIK	4-methyl-4-penten-2-one	1917.36	2343.047655233654
QOMFAA	propionitrile	21.8217	2.8484479585991935
HIMSAY	neopentane	0.00316424	0.0007425275566972215
VACFUB01	isopropyl alcohol	0.003101	0.003393989344020833
QAVWAN	hydrogen cyanide	0.00024624	0.00042284714334315545
HEXNII	methyl tert-butyl ether	2.2e-18	3.812101995338577e-15
IXUREZ	methyl propyl ether	0.244369	2.7516192217503463
BENXUP	methyl propyl ketone	5.41e-16	8.621738723523217e-14
PUQXUV	acetonitrile	1076.22	15.933270692706554
TESGOO	4-methyl-1-hexene	3.75e-06	2.160644104678004e-06
YARYOF	isopropyl alcohol	0.000109016	0.000191442916795034
MIBQAR	isopentane	0.000497205	0.0008682420927780539
SUHHOT	methyl propyl ether	5.649999999999999e-09	5.4377073706356145e-08
AMUCOB	dimethyl ether	7.68e-06	1.4994711667676768e-06
ICANEH	2-pentene	5.5542300000000004	6.837761227271986
GAYFOD	dimethylamine	0.012928100000000001	0.007402263617715795
QUPHUF	4-methyl-1-hexene	2509.02	8474.87037686057
HAZNON	dimethyl ether	0.0210803	0.09508012042836252
MATTUX	ethylamine	0.00727209	0.010023895817146211
IXOFAD	acetone	0.0126709	0.015312010713624537
TEVZUQ	4-methyl-4-penten-2-one	1.4599999999999999e-05	5.432314537427759e-05
DEGJIK	3-methylpentane	0.10938900000000001	0.2990121772146691
CANRUG	1,5-heptadiene	10.0522	3.622484837960866
RAZYOI	acetonitrile	0.000751734	0.005434279573332897
FEWGUL	ethane	0.000648756	0.0015889747141387407
PORVUO	dimethyl ether	0.0913313	0.03851897474328137
IBIDAA	isopentane	0.00484964	0.033188224461637356
YARKEJ	propionitrile	0.19047999999999998	0.21316542869152827
UWELIS	methyl propyl ketone	0.833899	1.1174751679109434
CESYEF01	3-methylpentane	8.77e-05	0.00011365679002775461
XAWVUN	propyl alcohol	9.300000000000001e-05	0.00012209527063892036
VEJYUF01	dimethyl ether	0.00163743	0.004039958426757106
ZARZAV	dimethyl ether	4.100569999999999	0.5778730097188083
DEGJIK	2-pentene	1.03995	0.5588726054191079
OJICUG	2-pentene	0.00368922	0.01509747770931037
TEVZOK	acetone	0.00524061	0.012805022657192282
LIFWOO	propane	0.0182632	0.01472139255370971
PUWCUF	hydrogen cyanide	0.002344	0.004396326432391019
RIVDEF	propyl alcohol	6.159999999999999e-05	0.0016069894870276806
YARYOF	acetone	7.01e-05	0.00044468440109133293
FAPTIB	isopropyl alcohol	0.0192355	0.04766478382241768
XIDBUJ	isopentane	0.697174	1.8655974339286565
NALWOO	isobutane	0.00318836	0.0037951118352710506
PIJJOI	acetone	0.515162	1.2819053227689612
MOYYIJ	4-methyl-4-penten-2-one	0.10933	0.10974410954180328
FAGREM	propyl alcohol	0.00484251	0.00414352904234383
UVAROZ	propane	0.012962200000000002	0.012858591862268785
FAGREM	4-hexen-2-one	6.59975	11.082726259697203
RELLAW	methyl propyl ether	0.0827436	0.04192147392446801
GUYLUI01	isobutane	0.00694024	0.0016435548080039827
PAMVEG	isopropyl alcohol	0.00199298	0.0007829460323341759
HICVUM	2,3-dimethylbutane	4.4012400000000005	13.504553327769836
QEVKOS	propyl alcohol	0.0164636	0.04542445917645659
FUTKEL	4-methyl-4-penten-2-one	8.404160000000001	45.16912674920929
OHAKIS	methyl isopropyl ether	10.5102	10.678216378040565
GAXWEJ	ethylamine	0.12209600000000001	0.25817295441586974
IBUDOZ	isobutane	0.00598541	0.011240246889721344
HIFTOG01	dimethyl ether	3.53e-05	7.40414404315806e-05
LOFZUB	hydrogen cyanide	0.151274	0.056562152195127204
UKUBIM	neopentane	0.311548	0.1038328217858677
JIVFUQ	dimethyl ether	0.0174593	0.0058351310001502265
ICANEH	ethene	0.000169655	0.00016105135897887262
SAHYOQ03	propane	5.27e-05	6.161315849517388e-05
FIRVEH	methyl propyl ether	0.044258099999999995	0.00200291306849501
WALCET	2-pentene	9.449999999999999e-05	1.4406971101786655e-05
HIFTOG02	isopentane	0.0368961	0.03873249864543716
AGARUW	propene	0.00251997	0.002319997214660971
AMIMEP	acetaldehyde	0.06343700000000001	0.06105056180591328
QESYOD	acetonitrile	0.00153827	0.0006520402310248207
XUWVEQ	4-hexen-2-one	17.9808	0.05275033025878699
SAHYOQ05	isopentane	0.000498335	0.0008682420927780539
VAPFOJ	hydrogen cyanide	1.26e-08	1.1522607618274669e-08
BERFIP	dimethylamine	1.91e-07	8.539253576875924e-07
AROFET	neopentane	0.0202922	0.04723369482100237
FUNBAS	2-pentene	0.587467	0.30689540123106007
XIMPOA	isopropyl alcohol	3.9299999999999994e-13	1.9879579201512453e-12
YARKEJ	acetone	0.565175	0.3925740600547638
ZIDDIB	methyl propyl ketone	1.37316	0.6567513984313847
WIDZOA	dimethylamine	4.18e-05	9.570229611323806e-05
OFUYUL	4-methyl-1-hexene	64.0044	17.616746095829047
XUWVEQ	ethylamine	3.23733	0.14720241629615535
RUFMUA	methyl propyl ether	0.000385321	6.909911976341488e-06
VACFUB01	propyl alcohol	0.00210638	0.0021166792486445526
GIFKIP	propane	0.000746974	0.0003693437070372368
SEFSOM	methyl tert-butyl ether	2.33869	1.8667601302916612
CESYEF01	4-methyl-4-penten-2-one	0.000142851	0.001197055569630119
BARZAW	propane	0.00373588	0.008489574691718325
ZIDDIB	propionitrile	25.1235	219.44363007149576
GAXWEJ	1,5-heptadiene	0.00688492	0.019049452926299844
GIMSIG	isopropyl alcohol	0.00510785	0.01291117587555322
YEGYIU	propene	1.28e-12	8.541765771881747e-13
JAVNIE	4-methyl-1-hexene	11.8354	9.572384872850451
FUNBAS	propane	0.00739854	0.003403736001132381
KIDDIM	4,4-dimethyl-1-pentene	0.449143	2.0715752981641398
PUSDOX	methane	1.06e-05	1.153098504720525e-05
ICANEH	acetonitrile	0.00394186	0.015057601920784734
RIFDUG01	propyl alcohol	0.00549996	0.004682198337590453
WIYFAM	4-methyl-4-penten-2-one	0.048604699999999994	0.04381469770515267
XUYXAR	ethene	9.01e-06	2.1559231828072423e-05
PUQYAC	hydrogen cyanide	0.000617862	0.004296773838735134
UTEWUM	propene	0.0013984000000000002	0.0010717790416111949
KAYBIX	hydrogen cyanide	0.000218591	0.0006248325914209738
CEGDUO	3-methylpentane	1.51e-05	1.1647614484088721e-05
SAMLAV03	4-methyl-1-hexene	0.402723	5.746306362171566
PAKXIK	ethene	0.00010261399999999999	0.0001771933406478605
OFERUN02	2,3-dimethylbutane	0.0559336	0.05724053209555761
YARYEV	methane	1.7e-06	1.7944331100245684e-06
CIGYAU	propene	6.759999999999999e-09	1.2147086385729734e-08
BONWAD	acetonitrile	3.75e-09	1.8579329956562775e-09
QUJFUX	dimethyl ether	2.99e-05	4.685418020140501e-05
MUVGOA	1,5-heptadiene	0.024027	1.1499168522826884
GUFREF	acetone	1.3394700000000002	1.3560340489337745
MIMVEJ	1,5-heptadiene	161397.0	536.1472998524036
DOGZIJ	ethane	0.000602575	0.0001297905045771297
VASKOR	isobutane	2.01e-07	3.757923803031048e-07
CESYEF	acetaldehyde	0.000494253	0.0016872919986940559
EBEMII	acetonitrile	0.00439061	0.01666562898554694
GACQAE	4-methyl-4-penten-2-one	0.47809399999999996	0.6166940466351525
EXEWAG	isobutane	0.014268200000000002	0.011614243697471107
BEPMIU	2-pentene	0.00237869	0.0030357662344930726
XAMDUM07	ethylamine	0.012308	0.0106913870108962
GAXWEJ	isopropyl alcohol	0.347056	0.05832484544333316
KEFBEE	propene	0.000276323	0.0004931483697349065
AGARUW	dimethyl ether	0.00570945	0.01091515160567524
XUNGUJ	isopentane	0.031152999999999997	0.004048813119641282
IBICED	dimethylamine	0.000378976	0.00037996113137351244
KANDIO	dimethylamine	0.00489313	0.011541685761183106
CISMAT01	methyl propyl ketone	0.00147125	0.009723250228717752
FEZREJ	neopentane	0.0427156	0.017764185704299714
LOQLEJ	4-methyl-4-penten-2-one	2.0228599999999997	5.209496543407301
KAXQOR01	acetonitrile	0.0974401	0.7283529047313406
RAXDAX	dimethyl ether	6.659999999999999e-05	9.252688858978699e-07
LAGCED	ethane	0.00010588600000000001	9.173117629122147e-05
SAHYOQ05	4,4-dimethyl-1-pentene	0.00236134	0.0014100491558452295
EBEMII	ethene	5.88e-05	5.351051205656888e-05
MOYYIJ	isopentane	0.001114	0.0016032527800819737
KANDIO	methyl isopropyl ether	0.159186	0.22576713173261545
MUVGOA	ethene	0.000639493	0.0004855524728309635
GAXWEJ	dimethyl ether	0.34624	0.09867004251088106
GALCED	acetaldehyde	0.00246032	0.004675849202002464
COYTEQ	isopentane	337.05800000000005	600.0876232062113
YASPEP	propane	1.0499999999999999e-22	7.670451227082246e-22
COGWEB	propane	0.0029033	0.001631235034642512
CUTKOS	methyl isopropyl ether	0.8311860000000001	0.8886508622934834
RABHAZ	4-hexen-2-one	0.06020880000000001	0.0626585057395975
PEVQEO	neopentane	0.000307619	0.00014043241201959838
ACOLIP	isobutane	0.000257683	0.00016035531349296967
OTAVOV	ethylamine	0.000788155	0.0009475431534377698
MADVUJ	acetone	0.025278	0.08512441368933844
AROFET	acetone	0.341389	0.3964129714444249
PORVUO	acetone	10.0359	3.5561627606228114
MOYYIJ	methane	8.95e-06	6.447508312967749e-06
PEMRIK	methyl isopropyl ether	5.00401	7.945458780638769
WALCET	acetonitrile	0.00331832	0.0022151990711996696
MOCKEV	1,5-heptadiene	0.327243	0.6964136716837269
MADVUJ	1,5-heptadiene	218.95	35.9445875583658
SENWOZ	methane	4.5e-06	1.075433089777595e-05
XEHFUL02	methane	4.66e-10	1.0041578960944428e-10
QUJFUX	acetone	0.00038360099999999996	0.0004811805368148429
TOHYUL	acetone	0.0960675	0.026569621402974006
SUJREV	methane	4.07e-06	6.986887873177461e-06
MIMVEJ	isopentane	4.6700000000000003e-05	2.41670323025459e-06
PUQXUV	3-methylpentane	0.200848	0.5844010783755719
VACFUB01	ethylamine	0.00126386	0.0019354942936650851
PEMRIK	ethylamine	0.05830459999999999	0.18242851187548118
XUNGUJ	propyl alcohol	0.0088955	0.0478712599503705
VAPFOJ	ethene	3.15e-14	1.340139555206959e-14
BEPMIU	methane	2.88e-06	2.543949726183645e-06
CUNFOH01	4,4-dimethyl-1-pentene	0.00417166	0.00209954817142783
TARWEO	hydrogen cyanide	0.000530499	0.0014698882886609792
HIFTOG02	methyl propyl ketone	0.00954734	0.02477821679698322
BALMUW	dimethyl ether	5.25e-07	5.574566120424276e-08
NARTUX	4-hexen-2-one	3688.86	477.59355458815054
FIJCUX01	4-methyl-4-penten-2-one	4.8989400000000005	10.216662658955503
GUYLOC	4-hexen-2-one	29.8553	12.907672203947486
TEVZUQ	dimethylamine	0.00308811	0.0022011202120116764
MIDRAT	propyl alcohol	8.689999999999999e-08	2.4130791550006015e-06
GACQAE	propyl alcohol	0.00038938300000000004	0.0014574108813620171
AFITIT	3-methylpentane	1.7306	3.0038184686045155
DEYLUQ	acetonitrile	0.00311727	0.04301343062849484
PORVUO	dimethylamine	0.568883	0.3146041133046909
TOHYUL	methyl propyl ether	0.022588	0.0534890896650806
UTEWOG	ethene	0.00012062100000000001	0.00012902464074214325
MIMVEJ	2,3-dimethylbutane	7.870000000000001e-10	6.85523977734021e-08
JAVNIE	propionitrile	0.09923789999999999	0.06322300678610185
IBICED	2-pentene	0.00471748	0.003815851182287048
MADVUJ	isopropyl alcohol	0.00497475	0.05364745901159624
VAZTOG	4-methyl-1-hexene	0.00380122	0.0036771070031721403
DIDDOK	propane	0.000169399	0.00019324363069376493
KAXQIL	isopentane	160.812	1575.2879710531033
OHAKIS	1,5-heptadiene	20175.6	11099.714221976168
REDROI	propene	0.00800179	0.0033928900340560947
ZISYAD	dimethyl ether	0.0147086	0.024987007311995935
MODNIC	isopropyl alcohol	7.890000000000001e-05	0.00022670863843404204
COYTEQ	ethene	0.00233581	0.002590897825603608
BIBBUL	4-hexen-2-one	1.5800000000000001e-12	1.094494025464164e-11
XIBZUF	4-hexen-2-one	84092.5	6689.596127322857
IXISOX	methyl propyl ether	1.5689600000000001	0.5115607397841478
IBIDAA	hydrogen cyanide	3.97e-05	2.37650316971368e-05
SAMLAV03	propionitrile	10.8171	0.7443812802259486
GACQAE	4-hexen-2-one	0.5842350000000001	0.6922264151861247
NEVJEF	methane	7.52e-06	1.969167312036503e-05
KANDIO	4-methyl-4-penten-2-one	21.1631	18.598450019434168
RUCGOM	4-methyl-1-hexene	0.05709630000000001	0.05226602945607653
AFITIT	isopentane	0.254601	0.3272953865433112
PASTOU	isobutane	0.128375	0.07914334968984191
ZERNAN	acetaldehyde	0.000327759	0.003396775761240657
VACFOV01	methyl tert-butyl ether	0.048829000000000004	0.005330031439512727
EXEWAG	acetone	0.0405094	0.05226908641424966
LAVSUY	4-hexen-2-one	554.714	2497.3383994045093
UVUPOR	methyl propyl ether	0.138577	0.1828255999383165
DUBWON	ethane	0.000343445	0.0006009984844797947
NUVWIL	propyl alcohol	0.000276739	0.00027626106434503936
IXOFEH	3-methylpentane	4.4053	4.2588560488731115
QEFNAQ	dimethylamine	0.00149899	0.003505485742765613
FUNCEX	neopentane	0.00021047900000000002	0.0005355871420936342
RUVMAX	neopentane	6.94e-05	0.0002829286877953299
GAYFOD	methane	1.92e-05	2.4898390558811042e-05
HIMSAY	4-hexen-2-one	3.86754	24.08753631800423
KAXQIL	propene	0.47177299999999994	0.16658273359680867
LASYOU	2,3-dimethylbutane	0.648456	0.24789736771237145
NUTQAV	isobutane	0.00207652	0.0015939335992203227
MOYYIJ	propene	0.00030689	0.00027977216513698326
RUVMAX	acetaldehyde	0.156486	0.09750123680134869
MATTUX	4-methyl-4-penten-2-one	25.5876	16.03536460678183
FAPTIB	4-hexen-2-one	35.5657	81.84202882448398
BEPPAP	1,5-heptadiene	0.0513396	0.08083584155053161
UXEQOE	propionitrile	4649.26	293.1806050620542
BIBBUL	ethylamine	0.000140821	3.342819875519435e-06
XUVHEB	2,3-dimethylbutane	16.225	10.870457685842359
XEQRAO	ethene	5.03e-05	5.233779682393007e-05
UVEXAV	isobutane	82.9898	4.472542861939463
MADWAQ	propane	0.00699706	0.009181507904481958
RUCGOM	propene	0.000516441	0.0005442762993738819
SERKEG	propene	0.000129127	0.00019152196891515376
MIBQAR18	methyl propyl ether	0.00032812300000000004	0.0002140330066415853
UWELIS	4,4-dimethyl-1-pentene	8.384210000000001	9.53961647802657
MIBQAR16	4,4-dimethyl-1-pentene	0.00236637	0.0014100491558452295
ZISYAD	neopentane	16.965	0.7874732254479617
WALCET	isopentane	6.32e-13	1.632570398762185e-11
DOTWAL	4-hexen-2-one	89.2726	180.84840846405694
MEJQEZ	neopentane	1.3800000000000002e-07	2.7993979862943024e-08
ELAFUT	propene	0.00249511	0.0035468135081850737
IBIDAA	propane	0.000136616	0.00018788669515172057
AVAQIX	acetonitrile	0.013355	0.04392316157101531
GIMSIG	1,5-heptadiene	9.811069999999999	33.93212202077426
GUFREF	acetonitrile	0.27894800000000003	0.09848977857288384
MOYYIJ	hydrogen cyanide	5.6999999999999996e-05	8.672340935197383e-05
KAXQIL	methyl propyl ketone	66.0399	64.06077872241787
UVASAM	4-hexen-2-one	0.10638299999999999	0.4831754581656817
VARRIP	methyl isopropyl ether	5.3497900000000005	0.1267186043016656
UBUMAH	methyl isopropyl ether	0.34457	0.2055587196184959
OHAKIS	propionitrile	3.75805	9.04526927849301
ESEVIH	propionitrile	0.0500364	0.24594106711260172
IXOFIL	acetone	0.0127318	0.018060433559706244
YAZFOW	propene	0.00646835	0.006670147174630402
MIMVEJ	4,4-dimethyl-1-pentene	1.6599999999999999e-16	3.9802350344012714e-11
WIDZOA	methyl tert-butyl ether	3.35e-26	6.966436820735438e-23
DUXZIG01	ethene	1.7199999999999998e-05	1.102032584164001e-05
MOYYIJ	propane	0.000322766	0.00023266500364310793
UBACOR	isopentane	0.738908	8.226035043862284
KAYBUJ	2-pentene	6.27609	1.288719206836326
FAPTOH	isobutane	0.028594799999999997	0.014770873411810765
TADCAE	isopentane	4.44e-06	6.739796823649132e-08
XUVHEB	propane	0.014579499999999999	0.009717311327271116
FECWOB01	acetaldehyde	0.00165773	0.0056739234070114185
TETZID	methyl propyl ketone	7.5248	1.6974866444259624
QUJFUX	4-hexen-2-one	1.57e-05	1.5312261927675294e-05
UVEXAV	neopentane	8.259999999999999e-07	0.0004903864295496192
UWELIS	acetonitrile	0.0351286	0.016856740393229493
WECJAR	4-hexen-2-one	10265.5	5083.786843202778
GOMRAC	acetone	30385.9	12680.433010114297
QIFLUO	isopentane	0.0048115	0.0002858959227877261
APEBED	4-hexen-2-one	68.2083	87.0268982401561
GUWDUY	methane	1.6800000000000002e-05	1.1372645016832782e-05
NUVWIL	3-methylpentane	0.0168386	0.004442754815513792
XENKIM	methyl propyl ether	0.0777318	0.2535252251984564
EMITUQ	propane	0.00269483	0.0025939047189843115
