MOF	molecule	H	predict
AVAQIX	4-methyl-1-hexene	89.64452038	89.57912375544687
COYTEQ	1,5-heptadiene	98.8036971	98.75644762114828
GIMVAA	acetonitrile	23.63609338	23.651954324448763
UMEXUF	acetone	69.01073786	68.77132102616889
VEJYUF01	2-pentene	46.86767419	46.86901008397065
RAZYIC	3-methylpentane	61.47570842	61.490741020614664
SUJREV	ethane	31.37475942	31.49991252564052
GIFKIP	acetone	48.08324112	48.138586775983626
YUBFOR	isobutane	38.6195474	38.41792134697748
NISCOJ	propionitrile	54.484783400000005	54.743137889002995
UVUPOR	propyl alcohol	46.98157031	47.20544003104436
NADZEZ	dimethylamine	50.63083336	50.66251108868706
GOMRAC	hydrogen cyanide	44.52030863	44.537791849872995
MIMVEJ	dimethylamine	65.05342375	64.9811263303416
EKOPOK	dimethyl ether	85.80879129	85.7358241349392
RUMWUS	dimethyl ether	52.81823119	52.72347865914051
IBICED	methyl propyl ketone	50.66866676	50.45712969316509
DAGDIZ	ethene	25.10644811	24.944928361745827
QOJVAM	acetone	52.00961596	52.132995938039166
GOMRAC	propene	61.88454208	61.88392215116339
LAGCED	methyl isopropyl ether	58.51895598	57.81823351293314
DOTWAL	methyl tert-butyl ether	83.29230293	83.30867892487643
RACZIG	2,3-dimethylbutane	68.55848978	68.4866008860241
NOCKUM	propyl alcohol	78.92407028	78.81254399075944
ELAFUT	propyl alcohol	84.49070631	84.41459019383744
HUTTIA	propionitrile	55.95817608	55.962660940485435
VAZTOG	isopentane	27.20041337	27.247552737371993
TESGUU	4-methyl-1-hexene	54.29628059	54.29153352786751
CUNWEO	ethane	26.25105319	26.33962387225346
EMITUQ	dimethylamine	46.76415893	46.89224981673527
JIVFUQ	2,3-dimethylbutane	57.86471767	57.65942459305071
XOVVEK	methyl isopropyl ether	56.66894920000001	56.707523834240305
ODIXEG	hydrogen cyanide	23.861999899999997	23.799661709135318
BAEDTA01	hydrogen cyanide	38.71963801	38.69164577450021
ACOLIP	4,4-dimethyl-1-pentene	23.64081756	23.90519962500151
EXEWAG	methyl propyl ether	44.34070857	44.43688336239065
XINHOT	4-hexen-2-one	76.52414892	76.7407570064784
SAHYOQ04	4-methyl-4-penten-2-one	35.63895892	35.658057359782205
WONZOP	4-methyl-1-hexene	41.489748799999994	41.542030692789766
GIZJOP	isopentane	55.11910479	55.10060115304198
LAGCED	propane	35.13373375	35.15666068589655
XINFUW	isopentane	44.99190442	44.834858794246315
PASTOU	3-methylpentane	73.68278936	73.5845766088388
UVARIT	methane	25.06846151	25.09813319126159
IXISAJ	methane	22.8469546	22.745654165894535
XEDPIH	isobutane	53.96771952	54.39588431716789
QATHOK	3-methylpentane	47.1126669	47.030273523414465
UTEXAT	isobutane	46.684403499999995	46.91879703003716
LOQLEJ	4-hexen-2-one	93.58850662	93.48728037005523
LAWGIA	neopentane	24.84667494	24.874924329608614
HEGJUZ	propionitrile	45.00529366	45.093452600696516
IXISAJ	4-methyl-4-penten-2-one	82.61133913	82.61379503174976
IYUJAO	propene	44.87447572	45.15796358939483
RUCGOM	propionitrile	65.67839414	65.62726171498868
SENWOZ	propane	20.31307011	20.383174164334747
IBICON	propionitrile	37.34461229	37.234325124962666
UBACUX	acetaldehyde	61.7357707	61.92516720300944
IJENER	hydrogen cyanide	36.10542782	36.08260724081494
QUQPOI	1,5-heptadiene	63.63280366	63.53194747915483
DUBWON	2,3-dimethylbutane	64.80436388	64.4870202845549
ZIBGIC	methane	18.48523318	18.468414494460564
UXEQOE	3-methylpentane	74.40782664	74.33738679935024
IBUDOZ	3-methylpentane	68.61289086	68.57526908728902
MIKJAR	methane	22.18741107	22.18960656352913
JIVFUQ	methyl propyl ketone	73.17459237	73.10417751023206
WALBOC02	acetone	51.28168705	51.245476148885025
CUHPUR	2-pentene	38.74727949	38.86426631311581
BONWIL	ethylamine	53.51622215	53.67082727951238
WALCET	ethane	38.76200386	38.70270712600001
ECAHAT	methane	26.80384243	26.66952036007983
OSAXAI	methyl isopropyl ether	42.66670957	42.86078866041553
REGLOG	isopentane	42.49058211	42.66585290148205
CUNWEO	propane	34.06575302	34.34578746297696
ODIXEG	propane	32.42841758	32.573899515823854
XAWVUN	acetonitrile	31.03619497	31.0896256801955
TESGUU	methyl tert-butyl ether	35.03529578	34.97324729305776
SUHHOT	4-hexen-2-one	75.42139528	75.331990773481
QURSEC	4,4-dimethyl-1-pentene	63.59864414	63.6313637179218
VARRIP	ethylamine	69.38567996	69.3343729854723
KINHAS	methane	22.61035615	22.57129768647532
VONBIK	3-methylpentane	73.16007482	73.13280280854275
DUXZIG01	3-methylpentane	44.48630651	44.38154354150764
MOCKEV	neopentane	39.97157634	40.25457154888881
JASNAT	ethene	31.56726479	31.688632601305347
VACFUB01	3-methylpentane	51.31535533	51.36032734991759
LASYOU	propene	29.502885600000003	29.473321981831173
TOHYUL	propyl alcohol	53.789643999999996	53.77503490961137
FIPWUY	methyl propyl ketone	88.71832822	88.92563832324835
RUMWUS	4-methyl-4-penten-2-one	99.02967297	99.16999158303207
NASCIV	1,5-heptadiene	19.58517695	19.611742841887384
SAHYOQ03	3-methylpentane	31.19836996	31.250176408107258
HIFVOI	methane	17.70127372	17.7516231151726
SAHYOQ03	methyl propyl ether	26.36529992	26.353110161107928
MIBQAR18	methane	10.05629532	10.076676796142772
WIFBAQ	methyl propyl ether	48.18317327	48.20436859100436
FIPWOS	ethene	35.21866719	35.23731448724704
RAZYOI	2-pentene	50.71413159	50.579431364898845
GAXWEJ	4-hexen-2-one	90.04006864	89.92455318038517
KINKAV	ethene	30.06828534	29.978850370286864
MIBQAR18	hydrogen cyanide	18.58629471	18.568522940787112
QOCRUW	ethane	24.40575032	24.270559533826457
SUJREV	propane	38.18666247	38.20423854812689
LAWGUM	propyl alcohol	25.93573965	25.95120702367963
UTEXAT	ethylamine	42.36104883	42.39163144092693
EDUSIF	methyl propyl ether	26.3879738	26.167409579268853
JOSNAG	propene	39.50312507	39.463140504071376
ZERNAN	methyl isopropyl ether	48.95517028	49.01021080278077
PEVQEO	4-methyl-4-penten-2-one	39.60210552	39.538378639921525
SAMLAV02	acetone	70.83290997	70.78990909309896
KEWZOD	isopentane	44.93281294	44.65575693762591
TESHAB	isopropyl alcohol	58.13471834	58.132118031233446
SENWOZ	4-methyl-1-hexene	37.18304249	37.17516194032364
FIJCUX	4,4-dimethyl-1-pentene	58.38438495	58.45027266112412
IGOCOX	neopentane	43.07077345	42.93368112632581
PELNEA01	methane	19.25737145	19.267016749296086
PEMRIK	dimethyl ether	43.61761658	43.67857792791762
XENKIM	hydrogen cyanide	44.77517613	44.89560731472294
KAYBIX	isobutane	52.85041222	52.9998863246997
IBUDOZ	isopropyl alcohol	54.2878328	54.27652539168191
KEFBEE	4-methyl-4-penten-2-one	56.46328745	56.49674289188678
ACOLIP	propionitrile	54.92376941	55.134413288741676
FUNCAT	neopentane	37.38773359	37.938061124275464
YUKBIP01	acetone	47.6994343	47.49043773162928
DOGZIJ	acetonitrile	35.73982121	36.05537954368096
KEXKEF	acetonitrile	36.84265797	36.68509719601181
CEGDUO	isopentane	49.50948754	49.25912358651311
RIPNIP	isobutane	45.40170132	45.456416570439
MIDRAT	acetone	35.17265722	35.49795116534048
VONBIK	hydrogen cyanide	38.83076954	38.689162029561494
UXEQOE	4,4-dimethyl-1-pentene	67.21392214	67.10711981752785
FIJCUX01	acetaldehyde	35.42991062	35.464325783836856
REGLOG	propyl alcohol	60.88762848	60.809389019750306
KIDDIM	isopropyl alcohol	85.16439113	85.1498691265352
GOMRAC	methyl propyl ketone	117.62760700000001	117.6633215102844
NUYWOU	acetone	75.30068753	75.30214899910541
WIYFAM	ethane	22.24688145	22.35626595837017
RUCGOM	4-methyl-1-hexene	73.22883708	73.13638358678216
MOCKEV	methyl isopropyl ether	51.22510335	51.3237150866802
TARWEO	acetonitrile	46.85446814	46.809244580350295
XIMPOA	ethane	21.99097641	22.109661154208865
ULOGIL	propane	23.48722451	23.28308814725366
PEGBUA	4-methyl-4-penten-2-one	41.15505895	41.279842638515255
DUXZIG01	propionitrile	27.43196128	27.237038696655986
ABUWOJ	4-hexen-2-one	80.60389249	80.38297939091376
KINHAS	4-methyl-1-hexene	75.97032687	75.94836509219817
HUTTIA	dimethyl ether	49.9900401	49.95554071853217
SUJQOE	4-hexen-2-one	-21.05630255	-20.85574692726029
VEJYUF02	propyl alcohol	55.43326484	55.48578727371965
BUVYEX	hydrogen cyanide	25.97079431	25.751334215563958
QUNMUI	acetone	34.69046683	34.72038537544908
DOGZIJ	methyl propyl ketone	70.21249151	70.14566409495951
CISMAT01	dimethylamine	59.52068105	59.65105834098114
GIZJOP	methane	20.94047976	20.95918601642742
RURQEB	ethylamine	62.005684499999994	61.89768268806896
FUNBEW	dimethyl ether	35.40674764	35.542797230861254
ZERNAN	acetone	48.71435154	49.1470213560243
ZEDRAD	ethane	15.85896139	15.783958054133665
VEJYUF01	acetonitrile	43.12073974	43.26013405981452
XUNGOD	methyl propyl ketone	74.79390471	74.85162077761338
FIPWOS	methyl tert-butyl ether	38.10056998	38.18677250460031
FIJCUX01	4-methyl-4-penten-2-one	58.40667905	58.380503634914774
IXOFIL	3-methylpentane	53.82833785	53.685232232782354
TEDGOA	isopropyl alcohol	29.55798807	29.568852039077797
XEQRAO	methyl propyl ether	51.8629586	51.811207946288036
ATOXEN	acetaldehyde	43.080620700000004	43.258870848849256
WENDIE	methyl tert-butyl ether	12.04101117	11.949929863507172
EZABEN	2-pentene	57.25264561	57.386168593625136
NUYWOU	4-hexen-2-one	64.17426331	64.41086714551523
MIKJAR	ethane	34.79607616	34.830042724098746
EBEMEF	dimethyl ether	25.1087875	25.149015165125626
IMACZN01	acetonitrile	53.88475448	53.79230712817829
DAJHUS	ethane	33.83882345	34.08144616455074
PORVUO	methyl propyl ketone	91.04296550000001	90.86203945019741
DEYDOA	1,5-heptadiene	72.01147175	72.11347860654234
DEGJIK	4-methyl-1-hexene	78.25513766	78.29273475207627
PIHNUQ	isobutane	25.00527332	25.272526814456892
SENWIT	methyl isopropyl ether	61.14677635	61.245472418517906
MODNIC	1,5-heptadiene	51.89250925	51.92548895560769
PORVUO	1,5-heptadiene	84.2423073	84.29563810034324
VAZTOG	neopentane	24.83176171	24.844174192378993
GEHSAN	propene	49.33413793	49.31314640840856
CISMAT01	propane	54.20408911	54.53945853493949
GULPIN	isopropyl alcohol	57.85237599	57.87270728100233
XAWVUN	methyl propyl ketone	44.01627937	44.04023353332631
UXEQOE	acetonitrile	82.53903337	82.65584168387043
KANDIO	isobutane	43.47379669	43.64119827617109
ZISYAD	methyl isopropyl ether	63.11691257	63.07380986908383
RUMWUS	ethene	29.39620381	29.43321640075744
DUXZIG01	methyl isopropyl ether	37.03451391	37.0182820389268
UTEWUM	isopropyl alcohol	44.43169722	44.51965180350481
GAYFUJ	ethene	25.69579628	25.76323161631623
TADCAE	neopentane	-8.591116512000001	-8.551729194914449
AMILUE	ethylamine	52.58568687	52.59760125793497
LASYOU	methyl propyl ether	42.94054581	42.811037961419466
NUTQAV	4,4-dimethyl-1-pentene	48.62957461	48.71487649352422
ACOLIP	methyl isopropyl ether	56.92180119	57.09316997493819
DEYVUA	4-methyl-1-hexene	72.87735122	72.7819216237068
YEZFIU	methyl propyl ketone	57.16339191	57.02080440326126
RUFMUA	methane	26.42731351	26.450106869751604
MOYYIJ	ethene	24.42197073	24.428218896789044
NARTUX	dimethylamine	62.90474982	62.98472622414504
LIFWOO	propane	46.25514846	46.29823200114408
VEJYUF02	neopentane	55.30111333	55.24259074525563
YARYOF	2,3-dimethylbutane	46.66844556	46.56715026560429
WONZUV	methane	13.25484953	13.287496335179416
YEGCUJ	neopentane	36.17192155	35.95891934790032
EMITUQ	ethylamine	49.16401386	48.97760726680527
MOYYEF	4,4-dimethyl-1-pentene	60.93278352	61.190047931229465
SAMLAV03	2-pentene	58.90372163	59.104621048296835
UTEWOG	hydrogen cyanide	25.77168059	25.745453327611823
VAGTUU	dimethyl ether	42.56740603	42.5902056281871
SEFSOM	methyl propyl ether	48.31215886	48.18645045065821
LEGGEK	methyl isopropyl ether	23.64646194	23.999721162938577
XUWVEQ	propane	59.02225264	59.15031063328628
UMEXUF	propane	40.34457976	40.39244636591428
PIFPIE	methyl tert-butyl ether	56.10610316	56.080326512486
IBIDAA	4-methyl-4-penten-2-one	51.2374903	51.193199527504994
YEZFIU	isopropyl alcohol	48.75246485	48.93605994267544
JIVFUQ	ethane	25.47020724	25.622060318908535
ECAHAT	3-methylpentane	41.02039568	41.31352537571033
FUNCEX	acetaldehyde	39.54520886	39.57552950292764
NOCKUM	ethylamine	66.39028573	66.37960055563187
ACOLIP	methyl propyl ether	59.46537184	59.302909992057636
TETZID	2-pentene	60.75312137	60.92293734218468
JASNAT	4,4-dimethyl-1-pentene	56.92633379	57.19092135377481
IXOFEH	methyl tert-butyl ether	49.08197894	49.17773812653289
ANUGIA	acetone	33.28493534	33.372844881382186
REDROI	propyl alcohol	60.15690227	60.44818831673645
YUBFOR	acetonitrile	27.90612154	27.801206400432402
ODIXEG	4,4-dimethyl-1-pentene	50.80127645	50.78733845803701
EDADIX	1,5-heptadiene	84.85133607	84.66471741538074
WALBOC01	4-hexen-2-one	61.34647467	61.06357401219771
XUWVEQ	methane	34.19650179	34.187492876895675
XEDPIH	4,4-dimethyl-1-pentene	80.30774288	80.0747888233284
HIMSAY	3-methylpentane	75.0243304	75.0658249163215
QOJVAM	neopentane	19.12928549	19.43108180704756
GIMSIG	propionitrile	36.75732323	36.88938595500577
WALCET	propane	46.29963616	45.99468643882738
GUYMAP	4-methyl-4-penten-2-one	66.99764771	67.06608580346946
IBICON	4-methyl-4-penten-2-one	51.78762164	51.82051516119797
KAYBUJ	methyl isopropyl ether	54.57379756	54.559455970399455
WALBOC	methane	25.56509214	25.54844869765474
WALBOC01	dimethylamine	53.31721928	53.18395205963815
VISTUM	hydrogen cyanide	30.66077335	30.68489269376478
UNIGEE	isobutane	23.09855853	23.070604326924347
LAWGOG	neopentane	24.82953714	24.985550639389345
GACQAE	dimethyl ether	35.51080991	35.4828231830002
LEDCAA	acetonitrile	45.65864057	45.54192012570159
GULPIN	2,3-dimethylbutane	49.75758921	50.07590322566609
VAZTOG	4-hexen-2-one	38.28996459	38.34408619483498
WEBREC	ethene	30.52106576	30.451871217837407
YUKBIP01	4-hexen-2-one	74.41154089	74.40059027933766
GITWIQ	2-pentene	63.05241235	62.562320406621815
BICDAU	propene	23.94649349	24.09274489773897
YUJNOH	2-pentene	64.3249919	64.29564026353927
EBEMEF	acetaldehyde	23.71840523	23.73594279958718
GAXWEJ	propane	48.724189100000004	48.749559442358965
RUVMAX	propyl alcohol	72.65643076	72.79715056153918
FUNBOG	propane	38.02170507	38.04995919297264
FECZAQ	propyl alcohol	38.95950176	38.972968888714135
QARTEK	propionitrile	50.90488323	50.81344558391234
LAWGOG	methyl isopropyl ether	26.28757794	26.29748643974986
ODIXEG	isobutane	38.48480817	38.35182284174233
WECJAR	ethene	30.86328355	30.89532246674197
TESHAB	acetonitrile	41.65604849	41.51732488747259
SAHYOQ05	isopentane	27.23829398	27.11282377908035
GITWIQ	ethylamine	54.362164	54.25038424438315
DIDDOK	4-methyl-4-penten-2-one	46.25566298	46.131273191834424
ICANEH	methyl isopropyl ether	64.01565872	64.0415387347202
EMITUQ	ethane	27.16723631	27.295079001588878
BEPPAP	isopropyl alcohol	57.8191825	57.67869998624341
CEGWER	methyl isopropyl ether	94.79708285	94.71233816523637
LAGCED	ethylamine	45.16664256	45.24692663889773
AVAQIX	2-pentene	69.48402711	68.96811864379568
MEJQEZ	4,4-dimethyl-1-pentene	35.194136900000004	35.0626001758893
GUYLUI	acetaldehyde	49.4857309	49.43608521509606
NUVWIL	isobutane	29.63346709	29.752752074414587
AHOKIR01	acetone	24.01232618	24.146224408536764
SERJUV	acetonitrile	38.82446802	39.009954385531536
QOCRUW	propane	32.35585975	32.44206674976982
HICVUM	propane	42.87350041	42.96446938617063
LIHSEB	hydrogen cyanide	5.477723978999999	5.486107692784517
ICANEH	4-methyl-1-hexene	84.05341419	83.95157780176808
AMIKOX	ethene	8.388264687000001	8.354362814556392
HIFTOG	propene	34.93936003	34.81119576032988
BARZAW	2-pentene	55.21172353	55.29728306138667
ECAHAT	acetone	36.90831885	36.77675475024141
DOTWAL	hydrogen cyanide	53.02970843	53.02981766256601
LAWGOG	dimethyl ether	19.84647376	19.906805610941465
KAYBIX	2-pentene	61.49154254	61.55785753202756
YUBFOR	methyl isopropyl ether	43.28554998	43.34401561002017
QOMFAA	methyl isopropyl ether	64.7532461	64.99064541783946
FEZREJ	acetaldehyde	67.16097973	67.27708921245548
MUVGOA	methane	25.05395775	24.931833208554348
UMEXUF	isopropyl alcohol	67.82581131	68.0074890756459
ELAFUT	ethane	35.13103534	35.28903499304229
VUSKEA	isopentane	27.229213800000004	27.184091890305737
IYUJAO	propionitrile	57.47678657	57.47771049348772
XOVVEK	propane	49.62305824	48.988299820616646
PAKXIK	dimethyl ether	44.73991531	44.89302480172316
PIHNUQ	3-methylpentane	9.785009862999999	9.899058511471871
MOCKEV	3-methylpentane	47.30381183	47.17103976675127
UXEQOE	methyl isopropyl ether	77.99761366	78.06719767905024
GIMSIG	ethane	26.06585183	26.100924617313787
QESYOD	methyl isopropyl ether	45.62534445	45.63452073013884
QARTEK	methane	21.64340268	21.63252824379966
XAMDUM07	neopentane	63.22065154	63.00749006770615
NAKLIW	ethylamine	43.43121385	43.53233510914701
FECZAQ	ethene	21.135216699999997	21.20078891695219
DOTWAL	4,4-dimethyl-1-pentene	67.44640042	67.47550247865802
ZARZAV	acetone	80.13235676	80.2572821946067
MEJQEZ	isopropyl alcohol	65.93060649	65.8302291685819
IGOCOX	methyl tert-butyl ether	52.65061961	52.61648639825801
UXUZAP	propyl alcohol	76.81289368	76.48288801945993
JAVNIE	1,5-heptadiene	60.68434984	60.87021357441927
QAVWAN	propane	37.83406387	37.8950388237833
CUMDIY	acetaldehyde	49.48385523	49.54257920859471
BETGAK	4,4-dimethyl-1-pentene	55.44083461	55.860608238558854
AVIMOI	4-methyl-1-hexene	83.26033635	83.50282165722106
PIJJOI	ethylamine	56.89175198	56.67031613721892
NISCOJ	dimethylamine	56.85623057	56.72288496512843
DEGJIK	ethene	30.52898485	30.77946340908897
LAWGOG	methyl tert-butyl ether	27.24169098	27.1963584495219
HEGJUZ	acetaldehyde	40.59307823	40.45387924172088
TEVZIE	isopentane	47.29801358	47.671789658474445
ILOJEZ	1,5-heptadiene	87.74590505	87.70737015685478
CESYEF	ethane	33.90224726	33.900589925493186
PEGBUA	methane	20.76087333	20.82057330676733
UTEWUM	isopentane	50.9281623	50.78811525491941
XEHFUL	acetonitrile	-5.826909271	-5.855505581985009
RAZYOI	4-methyl-4-penten-2-one	62.71079313	62.718030114279884
XINWUO	neopentane	41.52409296	41.49437290751067
ISOHEE	4-methyl-1-hexene	54.80667921	54.915290483126846
FIJCUX01	dimethylamine	33.43475691	33.379279719426634
RABHAZ	isobutane	33.23914234	33.19826533651582
VACFOV01	propyl alcohol	53.09147523	53.0150591330247
SERJUV	4-methyl-4-penten-2-one	59.47321017	59.57199215549958
ZEDRAD	methane	14.72271403	14.709397505470518
DAJHUS	methyl isopropyl ether	30.08923398	30.115161972658573
HIHGOW	isobutane	45.66590217	45.96617731501464
QOKCID	methane	23.55972952	23.519915699470815
FUNCEX	hydrogen cyanide	25.96549048	26.038674757682188
IMACZN01	propane	38.24269566	38.17013203565421
ATOXEN	1,5-heptadiene	69.76747778	69.5954295386109
COYTEQ	methyl propyl ether	72.32573509	72.3451691661282
IXUREZ	isopentane	58.247384200000006	58.325435059403155
QEFNAQ	acetone	48.23329061	48.459303655465895
SERKEG	3-methylpentane	43.45895932	43.64837732262692
GAYFUJ	propene	35.58816863	35.66314588084307
YUJNOH	methane	22.89138003	22.913712864902152
VASKOR	acetone	44.6846081	44.840635442361716
MIDRAT	acetaldehyde	46.98467053	46.90311811651373
QESYOD	4-hexen-2-one	67.52225837	67.43367222617199
IBIDAA	4-hexen-2-one	52.58811522	52.59062117866011
MADVUJ	2,3-dimethylbutane	61.82404904	61.89474759741949
RAZYIC	isopentane	52.15697642	52.15963769740865
ISEQIH	isobutane	54.82298670000001	54.76659474357298
EZABEN	neopentane	12.28206276	12.517371384457256
KAXQIL	isobutane	72.54901281	72.56561116093279
YUJNOH	isobutane	51.683604100000004	51.647633803137076
NUVWIL	ethene	16.76579962	16.672013739083393
FUNCAT	isopentane	52.36829678	51.88669135390121
UXEQOE	propyl alcohol	98.68198261	98.62267314243333
ACOLIP	1,5-heptadiene	68.93571631	69.00794819098209
MOYYEF	methyl propyl ether	49.47784515	49.28509701137961
NISCOJ	propane	47.02736847	47.45060332483098
NADZEZ	isobutane	14.853185999999999	15.003283060592821
WEBREC	dimethyl ether	47.16333573	46.99778499150789
TADCAE	acetonitrile	49.66728276	49.95314498074898
EKOPOK	3-methylpentane	76.88174978	76.67637053971403
HEKTUO	methane	23.38283123	23.459387862760025
LAGCED	4-hexen-2-one	68.30385851	68.25338238715983
OSAXAI	isopentane	39.54293667	39.11397104917414
DIDDOK	ethene	16.90694971	16.89183662351917
FEZREJ	methane	17.14776168	17.045995536408224
LUVTEC	methyl tert-butyl ether	48.1489605	48.27285504403398
ERUFUS	propane	45.62761515	45.615798637050744
RUFMUA01	acetaldehyde	44.53077422	44.73688654909964
XUVHEB	propene	39.65162366	39.824299355114654
YUKBIP01	neopentane	60.21677181	60.25341748701498
GALCED	methyl isopropyl ether	47.86789351	48.187363085567405
BIBBUL	propyl alcohol	47.30290433	47.32271028773145
XINHOT	2,3-dimethylbutane	70.65512144	70.62662276985665
DUXZIG01	4-methyl-1-hexene	48.72596723	48.747263235382995
FEFDAX	propene	28.46253981	28.218471585583984
FUDQIF	4-methyl-4-penten-2-one	-37.07186316	-36.987621260474356
BALMUW01	propene	25.54993788	25.538961314242144
LAVSUY	acetaldehyde	36.52793638	36.57870764918345
FEZREJ	isopropyl alcohol	81.06662158	81.08592913782613
GACQAE	propyl alcohol	44.30388794	44.25619160061191
FEWGUL	methyl propyl ketone	96.30923454	96.21672632179904
VUQKUO	propyl alcohol	60.01117036	60.0027251098975
HEXNII	isobutane	32.76551915	32.807255112395055
WALBOC01	acetaldehyde	47.15481644	47.18514726208849
LABJUV	methyl propyl ketone	73.24875939	73.2883952500561
ODIXEG	4-hexen-2-one	53.95978303	53.93868416100397
NUTQEZ	2-pentene	41.56114945	41.653950033984415
GOMRAC	methyl tert-butyl ether	103.1693958	103.162002249755
MEJQEZ	acetonitrile	46.41554597	46.60733024179312
BICDAU	ethylamine	30.23886278	30.337300322981534
YEGKOM	isopropyl alcohol	44.28830293	44.30885925821737
ZARZAV	ethane	36.25940287	36.52824303682132
FIJCUX01	ethene	22.36185091	22.442657967989494
TEVZUQ	isopentane	48.18997209	48.11394472065928
QAVWAN	hydrogen cyanide	30.27550836	30.17079056864627
UXUZAP	ethene	33.31738256	33.17073529810503
MIMVEJ	acetone	61.67334157	61.85910559805643
IBICON	dimethylamine	32.19352579	32.19706725799195
FEZREJ	methyl isopropyl ether	86.25302095	85.90076811751618
NALWOO	ethene	23.34145301	23.38101454811352
FERHAN	2,3-dimethylbutane	82.67819261	82.13423151927053
SUJREV	isopropyl alcohol	55.06461685	55.152353236275516
UWELIS	propyl alcohol	56.14083989	56.075698300329
WIDZOA	methyl isopropyl ether	47.60578055	47.59761825359209
SENWAL	4,4-dimethyl-1-pentene	34.18312814	34.33585784165938
LAGCED	propionitrile	52.98660847	53.23966483471416
JAVNIE	methane	16.03962552	16.138490605144703
YARYEV	4-methyl-4-penten-2-one	53.70244798	53.71441348351057
GINLIA	methyl propyl ether	50.44200786	50.78995551793507
XOKHAH	propyl alcohol	25.2552587	25.12792229561873
UVEXAV	4-hexen-2-one	121.08166709999999	121.08800196373387
GEHSAN	dimethyl ether	55.25252152	55.172689994609634
LABJUV	propionitrile	49.87853708	49.94576602077199
APEBED	isopentane	69.91594172	69.45965440447459
FIJCUX	propane	31.46584256	31.35127686872268
UVUPOR	propene	33.79402043	33.99355103003415
GALCED	methyl propyl ketone	62.64437055	62.50607842635248
SAHYOQ05	acetone	32.86721705	33.01548709200389
GUWDUY	propionitrile	42.65671895	42.78439400708959
BIBBUL	acetone	24.78824037	24.84120812111556
QIFLUO	propyl alcohol	53.67122755	53.812169394629265
TOHYUL	4-methyl-1-hexene	57.20851669	57.25916674257397
YARYOF	isobutane	34.86530546	35.06841835329592
