MOF	molecule	K	predict
SAKRED	ethane	6.879999999999999e-05	7.040036110898208e-05
BUVXOG	4-methyl-1-hexene	16.5859	15.91521214307066
IBUDOZ	propane	0.00870849	0.008279929496692288
YUJNOH	ethane	0.00039654800000000004	0.00039613028266284595
XEQRAO	acetonitrile	0.00351062	0.003382030684711489
WIYFAM	1,5-heptadiene	0.05502130000000001	0.05268690790131442
UKUBIM	ethylamine	0.0346708	0.0340045593603638
AMILUE	methyl propyl ketone	0.179582	0.1847374620833159
RAXDAX	hydrogen cyanide	0.00232013	0.002348851572496081
RUCGOM	isobutane	0.000272279	0.00024696029036252055
PEVQEO	4,4-dimethyl-1-pentene	0.00236027	0.002456220588689302
SERJUV	4-hexen-2-one	0.8840319999999999	0.8136182290215735
NAKLIW	ethane	0.00037184800000000004	0.00034636323556962146
MIBQAR	acetonitrile	4.48e-05	4.5665323362607426e-05
KEXKEF	dimethylamine	1.41e-14	1.4504471835992483e-14
HEKTUO	2-pentene	0.00110896	0.0011434250032341872
FIRVEH	2-pentene	0.027810900000000003	0.027059604926563105
TEVZUQ	hydrogen cyanide	9.63e-05	9.269512043397327e-05
MATVAF	2-pentene	0.110805	0.11133239762626167
XEXLOD	acetone	0.0145085	0.013421106615839921
SENWIT	acetonitrile	0.0685671	0.07326450969102695
IQUNAJ	ethane	1.72e-10	1.7622823617139395e-10
GEDLIM	3-methylpentane	98.4592	99.58506442306083
EXEWAG	acetonitrile	0.00256718	0.002532421106191265
XIDBUJ	isopropyl alcohol	1.48567	1.427897112101101
DOGZIJ	ethene	0.000223002	0.0002183181736151132
HEGJUZ	methyl propyl ketone	0.609142	0.6378006752309915
GITWIQ	propene	0.00262334	0.0025410238237718666
HABRIN	methyl propyl ether	6.41e-14	6.540765509772829e-14
XEXMEU	isobutane	0.00293918	0.0027048935890075757
QESYOD	propyl alcohol	0.000199971	0.00019856102829004412
EBEMII	methyl tert-butyl ether	0.000296037	0.00028089280855833214
RATDAS02	ethylamine	0.00518619	0.005049675821959345
BICDAU	acetone	0.00158088	0.0015654976160510811
IXISOX	ethene	0.000291924	0.00028894582369377435
BONWIL	acetone	1.13e-11	1.2107306584682215e-11
PUWCUF	methyl tert-butyl ether	0.0256599	0.02656613820573739
RELLAW	isopentane	0.195492	0.19011178794966035
FEZREJ	dimethylamine	0.747108	0.7533197363117622
IBICED	neopentane	0.00288202	0.002875627371453923
AFITIT	propene	0.00212838	0.001964937260057668
KEWZOD	dimethylamine	0.0165904	0.01662147477129521
NUTQEZ	methyl isopropyl ether	0.0121054	0.011920291583658309
OJICUG	isobutane	0.00087599	0.0008355937186742762
RIVDEF	isopentane	0.00113228	0.0010835270638361533
UVASAM	methyl isopropyl ether	0.018411700000000003	0.019959723544133806
VASKOR	propane	1.3000000000000001e-05	1.2890888637446545e-05
UBACOR	propane	0.011226	0.009019110935938598
ZARZAV	4-methyl-1-hexene	148.665	155.49240655188197
CUTKOS	2,3-dimethylbutane	0.168579	0.1951657427390415
XUNGOD	dimethylamine	0.105298	0.10131342106655979
DUXZIG01	isopropyl alcohol	3.54e-05	3.627437128237567e-05
VISTUM	methane	1.32e-06	1.3010787796313565e-06
BUVXOG	4,4-dimethyl-1-pentene	11.3874	12.623428931081186
ECAHAT	isobutane	0.0007518469999999999	0.0007334545862676745
PASKAX	acetonitrile	0.43321000000000004	0.4256970555041474
MIKJAR	2-pentene	16.8664	17.414889530520895
DOGZIJ	propane	0.0154672	0.015070214916334534
VONBIK	4-methyl-1-hexene	101.055	104.80005826056396
XEHTUB	ethylamine	3.24e-05	3.1844126503046484e-05
XAMDUM07	methyl tert-butyl ether	0.0526649	0.05239463479957128
UXEQOE	4-hexen-2-one	530042.0	526836.625225949
RACZIG	methyl propyl ketone	0.548542	0.5565434904318116
ZERQOE	4,4-dimethyl-1-pentene	2.46e-07	2.48898027741497e-07
MIDRAT	propionitrile	0.00011381799999999999	0.0001112358497956053
WIFBAQ	hydrogen cyanide	0.00100537	0.0009854053291514057
FIJCUX	4-methyl-4-penten-2-one	4.7623	4.757214082659972
FAPTOH	4-methyl-1-hexene	29.7153	28.31491450752392
YUBFOR	methyl propyl ketone	0.00772483	0.008135132761504673
SERJUV	methyl isopropyl ether	0.0236499	0.02498900269001918
ZARZAV	ethane	0.00244512	0.0026184976836044504
MATVEJ	propionitrile	0.00466227	0.004689436149929174
HAFQOW	methane	2.6899999999999997e-05	2.664972358017449e-05
NIRDOI	acetaldehyde	1.97e-06	2.0360413236334012e-06
FECZAQ	hydrogen cyanide	4.84e-05	4.6162087577033044e-05
IYUJAO	1,5-heptadiene	175.09400000000002	167.91873538962577
WIDZOA	1,5-heptadiene	8.72e-06	8.80521783919498e-06
ERUFUS	4-methyl-4-penten-2-one	5.379999999999999e-05	5.2110941030006964e-05
ECAHAT	acetone	0.00136624	0.001325071789173516
YEGCUJ	3-methylpentane	0.0044455	0.004311312590900805
KEFBEE	ethylamine	0.00433508	0.004165441340307789
PEVPUD	methyl propyl ether	0.000202063	0.00020388401066024427
TESGOO	4,4-dimethyl-1-pentene	1.41e-10	1.4601835889690894e-10
RAZYOI	isopropyl alcohol	0.00346815	0.0033345182085394855
IXISOX	4,4-dimethyl-1-pentene	0.781809	0.7750087159716454
OFORUX	1,5-heptadiene	2519.81	2472.0272689525364
AGARUW	methyl propyl ketone	2.0594	2.100890578064373
XUYXAR	isopropyl alcohol	6.76e-06	6.85470153376272e-06
MAKXAZ	propionitrile	0.342227	0.3458925848247229
FUSWIA	propane	0.00224629	0.0023132793280453887
UXUZAP	methyl propyl ether	0.0191792	0.018855388778620273
SERJUV	2,3-dimethylbutane	0.12904000000000002	0.12266566476167838
KAYBUJ	acetone	0.274965	0.2970932934301857
QIFLUO	methyl isopropyl ether	0.0141505	0.013219979423994666
SENWOZ	neopentane	0.00120196	0.0012064027588485431
MIKJAR	2,3-dimethylbutane	21.3371	21.2605911922867
BERFIP	isopropyl alcohol	3.46e-11	3.392142945747852e-11
IBICON	propionitrile	0.00144126	0.0014017738252409785
GIFKIP	4,4-dimethyl-1-pentene	4.41e-32	4.5895688318410563e-32
FUSWIA	2,3-dimethylbutane	4.41225	4.564226180174668
SENWIT	4,4-dimethyl-1-pentene	0.0245108	0.024898323031221366
HEZKIH	4-methyl-1-hexene	13.8789	13.656401945229543
IXOFEH	dimethyl ether	0.00078204	0.000791551458863592
OJICUG	acetaldehyde	0.0567342	0.055797306006614686
AMUCOB	propyl alcohol	2.25e-09	2.2069598605151505e-09
TEVZEA	2,3-dimethylbutane	1.35e-07	1.446067459248437e-07
OSAXAI	hydrogen cyanide	0.000391872	0.0003644750889620092
VAZTOG	acetonitrile	4.77e-05	4.83186561380822e-05
LIFWOO	ethane	0.00123761	0.0012770547199693946
CISMAT01	acetonitrile	148.261	142.48986614740437
MIBQAR16	2,3-dimethylbutane	0.00145518	0.0014439353082228309
RURPEA	ethene	0.00021615	0.0002186740496439709
MUVGOA	ethane	0.00135253	0.0013861439717167549
GUFREF	dimethylamine	0.06511	0.06741751390453522
FUNBEW	methyl propyl ketone	0.015953799999999997	0.015330714598408554
NEVJEF	propene	0.00107687	0.0010288973337714191
BALMUW	dimethylamine	2.09e-09	2.0961709454953093e-09
MADVUJ	1,5-heptadiene	218.95	219.5158569333748
SUKYIH	isopentane	0.00568763	0.005509846471731377
QESYOD	propane	0.00011457200000000001	0.00011435433570689483
HABRIN	dimethyl ether	0.28126799999999996	0.2713037336293781
VAZTOG	acetaldehyde	5.7799999999999995e-05	5.6549506993334824e-05
GACQAE	propyl alcohol	0.00038938300000000004	0.0004027753628284523
GAYFUJ	propyl alcohol	0.00141288	0.0014102672027139563
WECJAR	acetone	2.08291	2.0297480290591983
KEXKEF	acetone	4.5400000000000005e-18	4.703747568856173e-18
ECODEG	propene	0.020537599999999996	0.019684255279786244
YEKXET	3-methylpentane	0.37811999999999996	0.35753250561103544
OJICUG	propane	0.000175688	0.00019534558381160326
TERFUT	methyl isopropyl ether	0.028899900000000003	0.03160495341080465
SERKEG	dimethylamine	0.000352738	0.0003547339255292151
EZUCIM	propionitrile	0.438907	0.45208573277762665
FAKLOU	4-methyl-4-penten-2-one	0.815733	0.8283737880877245
HIMSAY	4-hexen-2-one	3.86754	4.056686495354823
TESHAB	ethylamine	0.00637359	0.006270967115847582
PUWCUF	isobutane	0.0374166	0.03909476995190708
AMUCOB	propane	1.75e-08	1.7437373689961307e-08
GUYLOC	1,5-heptadiene	6.21253	6.224547478157254
PUQXUV	methyl propyl ketone	0.0781622	0.08206195348008238
OJICUG	methyl tert-butyl ether	0.0330733	0.034703149539727966
CUNWEO	4-methyl-4-penten-2-one	88.31200000000001	91.56268909473589
YUKBIP01	propene	0.00210685	0.002128482272826354
SEFBOV	2-pentene	0.011324899999999999	0.010885527992963351
NEHZIK	ethane	9.6e-05	8.831221179018441e-05
EKOPOK	4-hexen-2-one	1618470.0	1504175.3546040307
FIQCEN	4,4-dimethyl-1-pentene	0.0898922	0.08915561526942682
TENLIJ	dimethylamine	3.0186900000000003	3.156865853542473
AFITIT	4,4-dimethyl-1-pentene	2.97827	3.1808536436459236
YAZYEF	hydrogen cyanide	0.07609149999999999	0.07500171841354111
FAPTIB	ethane	0.000215628	0.00021799748902424937
PASKAX	methyl propyl ketone	1.14704	1.0801020908613064
LAWGOG	dimethyl ether	3.8900000000000004e-05	3.820090299217899e-05
KAYBUJ	hydrogen cyanide	0.00014042200000000002	0.00014018601111844467
YAZFOW	acetonitrile	0.0321697	0.031277209302663714
REYCOP	acetone	1.35e-06	1.4297358378946177e-06
JASNAT	3-methylpentane	1.16146	1.3257910324939008
GOMREG	4-hexen-2-one	7333730000.0	6733359528.894105
AFITIT	methane	1.12e-05	1.1419019512009737e-05
NOCKUM	ethene	0.000116791	0.00011320987016300635
GUYLUI	propyl alcohol	0.0090739	0.009478936453032586
EZUCIM	3-methylpentane	2.97804	3.178444202469488
HEZKIH	isobutane	0.00613323	0.006439497744958205
QUJFUX	ethylamine	0.00022951599999999998	0.0002282349925961498
KAXQOR01	isopropyl alcohol	1.51793	1.4485005963302353
ZERNAN	acetone	0.000368799	0.00039597459228119355
NOCKUM	ethane	0.00025452	0.000259996088313182
RUFMUA01	dimethyl ether	0.000301315	0.0003170243193323791
SAHYOQ04	acetaldehyde	4.95e-05	5.008569244690855e-05
EDADIX	methyl tert-butyl ether	0.00011444399999999999	0.00011394399731089458
XOKHAH	propane	4.28e-12	4.5069420650116735e-12
VUQKOI	4-hexen-2-one	1.61184	1.5468861943360177
PEVQEO	acetone	0.00053672	0.0005053137937057359
HEXNII	isobutane	6.88e-08	6.94810097917083e-08
PASKAX	2,3-dimethylbutane	3.3399999999999996e-09	3.4968544542705926e-09
ZEDRAD	acetaldehyde	5.24e-06	5.244946406542869e-06
XEHTUB	ethane	3.97e-06	4.100714159676524e-06
ISEQIH	1,5-heptadiene	3759.4	3746.024549075071
PUWCUF	methyl propyl ketone	1.53484	1.6352674350687708
VAGTUU	4,4-dimethyl-1-pentene	2784.3	2479.634589693213
AHOKIR01	dimethyl ether	1.34e-05	1.3387274638747788e-05
VUQKUO	propene	0.00022891	0.00022702443313503282
HAFQOW	4-hexen-2-one	250.984	251.58318463582683
KANDIO	methyl propyl ether	0.13463699999999998	0.12655894048935556
HAMJOW	isobutane	0.0584961	0.06008921929957935
TOHYUL	acetone	0.0960675	0.08932183847538709
BAEDTA01	propene	0.00773515	0.007683985188411663
TETZID	propyl alcohol	0.405518	0.42802213271899014
MUVGOA	3-methylpentane	0.0272579	0.02756927639818705
GUYMAP	ethene	9.740000000000001e-05	9.857998939559844e-05
UNIGEE	isopropyl alcohol	2.97e-05	3.0948860192243426e-05
FECZAQ	ethane	8.39e-05	8.484890782523688e-05
RURQEB	methyl isopropyl ether	2.8000000000000003e-05	2.5912701304790802e-05
RIFDUG01	methane	1.53e-05	1.5273643360987434e-05
MOCKEV	4-methyl-1-hexene	0.37396999999999997	0.3860922206204033
LASYOU	dimethyl ether	0.000896926	0.0009011702875332194
JAVNIE	1,5-heptadiene	5.10295	5.114002738849432
GUYLOC	ethane	0.00015811799999999998	0.00016637121766638615
GUYLUI	acetonitrile	0.010777	0.011831600303571072
IBICAZ	isobutane	0.0009530869999999999	0.0009745556181852805
GIMVAA	propane	2.7300000000000003e-12	2.6690411166520298e-12
QUVDUH	isobutane	2.79e-10	2.688765636731102e-10
LACJAC	1,5-heptadiene	0.000626224	0.0006747819050838537
QARTEK	4-methyl-4-penten-2-one	0.00048482	0.0004789986864131607
FAKLOU	4,4-dimethyl-1-pentene	0.529482	0.5322763689530752
IXODUV	dimethylamine	0.00256209	0.002559968955819046
YUBFOR	methyl propyl ether	0.027997300000000003	0.027617331685272015
QUQPOI	methyl isopropyl ether	0.26074200000000003	0.28569004561596967
XINJAH	4-hexen-2-one	279.052	270.4269115320545
OJICUG	acetonitrile	0.144179	0.14503397235787108
ERUFUS	propyl alcohol	0.00482601	0.004470862303668987
NARTUX	methyl tert-butyl ether	0.00104831	0.001086433451611913
XAWVUN	ethene	1.66e-05	1.658009461538298e-05
RATDAS02	3-methylpentane	1.97e-07	2.1017352594664006e-07
FUDQIF	methane	4.61e-05	4.6196930438028256e-05
RURQEB	methyl propyl ether	0.0114921	0.011611491649912079
OFERUN02	neopentane	0.00458138	0.004697278806576098
PAMVEG	4-methyl-1-hexene	0.00109287	0.0011004519438510749
QARTEK	4,4-dimethyl-1-pentene	2.8899999999999997e-09	3.0101513887389414e-09
GAXWEJ	4-hexen-2-one	1.4100700000000002	1.359088904160097
GAYFOD	propyl alcohol	0.0112354	0.010997352412174878
GIMVAA	dimethyl ether	2e-09	2.0336322728842218e-09
IBICAZ	methyl tert-butyl ether	0.0222048	0.022601322037552378
LELMIA01	4-hexen-2-one	3814.53	3888.283671958423
XINWUO	neopentane	0.00412372	0.003961728020202022
QUNMUI	propene	0.000124548	0.00012503896800512655
KOMHAW	neopentane	2.49e-17	2.460432654602701e-17
FAPTIB	dimethylamine	0.00768893	0.0076293023203259066
FAPTOH	propene	0.00151567	0.0014900721644639566
AMIMEP	4-hexen-2-one	2300.08	2170.29233934074
DUBWON	2,3-dimethylbutane	2.97134	2.8285436624790874
FUNBOG	methyl propyl ketone	0.020701900000000002	0.021515249465317205
GACQAE	methyl propyl ketone	0.00540505	0.004993424758301766
XUNGUJ	neopentane	2.07e-12	2.2136654725600228e-12
HIFVOI	3-methylpentane	0.00451711	0.004505167852244204
PUQYAC	acetonitrile	0.0361983	0.03482440876508389
NUTQAV	isopentane	0.00985736	0.010126968306896406
BICDAU	4-methyl-1-hexene	0.059732900000000005	0.05989180523704754
VACFOV01	2,3-dimethylbutane	0.0180723	0.018751573774378277
MOCKEV	2-pentene	0.013220099999999999	0.01346091418778608
NASCIV	4-hexen-2-one	5.23e-25	5.228091588365238e-25
PASKAX	dimethylamine	0.990192	0.9485155006389353
PIFPIE	2-pentene	0.17235699999999998	0.18263910030477826
HAMJOW	methyl isopropyl ether	1.5117	1.5133322106332345
KANDIO	isobutane	0.0163384	0.015454681152588417
RIPNIP	4-methyl-1-hexene	15.045	15.459889150393616
BEPPAP	methyl tert-butyl ether	0.0117091	0.012533631940649282
BICDAU	2-pentene	0.00331888	0.003169716117397025
IMACZN01	isopropyl alcohol	0.04258030000000001	0.04305069753167531
WIDZOA	propionitrile	0.0008946910000000001	0.000948499268520212
EDADIX	ethene	0.00018774099999999998	0.00018988594390098538
LELMIA01	propionitrile	5.55277	5.651106370492988
OHOLIH	4-methyl-4-penten-2-one	462.157	462.5739755133131
XINFUW	methyl tert-butyl ether	0.285771	0.28955889061361184
RAXCOK	propene	0.000476856	0.0005080626466059775
VARRIP	1,5-heptadiene	1.75e-07	1.7636645539157795e-07
UTEWUM	dimethylamine	0.00451849	0.0044752361731482315
GUYLUI01	acetonitrile	0.0111785	0.011696020688618145
YEGCUJ	neopentane	0.00022846	0.0002298219902074127
HIMSAY	ethylamine	0.0479801	0.048360578107689005
UTEXAT	4-hexen-2-one	265.748	264.5434024157938
UXEQOE	acetaldehyde	91.8239	90.43128644512949
KEFBEE	propane	0.000403772	0.0004160332842417101
XINFUW	dimethyl ether	0.00396187	0.003911366288473523
ATOXEN	1,5-heptadiene	3.3100000000000005e-05	3.342257960902195e-05
UVASAM	methane	3.35e-05	3.23132163171614e-05
MIBQAR16	propyl alcohol	1.4000000000000001e-05	1.3815775648877308e-05
WONZUV	4,4-dimethyl-1-pentene	0.060957000000000004	0.06210575892083448
YUKBIP01	acetone	0.0362598	0.034312187252198215
LOFZUB	propane	3.8416699999999997	3.8083227707187666
BETGAK	methyl propyl ketone	2.57479	2.632754498277193
ZESFUY	4-hexen-2-one	1.68944	1.6892904322835023
NADZEZ	acetonitrile	0.00377338	0.0038994766680886255
AVIMOI	methyl propyl ketone	12.877	14.599365448915426
BIBBUL	dimethyl ether	4.08e-06	4.033135160770337e-06
IXUREZ	2-pentene	0.33152	0.3800273277372951
VONBIK	2-pentene	0.668354	0.7056992903819409
ODIXEG	4-hexen-2-one	0.197029	0.20093615359025133
KAXQIL	methyl tert-butyl ether	2.5139	2.462070884868856
CUMDIY	methane	2.57e-05	2.556351107512018e-05
MATVAF	methyl isopropyl ether	0.246772	0.2428539248308147
FUNCAT	1,5-heptadiene	1.58075	1.555077242392032
FIJCUX	propyl alcohol	0.00139168	0.0014601031891915037
FIJCUX	4-methyl-1-hexene	14.2852	14.498475243770672
LAWGUM	isobutane	0.000151436	0.00015185306848674007
KOMHAW	propane	0.000593489	0.0006404333489345248
IQUNAJ01	ethene	1.2800000000000001e-09	1.2820157778796093e-09
EKOPOK	methyl tert-butyl ether	200564.0	209108.73441256335
AMILUE	isobutane	0.010340899999999998	0.010945111441576004
LOFZUB	4-hexen-2-one	49938800.0	50137848.00261086
MOYYEF	2-pentene	0.15623399999999998	0.15044200877234581
GACQAE	acetaldehyde	0.000773933	0.0007700334696585019
BOJCIN	methane	6.69e-06	6.668288369355756e-06
KINHAS	1,5-heptadiene	0.12806900000000002	0.13118792052242687
EDUSIF	dimethylamine	6.43e-05	6.34751830602679e-05
PAKXIK	2-pentene	0.058323599999999996	0.055283402127983584
XOVVIO	4-methyl-4-penten-2-one	6.29e-09	6.215451501622262e-09
XUNGUJ	isobutane	0.00719168	0.0065494608763899224
XOJWEZ	neopentane	8.949999999999999e-12	8.880879797756122e-12
TESGUU	dimethylamine	0.00300358	0.0029992714634282064
PUSDOX	isopentane	0.390906	0.43352681390493353
PAPXUB	methyl propyl ether	0.852556	0.8542915236429496
EKOPOK	propane	0.0253001	0.02825975968235247
LACJAC	neopentane	1.3e-22	1.5262251402145678e-22
QEVKOS	propionitrile	0.0835895	0.08625048485299219
TENLIJ	isopropyl alcohol	191.41099999999997	191.51630893044984
EBEMII	hydrogen cyanide	0.00043922300000000003	0.0004124438287214077
BOJCIN	2,3-dimethylbutane	0.0989099	0.09921958247599795
YUGLES	2,3-dimethylbutane	0.0369758	0.03607690456499442
ZESFUY	propane	0.00100155	0.0010191481444831528
KAXQOR	isopentane	0.991015	0.9673102538752147
BALMUW01	propionitrile	2.34e-06	2.389387236889947e-06
QOKCID	4-methyl-1-hexene	259.31	261.5441841453057
XAMDUM07	4-hexen-2-one	0.06463880000000001	0.06764327387056819
SENWOZ	dimethylamine	0.0060162	0.005871088443984807
ZESFUY	4-methyl-4-penten-2-one	1.50514	1.4910951044428697
