MOF	molecule	K	predict
WALBOC02	hydrogen cyanide	0.000436179	0.00042804398747791586
WIYFAM	1,5-heptadiene	0.05502130000000001	0.05415078884701929
XEDPIH	4-methyl-1-hexene	728.49	762.8707362974928
LACJAC	dimethyl ether	0.00383347	0.0038453798753006626
RACZIG	methyl tert-butyl ether	0.173558	0.16519393678513505
ERUFUS	ethene	7.47e-05	7.36568887787344e-05
CUNFOH01	neopentane	0.00033694199999999996	0.00034144870795324805
TEVZOK	acetonitrile	0.00132682	0.001410137042162931
IXUREZ	isopentane	0.16736800000000002	0.16980534054716148
LAWGOG	isopropyl alcohol	3.72e-05	3.764479776089627e-05
TADCAE	acetaldehyde	0.013400299999999999	0.014500511627302143
ILOJEZ	acetone	1.05833	1.073665092275091
YUJNOH	methyl propyl ether	0.08173530000000001	0.08259944976068473
QUPHUF	2-pentene	16.6231	17.96846733776815
DIDDOK	isobutane	0.000537061	0.0005292925104435421
SUJREV	methyl propyl ether	1.3800000000000002e-07	1.4777243844312723e-07
HEZKIH	4-hexen-2-one	1693.71	1593.2842524628104
GOMREG	dimethylamine	346.221	329.50554207880367
KAYBUJ	4-hexen-2-one	592.573	612.711624804791
QARTEK	methyl propyl ketone	7.5e-06	7.4509883059622715e-06
MATVAF	4-hexen-2-one	34.7673	32.899224788172475
HIHGOW	2-pentene	0.288616	0.25485028980003005
WONZUV	hydrogen cyanide	3.9500000000000005e-05	3.8195428174626244e-05
ZESFUY	ethane	0.000111335	0.00010961597909651286
NALWOO	hydrogen cyanide	0.000229232	0.00022619333813635303
KANDIO	propyl alcohol	0.00210763	0.002382708967836471
RIPNIP	ethane	0.000178867	0.0001786047637130688
RURQEB	4-methyl-1-hexene	2.69e-08	2.7437775515013232e-08
CUNFOH01	dimethyl ether	2.2800000000000002e-05	2.2798798783982746e-05
NUYWOU	isobutane	1.59439	1.5714409270257488
FAPTIB	propionitrile	0.03708669999999999	0.03321438220647293
ZIKJIO	2-pentene	0.0276116	0.026939435851114163
ULOGIL	ethene	4e-08	4.285374844279883e-08
WENDIE	propane	0.011170900000000001	0.010058215108014036
XIBZUF	dimethyl ether	12.2693	11.636428503163081
IXODUV	methyl propyl ketone	0.024894799999999998	0.02317024204153679
MIDRAT	dimethyl ether	7.82e-05	7.960323370520699e-05
XINHOT	4-methyl-1-hexene	279.065	290.5067014024104
GALCED	4-methyl-4-penten-2-one	11.3244	11.02949993785021
COGWEB	dimethyl ether	0.00285966	0.0028998595835731367
DAGDIZ	methyl isopropyl ether	0.747428	0.7451985306974389
REDROI	acetone	0.729777	0.6649471792787195
FIRVEH	propene	0.00175527	0.0017703576341831979
VISTUM	methyl propyl ether	1.73e-05	1.7281255662419213e-05
SERJUV	ethane	9.82e-05	9.843604866182299e-05
HIMSAY	4-hexen-2-one	3.86754	4.117736635453638
XUVHEB	acetaldehyde	0.00524165	0.005390180833605661
CIGYAU	dimethylamine	4.4e-10	4.602337553269556e-10
UKUBIM	acetonitrile	0.00591465	0.006125348656842491
EZUCIM	dimethylamine	0.0402197	0.043082194372599324
GITWIQ	2-pentene	0.192234	0.17659076343266342
OSAXAI	isopropyl alcohol	3.91e-05	3.878918967897663e-05
AMIMEP	propene	0.00881078	0.00824893666935331
IXODUV	4,4-dimethyl-1-pentene	18.6634	19.84979546373631
IXODUV	4-methyl-1-hexene	24.6363	24.553963971430964
MODNIC	propene	2.54e-05	2.5595439059496528e-05
YEKXET	methane	1.04e-05	1.027373214750673e-05
KAVROQ	methyl propyl ether	0.040335199999999995	0.041637603258029544
MADWAQ	propane	0.00699706	0.006627075306997357
OTAVOV	propane	0.000244541	0.0002472545886196907
ICANAD	acetonitrile	0.00422953	0.004249134641185888
EZABEN	propene	0.000543812	0.0005573413438528089
NUTQAV	neopentane	0.00654649	0.0067640147797213826
PORVUO	4-hexen-2-one	3949.93	3703.801085637894
TENLIJ	propene	0.00701303	0.007176481010424096
PIFPIE	dimethylamine	0.00630387	0.006417911976199363
MATVAF	acetone	0.0818388	0.08155923123702234
ZIDDIB	propionitrile	25.1235	27.058288414240252
OFUYUL	isopropyl alcohol	0.0209024	0.020716179261570197
JAVNIE	neopentane	0.229489	0.2185555904706283
MIDRAT	propionitrile	0.00011381799999999999	0.0001141254672728558
SAMLAV03	acetaldehyde	0.330663	0.3214519954928128
RIVDEF	propionitrile	0.000484903	0.0005026458384367726
LASYOU	acetaldehyde	0.000599046	0.0005926741239027244
SAHYOQ05	neopentane	0.000307531	0.000317268685825886
NADZEZ	methyl propyl ketone	0.00509971	0.005253187968383325
RURQEB	3-methylpentane	7.3199999999999995e-09	7.145026480245769e-09
REDROI	ethane	0.00173946	0.0016904828470286771
TEDGOA	ethene	2.59e-05	2.5306096509094012e-05
COYTEQ	neopentane	0.336658	0.31200768964675657
DUXZIG01	ethane	2.7300000000000003e-05	2.704224878796114e-05
CUNFOH01	acetaldehyde	2.9299999999999997e-05	2.936643172701673e-05
BUVYEX	acetaldehyde	0.000276707	0.00029197213565013884
FUNBAS	propionitrile	0.0163147	0.01683920419805989
GALCED	2-pentene	0.189375	0.17524732529162768
AROFET	propionitrile	1.80528	1.7228145038117995
UNIGEE	3-methylpentane	0.00159171	0.0016004185519743696
QOMDUS	acetone	0.08297210000000001	0.08241324910960862
SUHHOT	methane	5.01e-07	5.045173438528273e-07
ELAFUT	methane	1.4999999999999999e-05	1.4724280953595493e-05
HIFTOG02	isopentane	0.0368961	0.03732654083372175
IYUJAO	hydrogen cyanide	0.00217491	0.0021139329852406766
MIBQAR18	isobutane	0.000151588	0.00015059258584191487
YAZFOW	methyl propyl ether	1.47259	1.4516772004093765
IBICAZ	methyl propyl ketone	0.00173339	0.001748306239288103
GAYFOD	acetone	0.147595	0.14395993891082345
CEGWER	propane	0.0903318	0.08674805301198683
VONBIK	methyl propyl ether	0.24610100000000001	0.25382413165707357
KUNWEW	2-pentene	0.568869	0.6624713862731124
VUSKAW	2,3-dimethylbutane	0.00145482	0.0014650857197223827
VAGTUU	2,3-dimethylbutane	672.0089999999999	672.4283553251189
KAXQOR	acetonitrile	0.033418	0.032688715745904984
CUHPUR	4,4-dimethyl-1-pentene	0.657605	0.6323750508992733
IXOFEH	propene	0.00102959	0.0009953529741525049
GAYFUJ	methyl propyl ether	0.0454431	0.044612317893444386
MEJQEZ	methane	3.53e-05	3.684078559944699e-05
MIHHOA	ethylamine	0.48802	0.49626206865717765
WALBOC01	methane	1.8e-05	1.9004617250141512e-05
HAFQUC	methane	2.61e-05	2.632336196870611e-05
VUQKUO	isobutane	0.00176652	0.001734117933113888
HIFTOG01	dimethylamine	6.48e-05	6.183615246631954e-05
OFORUX	methane	1.29e-05	1.2731241277674671e-05
QUQFIS	acetonitrile	0.000672945	0.0006931721725220148
IGOCOX	propane	0.00173432	0.0018018690241445048
SUJREV	1,5-heptadiene	1.31e-12	1.2809900205087405e-12
LEGGEK	dimethylamine	1416.38	1440.652440407644
KEFBEE	methane	7.98e-06	7.70829010017648e-06
RABHAZ	methane	3.08e-06	3.1178920261492314e-06
EDADIX	propyl alcohol	0.00230388	0.002373118069829575
KIDDIM	methyl tert-butyl ether	26.4679	26.50787165889558
YUGLES	hydrogen cyanide	5.03e-05	5.03641658337063e-05
ZARZAV	4-methyl-1-hexene	148.665	142.70105748643223
MATVAF	methyl propyl ether	0.05358530000000001	0.05387629011805453
XUYXAR	acetone	0.002146	0.0018916177149903958
FUDQIF	hydrogen cyanide	0.0870177	0.08772074383526969
CUNFOH01	3-methylpentane	0.00211115	0.0020672949977840085
KEWZOD	ethene	7.38e-05	7.175999865612901e-05
BONWIL	dimethylamine	2.2100000000000002e-05	2.104996332636884e-05
DIDDOK	dimethylamine	0.000323048	0.00032197641140900227
RUFMUA01	ethylamine	0.00123699	0.001278389919859274
MOCKEV	4-hexen-2-one	9.05263	8.62234073869121
VAPFUP	methyl propyl ketone	14.8913	14.735236696166314
HEXNII	propane	0.00136488	0.0013637498291629053
FIJCUX	4-methyl-1-hexene	14.2852	14.740825882611043
RAXDAX	dimethylamine	4.04e-08	4.279545823266605e-08
ECAHAT	propene	0.00013552399999999999	0.00013420171989340845
EZABEN	methyl propyl ketone	1.68497	1.7705179073599453
ZESFUY	methyl isopropyl ether	0.034985	0.0359785065916972
AVIMOI	4-methyl-1-hexene	165.84099999999998	168.80970822353686
PAKXIK	hydrogen cyanide	0.00250127	0.002419001056101502
BALMUW01	propionitrile	2.34e-06	2.3600627757440247e-06
FEZREJ	propionitrile	630.705	587.3160419067715
KAVROQ	4-hexen-2-one	1.5289	1.4392665009962364
ABUWOJ	acetone	0.06548949999999999	0.0627478912568528
ACOLIP	dimethyl ether	0.00164069	0.0017206516737720773
KAXQOR	4-hexen-2-one	26553.3	26700.56469974415
WALBOC01	ethane	0.000179929	0.00017693357117628552
CEGWER	acetonitrile	40.842	39.06329637425281
ICANAD	propyl alcohol	0.0201456	0.020422776799320724
GUYLOC	isopentane	0.101411	0.10701266641758923
KAXQOR01	2,3-dimethylbutane	547.526	520.4421004562568
QEFNAQ	dimethyl ether	0.00108369	0.0010869520970794985
YEGCUJ	methyl propyl ketone	0.0045957	0.00474639259234807
IJENER	acetonitrile	0.204004	0.2077565837761438
KAXQIL	propane	1.15533	1.169671913689309
OHAKIS	isopropyl alcohol	2.52808	2.677151043836258
CUNFOH01	acetone	0.000132857	0.00013760341352969928
ZIDDIB	propane	0.473149	0.49147152758646945
DIDDOK	neopentane	0.000982583	0.0010067622151649054
NIRDOI	isopropyl alcohol	3.81e-11	3.8326204585810574e-11
ZEDRAD	propionitrile	1.99e-08	1.9546200694122866e-08
HUHJAW	acetone	3.24e-14	3.218181256538578e-14
YUBFOR	ethene	4.6200000000000005e-05	4.648246495371487e-05
EZABEN	propionitrile	3.72116	3.6632277383278846
QUQPIC	methyl propyl ketone	7.75e-07	7.70155910365588e-07
FEFCUQ	methyl propyl ether	0.0189563	0.017367400498406484
AVIMOI	hydrogen cyanide	0.00659609	0.006486457709867293
LAWGEW	methyl propyl ketone	3.3299999999999996e-05	3.2925385912972945e-05
ZISYAD	hydrogen cyanide	0.000260021	0.0002659202935212074
XUNGUJ	3-methylpentane	0.105377	0.10189196810841769
YARYOF	4-methyl-1-hexene	8.24e-06	8.433615659412108e-06
VARRIP	4-methyl-1-hexene	0.000121421	0.00012045202593431083
XENKIM	propane	0.001905	0.0020357595854439904
FIPWOS	4,4-dimethyl-1-pentene	3e-09	3.1730560949020274e-09
ICANEH	methyl isopropyl ether	6.3658	6.244144122467602
IMACZN01	dimethyl ether	2.3100000000000002e-05	2.3492328467767682e-05
GAYFOD	methane	1.92e-05	1.9145408582176942e-05
PUWCUF	isopropyl alcohol	0.46420100000000003	0.4872004667148772
XEJTIR	1,5-heptadiene	1.8e-15	1.801467284808081e-15
ZIBGIC	ethylamine	2.24e-14	2.2405766969421048e-14
BETGAK	ethylamine	0.038343300000000004	0.037024767692063386
YEZFIU	4-methyl-4-penten-2-one	0.300636	0.30240021585240545
XEXLOD	acetaldehyde	0.00148486	0.0016107940579449193
HAZNON	ethane	0.00261714	0.0025025430987860708
HIFTOG01	propionitrile	9.9e-05	0.00010428118672264696
XUNGUJ	4,4-dimethyl-1-pentene	1.48e-11	1.5328838611938125e-11
AZIXUD	ethylamine	0.037451099999999994	0.038373027928007286
IBICAZ	methane	3.39e-06	3.3647299733889744e-06
ECAHAT	acetaldehyde	0.000181626	0.0001903933553595658
YEGKOM	acetone	7.670000000000001e-05	7.403084125041725e-05
QOMDUS	propionitrile	0.011931	0.012022145965052633
LAVSUY	isobutane	0.357218	0.3659650776939962
GEDLIM	4,4-dimethyl-1-pentene	806.513	808.5394767950469
MOYYEF	4-methyl-4-penten-2-one	4.75667	4.788886043342004
TADCAE	methyl propyl ether	0.0141817	0.013939492039431756
FUNBOG	dimethylamine	0.00352783	0.003677531199836662
UWELIS	methyl propyl ketone	0.833899	0.8640091770061947
TESGOO	dimethylamine	0.00298198	0.003014456369070838
UNIGEE	4-methyl-4-penten-2-one	0.00268203	0.002690770359432006
RATDAS02	propene	0.000527668	0.0005294512633305453
MOYYIJ	ethane	8.2e-05	7.76159856231605e-05
LAGWEX	methane	9.51e-06	9.81259633201714e-06
YAZYEF	methane	2.33e-06	2.334730857505218e-06
XINHOT	dimethyl ether	0.0027363	0.002751509732587989
BEPMIU	propane	0.00010304200000000001	0.00010920597473988929
MIBQAR16	1,5-heptadiene	0.00381876	0.0038790858394450187
KEXKAB	hydrogen cyanide	0.000165837	0.0001639776435322241
KIXXOG	methane	1.9600000000000003e-09	1.98779090090431e-09
UWELIS	4,4-dimethyl-1-pentene	8.384210000000001	9.012410104927186
BUVXOG	4-methyl-1-hexene	16.5859	16.368743333241724
VAGTUU	propane	0.0360189	0.034585439083326903
WENDIE	methyl propyl ketone	1.73669	1.7848403383476088
MADWAQ	acetonitrile	0.00376742	0.003618212773244243
XEXLOD	methyl tert-butyl ether	0.0552356	0.05881820445277241
HIMSAY	methane	4.88e-05	4.7540578407669866e-05
ELAFUT	propyl alcohol	48.6088	44.53671234342331
FEFDAX	4-methyl-1-hexene	0.524903	0.5328714582680377
HEKTUO	4-hexen-2-one	13768.7	13172.268848548327
FEZREJ	2-pentene	0.131179	0.13342704067636452
YUGLES	3-methylpentane	0.0481705	0.047419738971934924
KEXKEF	acetaldehyde	2.32e-08	2.272532191670554e-08
GUYLUI	methyl propyl ketone	5.37664	5.826990289165604
IYUJAO	ethane	0.000913631	0.0008584779921847085
MUVGOA	4,4-dimethyl-1-pentene	0.000619285	0.0005463329478318043
IXOFAD	methyl propyl ketone	0.0229912	0.02454635760324908
FUNBEW	neopentane	0.000495455	0.0004647627893825665
QOKCID	ethane	0.00133776	0.0013517675026904897
LAWGEW	methyl tert-butyl ether	0.000568354	0.000578985635504199
DEGJIK	propane	0.00906424	0.00862321056050358
SAHYOQ04	propyl alcohol	1.3000000000000001e-05	1.2774763868422114e-05
QOKCID	4-hexen-2-one	18237.0	18069.546041483496
HAZNON	ethene	0.0009208710000000001	0.0009153755619856879
FIPXEJ	dimethylamine	0.090028	0.09281791553543813
MADVUJ	methyl propyl ether	0.695779	0.6649613879399109
CISMAT01	ethane	0.00315077	0.0032150966681074983
KAXQIL	propyl alcohol	0.939847	0.9682807110893672
JIVFUQ	2,3-dimethylbutane	8.23552	8.290847027035248
FIJCUX	propyl alcohol	0.00139168	0.0014805467373491224
BENXUP	propionitrile	0.00531221	0.00512323552110859
OTAVOV	1,5-heptadiene	0.22335	0.2228308427777001
RATDAS02	propyl alcohol	0.00110076	0.0010635822238672147
EZUCIM	neopentane	0.0259658	0.02801178263032724
UVASAM	isopropyl alcohol	0.0527279	0.05410847995294007
VEJYUF01	2,3-dimethylbutane	1.1400000000000001e-05	1.1090836967036427e-05
AMIMEP	3-methylpentane	0.327599	0.31355391504314734
QOKCID	acetaldehyde	0.0188195	0.018550599979257912
WALBOC01	methyl propyl ether	0.00017658299999999999	0.0001626825202002321
FAGREM	propene	0.0006918580000000001	0.0006710889295655066
WABTOK	ethane	2.51e-06	2.419982201170044e-06
SEFBOV	isopropyl alcohol	0.0006578010000000001	0.0006664234136819089
TEVZUQ	2-pentene	0.000225555	0.00022904725233420945
SAHYOQ03	4,4-dimethyl-1-pentene	0.0023523000000000003	0.0024236431562863186
VACFOV01	methyl tert-butyl ether	0.048829000000000004	0.048806865347043066
RIFDUG01	dimethyl ether	0.00879069	0.00892910753683316
KINKAV	ethene	0.00013039	0.000129757667530809
KEFBEE	isobutane	0.0021208999999999998	0.0020543712862120477
XAMDUM07	isopropyl alcohol	0.00432948	0.004470500680808755
TERFUT	isopentane	0.022902900000000004	0.023457543921252086
IGOCOX	4,4-dimethyl-1-pentene	5.48259	5.693935466642456
ATOXEN	1,5-heptadiene	3.3100000000000005e-05	3.548185022764809e-05
WEMNAF	isobutane	0.100887	0.09404319215806524
CESYEF01	methane	9.14e-06	9.131391423268185e-06
PEVPUD	ethene	9.28e-06	9.022748472692771e-06
CISMAT01	isopentane	0.00328279	0.0031326937556423254
WENDIE	dimethyl ether	0.0111889	0.011321455231334753
ZISYAD	2-pentene	16.0891	17.465021258846683
MIHHOA	methane	4.11e-05	4.0993953851873536e-05
TEVZIE	dimethyl ether	0.0008114919999999999	0.0008556976728223965
EBEMII	acetone	0.018623400000000002	0.020650163426992066
QOKCID	ethylamine	0.105367	0.10366961727386391
SAHYOQ03	acetonitrile	4.9e-05	5.1314220142806427e-05
IBICAZ	methyl tert-butyl ether	0.0222048	0.022915651632462713
FUSWIA	hydrogen cyanide	0.0006492830000000001	0.0006691499059512865
YEGCUJ	propyl alcohol	0.0913163	0.09112634091763795
GUYLOC	propene	0.0008837239999999999	0.0009141212264313958
BARZAW	methyl isopropyl ether	0.6536810000000001	0.6722672916045597
ZERNAN	methyl propyl ether	0.00034413300000000005	0.00033693046127992315
EZABEN	ethane	0.00010776700000000001	0.0001077332758030777
XINWUO	1,5-heptadiene	0.053052699999999994	0.05503972246085081
EMITUQ	methyl propyl ether	0.0999159	0.09212599513983202
PEMRIK	isopentane	4.49064	4.23765134296775
GALCED	2,3-dimethylbutane	3.0861400000000003	3.4217930834121257
PEMRIK	methyl propyl ketone	10.6111	10.898245752686067
LAGWEX	acetone	0.0182165	0.01811809695368355
HAZNON	methyl tert-butyl ether	8.14e-06	8.227498877269987e-06
WABTOK	isopropyl alcohol	1.4000000000000001e-05	1.3963986916087614e-05
RIVDEF	ethane	4.6e-05	4.229220684081619e-05
JIVFUQ	neopentane	0.348637	0.33487887912955816
TEVZEA	methyl isopropyl ether	8.18e-05	9.150448911865017e-05
BALMUW	acetaldehyde	4.35e-05	4.3245911736143936e-05
HEZKIH	4,4-dimethyl-1-pentene	5.5799999999999994e-05	6.31158438931686e-05
NEVJEF	propionitrile	0.137988	0.13296022061284885
TENLIJ	dimethyl ether	2.17809	1.9983769551253283
HICVUM	methane	2.49e-05	2.4088898592864604e-05
LEMNOH	acetone	7.41e-13	7.42432905374885e-13
RURQEB	4-methyl-4-penten-2-one	0.00242979	0.0023531830574509962
ISEQIH	acetonitrile	1267860.0	1249227.3415155862
MIKJAR	acetonitrile	6.387580000000001	6.349477644936127
VISTUM	isobutane	8.769999999999999e-12	8.70316886457112e-12
NALWOO	isobutane	0.00318836	0.003264278032377129
BETGAK	ethane	0.000290492	0.00028067187985298693
BENXUP	propane	3.3100000000000004e-07	3.086536787598755e-07
UMEXUF	methyl propyl ether	1.6076700000000002	1.7512861511307334
HEXNII	propene	0.00161713	0.0015734019139434234
NUTQEZ	acetaldehyde	0.000384988	0.00039292856173410093
PORVUO	ethane	0.00136193	0.0012805586444027408
FIJCUX	methyl isopropyl ether	0.0743735	0.07660007346623943
XENKIM	acetonitrile	1.37392	1.3836318564709464
RELLAW	propyl alcohol	0.00239698	0.002438957954517701
HAZNON	4,4-dimethyl-1-pentene	8.52e-05	8.000368674587573e-05
IBIDAA	ethene	1.27e-05	1.2510861544895867e-05
LAWGOG	hydrogen cyanide	1.24e-05	1.270248961127359e-05
FEFDAX	ethane	8.04e-05	8.348680592488066e-05
PASKAX	4-methyl-4-penten-2-one	0.9349729999999999	0.9300820419440275
NASCIV	1,5-heptadiene	4.830000000000001e-13	4.880789990465551e-13
FECZAQ	4-methyl-1-hexene	1.44718	1.4643739282834198
HIFTOG	isopentane	0.0371832	0.03895631301349684
QOMDUS	4-methyl-1-hexene	88.3145	88.63862162634196
IBUDOZ	methyl isopropyl ether	0.059504499999999995	0.05868004558651101
HEZKIH	acetaldehyde	0.108925	0.10742396551016846
VAPFOJ	ethene	3.15e-14	3.1505113289868453e-14
NARTUX	4-methyl-1-hexene	19.0969	18.659205456714535
UXUZAP	3-methylpentane	0.00150243	0.0014912857239001453
OHAKIS	acetone	4.87386	5.005296517419919
ZIBGIC	acetaldehyde	1.21e-09	1.1897673774620664e-09
YEGKOM	dimethyl ether	6.759999999999999e-05	7.039060056172722e-05
WIYFAM	propyl alcohol	0.000114146	0.00011576056795505059
AMIMEP	4,4-dimethyl-1-pentene	0.234727	0.22955326175174443
MIBQAR18	4,4-dimethyl-1-pentene	0.0023515999999999997	0.0023342392258353397
XEQRAO	neopentane	0.0126181	0.013447182292737373
XUVHEB	propene	0.00706574	0.007742752073236063
EBEMII	acetonitrile	0.00439061	0.004319386559207336
GUYLUI	methyl propyl ether	1.2509700000000001	1.3214351658462846
IXISOX	hydrogen cyanide	0.00167382	0.001651903521692241
BALMUW01	ethane	6.92e-08	6.820708220162798e-08
ATOXEN	ethane	0.000136944	0.00012652217331764177
DUXZIG01	ethene	1.7199999999999998e-05	1.74428165962178e-05
KAYBIX	methyl isopropyl ether	12.1113	12.080944293567836
FEFCUQ	4-methyl-1-hexene	0.743522	0.7657314700831038
MOCKEV	acetone	0.0844043	0.08507275095282776
SEHTEF	2,3-dimethylbutane	1.01108	1.0162661167706937
AVIMOI	4-hexen-2-one	6265.06	6108.202786597108
WENDIE	4-hexen-2-one	216.764	185.789848380159
MATVEJ	2-pentene	0.00640728	0.006879214727584361
NASCIV	ethylamine	4.35e-09	4.448821247002728e-09
ACOLIP	2,3-dimethylbutane	6.88e-06	6.380479508885064e-06
YEGYIU	methyl propyl ether	4.37e-31	4.368843159399186e-31
FAKLOU	methyl isopropyl ether	0.0177972	0.017810646811851103
ZERQOE	2-pentene	492.3	477.41135031034105
MADVUJ	4-hexen-2-one	32.3501	31.71220890330917
GAYFUJ	acetonitrile	0.00298099	0.0029216722555326638
SAHYOQ04	acetonitrile	4.429999999999999e-05	4.448392769805236e-05
QUGNOV	ethene	8.03e-08	8.118561385060135e-08
GIZJOP	3-methylpentane	7.65e-05	8.058706189831608e-05
FIGXAW	1,5-heptadiene	0.00637592	0.006332131001681694
HEXNII	4-hexen-2-one	0.0721782	0.07095103342705784
QAVWAN	ethene	0.00010599299999999999	0.00010379997029537897
RAXDAX	ethene	1.38e-06	1.3914503222786625e-06
HIHGOW	isopentane	0.21702399999999997	0.24580117113599775
OFERUN02	methyl propyl ketone	0.000638909	0.000666942968067426
EZABEN	methyl propyl ether	0.012632700000000002	0.012512187329967384
MOCKEV	isobutane	0.00314299	0.0031466650134194594
FIPXEJ	neopentane	4.51e-14	4.5182738489530956e-14
XEQRAO	acetaldehyde	0.0038259	0.003851512099211779
BALMUW	acetonitrile	2.55e-06	2.4835271816717618e-06
ODIXEG	acetaldehyde	0.000496304	0.0004930158132879223
FEWGUL	isobutane	0.015232399999999998	0.013168112228306163
RUFMUA	4-hexen-2-one	4.3799999999999994e-05	4.876134627407782e-05
YEZFIU	4-methyl-1-hexene	0.0638207	0.06625665354456169
TADCAE	methyl tert-butyl ether	6.22e-14	6.45065084823004e-14
LAGCED	acetaldehyde	0.00624149	0.005946579841708591
GINLIA	methyl propyl ether	0.048822199999999996	0.05381115176067208
FEWGUL	4-methyl-1-hexene	23.3174	21.881194429410144
QAVWAN	isopentane	0.763835	0.772894617000178
ERUFUS	methyl isopropyl ether	1.9600000000000002e-05	1.9019283456021146e-05
KEXKAB	propene	7.03e-09	6.7635313861325715e-09
RUMWUS	propene	0.0179515	0.01778432799584591
RABHAZ	2,3-dimethylbutane	0.025921899999999998	0.02631613961076538
ZERQOE	propionitrile	0.68692	0.6530619299284415
TASXIW	hydrogen cyanide	0.00039054599999999997	0.00041196442258908814
FUNBAS	ethene	0.00023281900000000002	0.00024069759792179473
MOGVAG	dimethylamine	0.08107639999999999	0.07990465107959933
TESGOO	methyl propyl ether	0.000578365	0.0005731673989692498
NISCOJ	propane	0.00228156	0.0024700941026725375
TARWEO	4,4-dimethyl-1-pentene	6.8038300000000005	6.584507867977941
ZARZAV	hydrogen cyanide	0.122978	0.11670509326415325
SAHYOQ05	methyl propyl ketone	4.429999999999999e-05	4.267851184949732e-05
KAVROQ	hydrogen cyanide	7.159999999999999e-05	6.919688794738178e-05
OHOLIH	isobutane	0.24976700000000002	0.2617310902403891
LEGGEK	propene	0.00140123	0.0012018208592164132
XEDPIH	ethane	0.00113891	0.0010832554602768025
WALCET	ethene	0.000149517	0.00015015736580007254
NUYWOU	isopropyl alcohol	6.28575	6.343653140267276
PIJJOI	propene	0.00703872	0.006816713989263459
QUPHUF	propene	0.027124000000000002	0.02506563897255132
TESGOO	acetaldehyde	0.00120273	0.00118149474760243
