MOF	molecule	K	predict
MIMVEJ	methyl propyl ether	122.194	121.12888567020693
LAWGOG	ethylamine	6.4e-05	6.430988262936468e-05
RELLAW	neopentane	0.0814705	0.08002011137401739
LASYOU	ethylamine	0.00200972	0.001993045286206158
SEYDUW	isopropyl alcohol	4.94e-06	4.8977648261519704e-06
FEFCUQ	ethylamine	0.00154871	0.0015701123700714132
BETGAK	acetaldehyde	0.0324521	0.03182532790552853
HUHJAW	dimethyl ether	9.79e-08	9.851356773399466e-08
FAGREM	methane	7.26e-06	7.366785926233675e-06
AFITIT	3-methylpentane	1.7306	1.6430431444978482
CEGDUO	methyl propyl ketone	4.4200000000000004e-05	4.3984633213179195e-05
XIDBUJ	isopropyl alcohol	1.48567	1.4603417042608122
ZERQOE	methyl propyl ketone	44.592	44.35924155353035
LAGNUE	acetaldehyde	0.00186979	0.0018910427645979955
BAEDTA01	acetone	4.65773	4.66001495991312
GITWIQ	methane	1.3699999999999998e-05	1.3677408800541292e-05
GIMVAA	propene	4.96e-11	4.979351184982524e-11
IYUJAO	acetone	1.30644	1.431076522450438
XOVVIO	4-methyl-4-penten-2-one	6.29e-09	6.2303552262797705e-09
LUVTEC	1,5-heptadiene	0.416768	0.42377806508349025
ISEQIH	methane	1.8100000000000003e-05	1.8168496482194115e-05
GIMSIG	methyl propyl ether	0.0616552	0.06058858840624557
AMIMEP	isopentane	0.15617799999999998	0.1454198141394058
RURPEA	acetaldehyde	0.018174	0.01834302706751907
GITWIQ	2,3-dimethylbutane	0.00215778	0.002229975195630305
CISMAT01	ethene	0.00137767	0.0013844020202515425
OHOLIH	methyl isopropyl ether	1.4860200000000001	1.5068863661553373
MIMVEJ	2,3-dimethylbutane	7.870000000000001e-10	7.86827001901469e-10
XUGSEY	1,5-heptadiene	3.10717	2.9925482295464207
ZERNAN	hydrogen cyanide	0.000258807	0.00025272948210121153
GACQAE	acetonitrile	0.0007093760000000001	0.0006896911857243798
FIJCUX01	methyl propyl ketone	0.0224125	0.022135787582802307
UVASAM	ethylamine	0.0779339	0.075822503510415
MEJQEZ	methyl propyl ether	0.00490007	0.004971129135142351
FIGXAW	hydrogen cyanide	0.00136615	0.0013958046875072704
KANDIO	4,4-dimethyl-1-pentene	11.2476	10.625113863447519
MOYYIJ	methyl propyl ether	0.00770078	0.00723128619595817
HAMJOW	isopropyl alcohol	0.055184199999999996	0.055355492254459515
NASCIV	methyl propyl ether	1.59e-08	1.5805135963879774e-08
GAYFOD	isopentane	2.71162	2.717266050827003
ZIKJIO	methane	1.09e-05	1.0892619271220043e-05
HIFTOG	3-methylpentane	0.37146599999999996	0.3684146456381777
TERFUT	hydrogen cyanide	9.95e-05	0.0001003827421651697
FIJCUX01	4-methyl-4-penten-2-one	4.8989400000000005	4.798631543214643
ELAFUT	dimethyl ether	0.143274	0.13944064618939073
UXEQOE	propane	0.056626800000000005	0.05566536661748771
KAXQIL	4,4-dimethyl-1-pentene	0.282504	0.289596935115905
ZEDROR	4,4-dimethyl-1-pentene	2.7399999999999996e-09	2.642492109062048e-09
XAWVUN	dimethyl ether	0.00018072799999999998	0.00017921937287177243
XUNGUJ	propyl alcohol	0.0088955	0.008949108184622738
VUQKOI	propene	0.00018482400000000002	0.00019218404391960754
IBICAZ	2,3-dimethylbutane	0.038547000000000005	0.03954138969046095
DAGDIZ	isopropyl alcohol	0.363116	0.3645842328422988
LIFWOO	hydrogen cyanide	0.00082501	0.0008288133664301439
GOMRAC	methyl tert-butyl ether	1070420.0	1068881.5162224888
XUYXAR	methyl isopropyl ether	4.47e-06	4.689018883259767e-06
XAMDUM07	hydrogen cyanide	0.00010169899999999999	0.00010177333412054817
MIHHOA	4-hexen-2-one	2.2306	2.255283093290881
SAHYOQ05	ethane	1.57e-05	1.5706022702212914e-05
YEGKOM	propionitrile	9.49e-05	9.060476703427063e-05
RIFDUG01	isopropyl alcohol	0.0112535	0.011314931680977754
HIFTOG01	propene	4.0600000000000004e-05	4.026632808708735e-05
XUNHAQ	acetone	0.211152	0.2134723424210314
QOKCID	dimethyl ether	0.0235364	0.023625998451031843
IXODUV	propyl alcohol	0.00255544	0.0026281946985622037
GIMVAA	acetaldehyde	1.89e-09	1.887984134592975e-09
FAQVEA	propane	1.3000000000000001e-05	1.2995043536314058e-05
ICANAD	isobutane	0.519622	0.5354134685358668
JIVFUQ	4-hexen-2-one	887.9789999999999	850.2912243235875
YUBFOR	dimethyl ether	0.000370722	0.00037309153203195103
IBUDOZ	dimethylamine	0.0148608	0.01499173654451448
VEJYUF01	acetone	0.106377	0.10604176164793841
ZERNAN	acetone	0.000368799	0.00038275220394909664
WEMNAF	4-hexen-2-one	608.577	622.2355101217738
DIDDOK	propyl alcohol	0.00010046700000000001	0.0001002335852881057
FIJCUX	ethylamine	0.00183827	0.0018610011883791423
MADWAQ	4-hexen-2-one	23.088	23.233201656226456
CICYIX	propene	1.2999999999999998e-19	1.3232065663444454e-19
NUYWOU	isobutane	1.59439	1.572725500217219
IBICED	propionitrile	0.00137599	0.0013798795303797276
QEYWUN	propionitrile	2.7500000000000003e-24	2.721032044415156e-24
HIFTOG02	hydrogen cyanide	0.000131604	0.00012792265612961815
FEFDAX	methyl propyl ether	0.0122906	0.011900526127422767
NUYWOU	methane	8.57e-05	8.49114971639067e-05
FAQVEA	isopropyl alcohol	1.32e-05	1.3426582968704672e-05
RELLAW	2-pentene	0.162073	0.15304042744388047
ZESFUY	propane	0.00100155	0.000997630113167841
SEFSOM	4-methyl-1-hexene	63.8794	63.559398722165405
HEZKIH	acetonitrile	0.13146300000000002	0.13080272432673448
HIFVOI	methyl isopropyl ether	0.00135758	0.001373710625217551
ZIKJIO	methyl propyl ether	0.0175983	0.017465139887138662
TADCAE	4-methyl-1-hexene	1.3300000000000001e-13	1.2986799721822324e-13
LEMNOH	methyl propyl ketone	5.749999999999999e-25	5.658246519484201e-25
NUVWIL	ethene	5.44e-06	5.48478853789556e-06
HABRIN	dimethylamine	2.07e-05	2.0839479725740416e-05
VARRIP	neopentane	0.0022758	0.0022527032021527863
SEFBOV	propionitrile	0.000741068	0.0007603356653559393
IBIDAA	methyl propyl ether	0.00247755	0.0025215154623674622
XINFUW	neopentane	0.00832889	0.008555733105565514
DUXZIG01	isopentane	0.000498945	0.00048538285984803524
FIPWUY	1,5-heptadiene	6716.42	6780.4058398664865
YUBFOR	propyl alcohol	0.00041337199999999996	0.0004113432620061094
SAHYOQ05	hydrogen cyanide	1.32e-05	1.3049436946161926e-05
TEVZUQ	methyl propyl ether	0.0006751839999999999	0.0006800885992586781
XUWVEQ	methane	0.000275017	0.00028156809759170295
RIVDEF	propyl alcohol	6.159999999999999e-05	6.198462353226898e-05
YUBFOR	4-methyl-4-penten-2-one	1.84223	1.851769227460998
HOWPOZ	1,5-heptadiene	39.861	39.03589388434195
FIJCUX	methyl propyl ketone	0.023708700000000003	0.025240942665432524
CEGWER	4-methyl-1-hexene	457.587	447.9123122147828
AVIMOI	ethylamine	0.5663239999999999	0.5625391403965601
YUBFOR	propene	0.000546465	0.0005538882966194615
UVUPOR	isopropyl alcohol	0.007177199999999999	0.007433061694490441
RUFMUA01	ethene	0.000101209	0.00010015298064751718
YUGLES	isopentane	0.0097876	0.009690717418951502
EDADIX	ethylamine	0.00629597	0.006325600104267892
ECODEG	propionitrile	0.163206	0.1614238276631215
FUNCAT	4-methyl-1-hexene	0.868024	0.8739220361221121
YARYOF	4,4-dimethyl-1-pentene	3.6700000000000004e-09	3.593962094082625e-09
EBEMII	dimethyl ether	0.00441399	0.0044045598773516425
CUNFOH01	isobutane	0.00011429700000000001	0.00011405202837220354
JOSNAG	4-hexen-2-one	7.0635699999999995	7.0466119054713685
WENDIE	acetonitrile	0.00824746	0.008055240517371684
COYTEQ	propene	0.172966	0.17570570610783356
RAZYIC	methane	1.0300000000000001e-05	1.0266232929404544e-05
TESGOO	propene	0.000562517	0.0005634858133438623
BEPPAP	4,4-dimethyl-1-pentene	0.031693200000000005	0.03347166476915014
JOSNAG	dimethyl ether	0.00179306	0.001798404345467999
UBACOR	2-pentene	1.17345	1.0768535032154556
MOCKEV	methyl tert-butyl ether	0.42921000000000004	0.4193854976010377
QUQPIC	4-methyl-1-hexene	2.28e-08	2.298739935811449e-08
OHAKIS	2-pentene	41.2723	39.59949658819408
HIMSAY	2,3-dimethylbutane	0.0872375	0.08416229731850357
FUNCEX	dimethyl ether	0.000529398	0.0005262952825034445
VONBIK	hydrogen cyanide	0.00126946	0.001234688526811741
ANUGIA	4,4-dimethyl-1-pentene	0.0843431	0.08517959963918112
MODNIC	propionitrile	0.000183484	0.00018330756371327914
HUTTIA	isopropyl alcohol	0.0341691	0.034660086782923774
HAMJOW	acetonitrile	0.0243453	0.024417094159946525
FAQVEA	methyl tert-butyl ether	1.24e-33	1.243833211462657e-33
DEYDOA	methane	1.07e-05	1.0730283364042468e-05
RURPEA	methyl propyl ketone	1.57e-06	1.5682530312192484e-06
HAMJOW	dimethyl ether	0.00823871	0.008244727871794326
NALWOO	ethylamine	0.00827599	0.008026561277137136
MIBQAR16	isobutane	0.000151537	0.00014935301376935883
WENDIE	2,3-dimethylbutane	3.02e-10	3.364629834520583e-10
AVAQIX	4-methyl-4-penten-2-one	103.411	101.1953152311536
HEGJUZ	4,4-dimethyl-1-pentene	54.2302	54.328656250752985
OFORUX	ethane	0.000626985	0.0006221349143430482
GIZJOP	methyl isopropyl ether	0.00710002	0.0069825483620690465
JOSNAG	3-methylpentane	6.530000000000001e-08	6.524149228647711e-08
TEVZIE	methane	8.23e-06	8.144821716214824e-06
YEZFIU	2-pentene	0.00338669	0.0034438359054828217
PEMRIK	neopentane	0.833045	0.8855703476612063
KAXQOR	4-hexen-2-one	26553.3	26664.328481121614
XENKIM	acetonitrile	1.37392	1.3534030745190397
UBACOR	isobutane	0.07798610000000002	0.07015726229361675
FUNBOG	4-methyl-4-penten-2-one	1.09435	1.0951304036573204
FEFDAX	methane	8.4e-06	8.224491096598071e-06
MATVAF	4-methyl-4-penten-2-one	33.7583	33.43449354016064
QOMDUS	acetone	0.08297210000000001	0.08224067950808565
FECZAQ	2,3-dimethylbutane	0.20313299999999998	0.20758537057256943
REDROI	propyl alcohol	0.00641153	0.0067044881256038465
QUJFUX	ethylamine	0.00022951599999999998	0.00022780187723693167
XINHOT	propyl alcohol	2.23153	2.13441950897234
DUXZIG01	propane	0.00010196100000000001	0.00010623608691512326
COGWEB	methyl tert-butyl ether	2.11272	2.142271579098402
HEZKIH	ethane	0.000357615	0.0003576187449942004
DEGJIK	propyl alcohol	0.005283100000000001	0.005455046095256789
GALCED	dimethyl ether	0.00114586	0.001160525500025208
PIFPIE	4-methyl-4-penten-2-one	21.1838	21.6443430848239
EBEMEF	acetonitrile	6.51e-05	6.55884729769674e-05
PELNEA01	ethene	3.55e-07	3.5304062060299414e-07
LEDCAA	acetone	2.38e-12	2.2809776085312505e-12
FEZREJ	propionitrile	630.705	622.7344865143458
TOHYUL	methyl propyl ether	0.022588	0.022567126715095136
MATTUX	methyl isopropyl ether	0.373118	0.379187790803018
LIFWEE	1,5-heptadiene	0.0116331	0.011380241921774791
SAMLAV03	propionitrile	10.8171	10.239959887296886
LOFZUB	propene	1.16191	1.171240191381134
XADGAM	methyl propyl ketone	33.7434	34.01215982887019
RABHAZ	4-methyl-4-penten-2-one	0.05360830000000001	0.05427271696226818
HEZKIH	2-pentene	0.352844	0.32888188504725524
PEGBUA	1,5-heptadiene	1.14e-07	1.1139518011296667e-07
YEGYIU	methyl propyl ether	4.37e-31	4.406626158759133e-31
QUQPIC	methane	5.54e-06	5.489548028241165e-06
VAGTUU	dimethyl ether	0.0119112	0.012203109710215288
IXOFAD	4-methyl-1-hexene	23.2162	22.880230666495716
BERGAI	4-methyl-4-penten-2-one	41.8724	42.10864779663744
KAYBUJ	methyl propyl ketone	1.79604	1.781669738300569
LAWGUM	acetonitrile	4.77e-05	4.7131345712206204e-05
SENWOZ	methyl propyl ketone	0.00999091	0.010197194278577633
QOMDUS	4-methyl-1-hexene	88.3145	87.92308847664383
FUNBAS	ethylamine	0.014725799999999999	0.014300464383263678
PUQYAC	4,4-dimethyl-1-pentene	0.0123654	0.012127791139044181
RURQEB	propionitrile	0.00232041	0.0024822579882307597
BUVYEX	4-methyl-4-penten-2-one	0.746568	0.7255269757782536
FEWGUL	dimethylamine	0.0560302	0.05525063509046281
ERUFUS	1,5-heptadiene	5.9e-06	5.829141781535666e-06
COGWEB	ethylamine	0.00922296	0.009308666222896273
OVICUS	2-pentene	71.8818	71.85444404025324
PIHNUQ	propane	0.0008059930000000001	0.0007845063751711317
RAXDAX	propyl alcohol	1.06e-10	1.0467569467087197e-10
ZIKJIO	1,5-heptadiene	0.8918780000000001	0.8946863887399166
LACJAC	neopentane	1.3e-22	1.28648277043886e-22
PUSDOX	propene	0.00108032	0.001019838916495422
UTEXAT	propyl alcohol	0.028920599999999998	0.028995418254396717
QOMDUS	ethylamine	0.00659713	0.006569434199770387
IXOFEH	propane	0.00191552	0.0018863603571968402
XAWVUN	propane	8.68e-05	8.618756142788822e-05
QATHOK	3-methylpentane	0.0495077	0.05083387795874434
QESYOD	2-pentene	0.00479133	0.004845092868196314
LEGGEK	isopentane	8.85e-17	8.560757490331275e-17
OFUYUL	2-pentene	0.481149	0.5108667138783703
UBACUX	propyl alcohol	191.97799999999998	179.57143871428775
OVICUS	methyl tert-butyl ether	375.94199999999995	379.06341432181347
ANUGIA	ethene	2.6000000000000002e-05	2.5923484871665563e-05
YEGKOM	hydrogen cyanide	2.9299999999999997e-05	2.904500947111302e-05
RURQEB	4-methyl-4-penten-2-one	0.00242979	0.002469692246164081
DAGDIZ	propene	0.0015225999999999998	0.0015125155114900923
VUQKUO	isopentane	0.00202307	0.002059110794265712
XUVHEB	methyl isopropyl ether	1.24253	1.3359001613020274
SAHYOQ04	methane	3.92e-06	3.93997968676981e-06
FUNBAS	methyl propyl ether	0.302769	0.2930680380076351
VASKOR	methane	3.04e-06	3.0775678219301252e-06
IBICAZ	4-methyl-4-penten-2-one	0.24856799999999998	0.2496827777942199
XIMPOA	hydrogen cyanide	2.37e-05	2.3405808281543893e-05
FEWGUL	3-methylpentane	3.72106	3.7160198569729426
YEZFIU	propyl alcohol	0.00201587	0.002077425823215369
CUTKOS	dimethyl ether	0.0104656	0.010916474114407217
IXOFEH	methyl propyl ketone	0.0247	0.02446037914192156
FAKLOU	propane	0.000551804	0.0005551288584566826
OFORUX	acetone	0.19499	0.19521837477755327
EKOPOK	ethane	0.000975993	0.0009976900055557964
FAGREM	methyl tert-butyl ether	0.904761	0.8904069683780214
MIBQAR16	neopentane	0.000307037	0.000308298856862744
KEFBEE	propane	0.000403772	0.00040046888314321813
CANRUG	4-methyl-4-penten-2-one	6.99914	6.92757053597429
CUMDIY	methyl isopropyl ether	0.544718	0.5478966519628742
GUYLOC	ethane	0.00015811799999999998	0.00015667835992935172
QUQPOI	propane	0.00183869	0.0017218139112464967
UVARIT	ethylamine	0.0669098	0.06796255167114122
JAVNIE	4-methyl-4-penten-2-one	29.7447	29.583536416597752
MATVEJ	propane	0.000298388	0.0003000221847627653
RATDAS02	1,5-heptadiene	0.00236686	0.002403374002020588
XUYXAR	ethene	9.01e-06	9.426290306520198e-06
EDUSIF	2,3-dimethylbutane	0.00145202	0.0014639090731740029
PEVPUD	2-pentene	0.000264036	0.00026644736193943074
SEHTEF	2,3-dimethylbutane	1.01108	1.0195822108996089
XAWVUN	ethane	2.47e-05	2.4248642988911584e-05
GUYMAP	acetaldehyde	0.00539322	0.005387625328994591
FUTKEL	2-pentene	0.09915639999999999	0.10553670950756944
CISMAT01	isopropyl alcohol	0.13916199999999998	0.14147432152029515
IGOCOX	methane	1.12e-05	1.1187295732834168e-05
YARYOF	ethane	1.58e-05	1.528440619323894e-05
VAHSIH	acetone	1335.23	1354.839461151752
WONZUV	propionitrile	0.000934131	0.0009519620072387153
BETGAK	propyl alcohol	0.24911	0.2586025886201696
NALWOO	1,5-heptadiene	0.22955799999999998	0.2328318888649175
FEFDAX	propionitrile	0.00478306	0.0045957432959632715
XUNGUJ	propene	0.0118037	0.011960552854450326
KAYBUJ	propyl alcohol	0.0301231	0.030466531339786867
ZESFUY	ethene	5.8299999999999994e-05	5.846954086993992e-05
FUDQIF	methyl propyl ketone	4.45e-09	4.472468595425194e-09
SENWIT	propane	0.000131644	0.00013478738642039593
XOJWEZ	ethylamine	0.00331077	0.003349012607335667
WIYFAM	propene	0.000134804	0.00014203917388589196
EZUCIM	hydrogen cyanide	0.0009506289999999999	0.0009361298724881206
LOQLEJ	acetone	0.24454	0.24594678302722378
TOHYUL	propane	0.000856561	0.0008753489767588853
KAXQIL	2,3-dimethylbutane	873.6089999999999	865.6412152152329
QARTEK	ethane	0.00012521600000000002	0.00012507698480744223
DEYLUQ	acetonitrile	0.00311727	0.0031766845178561923
DAGDIZ	propionitrile	0.0704059	0.07028416174568647
PORVUO	ethane	0.00136193	0.0013435768498125944
GAYFUJ	3-methylpentane	0.018969999999999997	0.018780443231233505
AROFET	ethylamine	0.0551265	0.05656300743932955
IBUDOZ	isopentane	0.025448	0.023917110786558796
VUSKEA	2-pentene	0.00045127199999999996	0.00044376404670961694
QEFNAQ	methyl isopropyl ether	0.00049232	0.0004997446785420712
AMIMEP	methyl isopropyl ether	1.4716	1.425969748622555
DEYLUQ	hydrogen cyanide	0.00012371799999999998	0.00012125073072161879
BIBBUL	acetaldehyde	3.8299999999999996e-05	3.8537315101917575e-05
CESYEF01	methyl propyl ketone	0.0063506	0.00630389772530721
TADCAE	ethane	0.000592926	0.0006135999166905877
EXEWAG	2,3-dimethylbutane	1.40677	1.3461687462872793
PAKXIK	2-pentene	0.058323599999999996	0.05217225968776451
GUYMAP	dimethylamine	0.00878093	0.008723471174859799
YUKBIP01	isobutane	0.05288009999999999	0.05318149090533516
UBUMAH	2-pentene	0.015321799999999998	0.015728505831753923
CUTKOS	methyl propyl ether	4.18534	3.902029005533422
XIDBUJ	acetaldehyde	0.051212099999999997	0.05130295739977821
IBIDAA	3-methylpentane	0.0332936	0.03248677416138526
KEXKEF	1,5-heptadiene	3.7e-45	3.700576185091331e-45
KINKAV	methane	1.25e-05	1.2550330028055064e-05
UKUBIM	4-methyl-4-penten-2-one	195.845	195.630065296071
WALBOC01	ethane	0.000179929	0.00018105915512940708
TEVZUQ	hydrogen cyanide	9.63e-05	9.667234146860986e-05
XEXLOD	neopentane	0.016546599999999998	0.016498903536489664
CUTKOS	methyl tert-butyl ether	0.00599358	0.006131720701360694
XUNGOD	acetaldehyde	0.014835299999999997	0.014882722053493143
OSAXAI	propane	1.55e-05	1.5835314817545337e-05
VAZTOG	2-pentene	0.00044897199999999996	0.00045479430914848953
OHAKIS	4,4-dimethyl-1-pentene	57.3341	56.90803392874533
LIKFOB	propionitrile	1.57e-08	1.5197682846339766e-08
QUVDUH	methyl propyl ether	0.00101939	0.000990362528332767
GAXWEJ	acetonitrile	1.56355	1.5719368423691882
ANUGIA	methyl propyl ketone	0.0004904019999999999	0.0004779190241915565
HIFTOG	propyl alcohol	0.000526483	0.0005125592886329575
NISCOJ	4-methyl-1-hexene	0.00035975	0.0003530443006220902
PIJJOI	neopentane	3.3103	3.2900785664033863
DIDDOK	isopentane	0.00195071	0.0018313783080409686
YEGCUJ	neopentane	0.00022846	0.00023380566232416512
NASCIV	acetone	2.5999999999999996e-19	2.6607332381126934e-19
GUFREF	acetone	1.3394700000000002	1.3045303565464166
XOVVIO	acetaldehyde	0.0063467	0.006238667112077184
QEVKOS	4-methyl-1-hexene	1.4368	1.432594534086399
BOJCIN	methane	6.69e-06	6.667177507148934e-06
KANDIO	ethene	0.00012476	0.00012694368517887275
VASKOR	2-pentene	4.44e-05	4.3782924232255976e-05
KEXKEF	hydrogen cyanide	6.18e-05	6.089526306541237e-05
CEGWER	methyl propyl ketone	1338.2	1304.0971509485503
HIMSAY	methyl propyl ether	0.176533	0.17459664693925322
YARYOF	methyl propyl ketone	2.08e-06	2.0559835850626673e-06
MADWAQ	acetone	0.019222799999999998	0.019822592229346882
LEMNOH	hydrogen cyanide	2.07e-05	2.0011233373037013e-05
FIJCUX	ethane	0.000127526	0.00012560358714799714
YEKXET	propionitrile	0.0191676	0.018880955976355345
XAWVUN	4-methyl-1-hexene	0.008171600000000001	0.008179060644320066
XEHTUB	hydrogen cyanide	5.99e-05	6.108940478049911e-05
TEDGOA	methyl propyl ketone	0.056995800000000006	0.05572555692044422
DIDDOK	4-hexen-2-one	0.0397125	0.039302504450099605
NUTQEZ	acetonitrile	0.000338551	0.0003346843628356731
SEFBOV	acetone	0.00244856	0.0024465541473519246
YEGKOM	methyl isopropyl ether	1.74e-07	1.7748902021955166e-07
HICVUM	2,3-dimethylbutane	4.4012400000000005	4.473289050685711
COYTEQ	4-methyl-1-hexene	196149.0	195440.98550651575
IXOFEH	acetaldehyde	0.000652746	0.0006492244787345762
PEMRIK	methane	2.5e-05	2.440993041218431e-05
SAMLAV03	dimethyl ether	0.09993719999999999	0.10037242316268495
MIMVEJ	4-hexen-2-one	2203.93	2179.958240699794
CESYEF	ethylamine	0.00101761	0.00101038503964911
XINWUO	propyl alcohol	9.259999999999999e-05	9.156464850236065e-05
SUKYIH	acetone	0.00554076	0.005677932504824218
QATHOK	dimethylamine	0.06347409999999999	0.061766682234726075
RUFMUA	4-hexen-2-one	4.3799999999999994e-05	4.565195614441035e-05
QOKCID	acetonitrile	0.0102469	0.010305947014670537
GITWIQ	acetaldehyde	0.00349552	0.003485889256089672
IXISOX	neopentane	0.041200400000000005	0.04081331473737901
