MOF	molecule	K	predict
SAHYOQ03	4-hexen-2-one	0.00418986	0.004195449590575788
YUBFOR	isobutane	0.010959100000000001	0.01062829508644322
MIBQAR	ethene	1.09e-05	1.0657454752746884e-05
LOFZUB	acetaldehyde	51.3093	50.746155230990134
MUVGOA	2-pentene	0.0768174	0.07995639486872569
SENWOZ	methyl propyl ether	0.000834155	0.000899755614683313
LIFWEE	acetaldehyde	0.00768827	0.007337610161041107
QUNMUI	ethylamine	0.000140288	0.00013870647499617035
NADZEZ	methane	2.2e-05	2.2392340843764232e-05
FUTKEL	4-hexen-2-one	16.5732	16.3490848580069
SAHYOQ03	4-methyl-1-hexene	0.0038158000000000003	0.003809475916892713
ECAHAT	isopentane	0.00268752	0.002548270289305658
JOSNAG	ethylamine	0.09715039999999998	0.09557467140044656
LELMIA01	acetone	8.24649	7.596446614628322
BETGAK	ethane	0.000290492	0.0002876714926737553
QUGNOV	ethane	9.76e-09	9.630973720679588e-09
FUNBOG	methyl propyl ether	0.029519200000000002	0.031705535450573405
GEDLIM	4-methyl-1-hexene	1063.2	1056.6753076074015
CIGYAU	dimethylamine	4.4e-10	4.5117969432376953e-10
HAFQUC	propane	0.0108952	0.010249530836451434
QEVKOS	ethene	0.00011746	0.00011778279620430898
IYUJAO	ethene	0.000345152	0.0003534490639266859
LAWGIA	2,3-dimethylbutane	0.00145752	0.0014449756584148925
DEGJIK	isobutane	0.0066242	0.00748539160497482
CUNWEO	3-methylpentane	2.76588	2.983330763180086
SUJREV	propene	4.429999999999999e-05	4.575647089278419e-05
UTEWUM	methyl propyl ether	0.11548900000000001	0.11800072877453341
ACOLIP	dimethylamine	0.0179793	0.01653609620938395
LELMIA01	methane	1.87e-05	1.8704368993890045e-05
GOMRAC	4-hexen-2-one	5885950000.0	5970873386.938836
WALBOC	ethane	0.00023412900000000002	0.00023611764726759276
REGLOG	isopropyl alcohol	0.00272519	0.002835340542195847
UBACUX	propyl alcohol	191.97799999999998	171.01176019214063
FUNCEX	methane	7.74e-06	7.399767956919884e-06
VUSKAW	methyl propyl ether	0.00032694099999999997	0.00032771084113729327
FUSWIA	ethane	0.00016614400000000001	0.00016106006713979023
KEXKEF	isopropyl alcohol	6e-18	5.585011007904961e-18
WIYFAM	hydrogen cyanide	8.840000000000001e-05	8.970617865048167e-05
RIVDEF	4-hexen-2-one	0.129242	0.12778376077022827
FEFDAX	propane	0.000560798	0.0005309758065761369
EBEMII	ethane	0.000117807	0.00011812951780369668
FUNCEX	ethylamine	0.00262109	0.0026147967037331845
VISTUM	1,5-heptadiene	1.07e-05	1.0579916853452961e-05
DUBWON	acetone	1.93993	1.8871470187588746
YARKEJ	isobutane	0.011176899999999998	0.011676903442647409
GAYFOD	hydrogen cyanide	0.000114895	0.00011291260909056076
UVARIT	2-pentene	0.059941999999999995	0.0515842769362518
WONZUV	4-methyl-4-penten-2-one	0.0862005	0.08741408601575558
UTEWOG	4-hexen-2-one	86.6421	86.47935263907014
MIBQAR16	isobutane	0.000151537	0.00014899842713097435
MIHHOA	propyl alcohol	1.00458	1.000437734854954
IXODUV	dimethylamine	0.00256209	0.0025323381786855905
ODODIW	isopropyl alcohol	3.09857	3.421531321964208
HIFVOI	propane	0.0007151869999999999	0.0006953652597124693
HABRIN	ethane	1.7899999999999997e-07	1.7696798695385458e-07
DAGDIZ	ethane	0.000173723	0.00016876069197269678
RAZYOI	dimethylamine	0.00391188	0.0038789388672182796
UVARIT	hydrogen cyanide	0.000872108	0.0008235533225379626
ZESFUY	4-methyl-1-hexene	4.930680000000001	4.868002091550575
GALCED	methyl propyl ether	0.09755180000000001	0.08656934248711126
YUJNOH	acetonitrile	0.30735300000000004	0.3080073570394205
ODIXEG	isopropyl alcohol	0.00142544	0.0013783127979740666
YUGLES	acetone	0.00805438	0.007777142702341505
BENXUP	acetonitrile	0.00389944	0.0038011199616874575
RIPNIP	neopentane	0.10155399999999999	0.10228776221247994
GOMREG	1,5-heptadiene	898710000.0	883369671.4847535
RUFMUA	propionitrile	0.00338398	0.003222451349487434
ISOHEE	propane	0.00080644	0.000759773685294574
TECTUS	methyl propyl ketone	39097.1	38991.86734889758
QATHOK	ethylamine	0.0343129	0.03349924375336313
WEBREC	isopropyl alcohol	0.0354828	0.03662432954761358
LOFZUB	ethane	0.031020099999999995	0.031330110497001316
ICANAD	neopentane	13.0573	12.63891102634775
LABJUV	methyl tert-butyl ether	0.0192963	0.019404423432118807
AMILUE	propane	0.00946997	0.00869098530920767
RURQEB	ethene	6.32e-05	6.301488537701923e-05
VARRIP	propyl alcohol	37.0797	35.63450221509672
ZERNAN	2-pentene	0.00026199	0.0002386315013766931
MIHHOA	methyl propyl ether	0.623426	0.6249325289420146
FUNCEX	acetonitrile	0.0029287	0.002975446784929668
YARYEV	isopropyl alcohol	0.00245884	0.0024708007819319523
DEYVUA	isopropyl alcohol	0.00418601	0.003986643510970229
QIFLUO	4-methyl-1-hexene	0.047746199999999996	0.04568535402642205
MADVUJ	4-methyl-4-penten-2-one	3.23759	3.307512838192721
CEGDUO	methane	4.26e-06	4.141754291476783e-06
IXISAJ	2,3-dimethylbutane	0.268052	0.26861955255030046
KINKAV	methyl propyl ether	0.31273	0.3465686254149254
UVARIT	4-methyl-4-penten-2-one	0.025438	0.025914988683614547
MEJQEZ	1,5-heptadiene	0.0817081	0.08264834673295507
AROFET	methyl propyl ketone	0.257033	0.27586283153669744
IXOFAD	dimethyl ether	0.000752488	0.0007387122335745146
SAHYOQ03	2,3-dimethylbutane	0.00145269	0.001457969610414808
VEJYUF01	acetone	0.106377	0.10532094454157942
GIMVAA	propane	2.7300000000000003e-12	2.6866238347106124e-12
ECIWUJ	propene	2.6000000000000002e-12	2.5960268608700184e-12
QEVKOS	acetone	0.043637699999999995	0.046014497887542805
UWELIS	methane	2.08e-05	2.0696151149944225e-05
CANRUG	methyl tert-butyl ether	0.200734	0.20568767649705327
VACFOV01	ethene	0.000466412	0.0004634036295967587
PAPXUB	2-pentene	0.743032	0.7233922649908383
NALWOO	methyl propyl ether	0.00643973	0.00641646307912659
YUBFOR	methyl tert-butyl ether	0.332879	0.33972970057828217
RAZYOI	isopropyl alcohol	0.00346815	0.003518303608727547
KEXKAB	ethane	6.070000000000001e-08	5.8033194303409025e-08
VAHSIH	methyl tert-butyl ether	99119.9	96289.95650800696
AMUCOB	ethane	1.99e-06	1.9318855674084604e-06
REYCOP	ethylamine	3.09e-05	3.0888955213861696e-05
HIMSAY	ethene	0.000703272	0.0006921698402718174
LIKFOB	methane	4.9699999999999995e-08	4.922008890418942e-08
BUVYEX	methyl propyl ether	0.016444900000000002	0.015769188655588216
MIMVEJ	acetaldehyde	0.0691185	0.06883026343159526
KAYBUJ	ethane	0.000924802	0.0008904603279184179
NISCOJ	isopropyl alcohol	0.0823745	0.0764880064027838
PORVUO	isopentane	0.11958900000000001	0.12236439471386888
UBACUX	3-methylpentane	1.58446	1.5505046194852958
VUQKUO	ethane	4.88e-05	5.37775939060404e-05
CUMDIY	4-methyl-4-penten-2-one	555.714	560.8523590326315
PORVUO	propyl alcohol	1.24778	1.2563182109562256
YAZYEF	methyl propyl ether	1.85e-06	1.845068911207354e-06
XUNGOD	acetaldehyde	0.014835299999999997	0.015397929704537303
LIFWEE	isopropyl alcohol	0.00177116	0.0016889022986390683
GEHSAN	1,5-heptadiene	4.52e-05	4.4805318924703916e-05
EZABEN	methyl propyl ether	0.012632700000000002	0.012608744943213358
XINWUO	methyl isopropyl ether	0.00325036	0.0034903868715095905
BAEDTA01	methyl isopropyl ether	0.11640199999999999	0.12037987639842342
FEFCUQ	methyl isopropyl ether	0.0328616	0.03709465355073448
LAGCED	hydrogen cyanide	0.000286024	0.00028825515622594436
UTEWOG	propane	0.00384254	0.003847115552849356
FUNBAS	methane	1.89e-05	1.7808916072164512e-05
XUWVEQ	methyl propyl ether	0.29234099999999996	0.27558005852185097
SEYDUW	isopentane	2.58e-15	2.73620511507256e-15
EKOPOK	methyl propyl ether	4.9801	5.6481409546126375
AGARUW	neopentane	0.541877	0.5644902073400795
ERUFUS	acetonitrile	0.00481691	0.0050106962872095194
LIFWEE	4-methyl-1-hexene	2.33e-05	2.4575217642717055e-05
OVICUS	neopentane	70.8157	66.19755908276842
EDUSIF	propionitrile	8.9e-05	9.568922702413111e-05
GACQAE	propionitrile	0.00361903	0.0034098101955679838
HUHJAW	propionitrile	1.95e-05	1.890344015765024e-05
QOJVAM	propene	0.00367409	0.0035327490974413375
PEVPUD	propene	3.04e-05	2.9939912666132636e-05
LAWGUM	4-methyl-4-penten-2-one	0.00307074	0.003020751142508537
VUQKOI	isopropyl alcohol	0.00721087	0.007041376159784157
CUNWEO	isopropyl alcohol	30.4454	28.550687334652302
NUTQAV	isopentane	0.00985736	0.009761286713459221
COYTEQ	isopentane	337.05800000000005	350.39303949843725
MIBQAR18	acetaldehyde	7.38e-05	7.335993446466017e-05
YEGKOM	dimethyl ether	6.759999999999999e-05	6.704385803546939e-05
WIDZOA	1,5-heptadiene	8.72e-06	8.73148457185604e-06
XAMDUM07	methyl propyl ether	0.0420115	0.0382666851327658
BUVXOG	isopentane	0.21574899999999997	0.21399454435590576
VEJYUF01	propionitrile	0.0123251	0.01203013587525767
LUVTEC	methyl propyl ketone	0.00270667	0.0025810207583228857
MATTUX	propyl alcohol	0.00400623	0.0041470216787251575
OTAVOV	dimethylamine	0.000651165	0.0006653432702415334
IXOFEH	propionitrile	0.00288976	0.002859490392724869
NEVJEF	acetonitrile	0.013878999999999999	0.015344977161527553
ZIKJIO	propyl alcohol	0.0008717489999999999	0.0008482467261711055
LAGCED	4,4-dimethyl-1-pentene	0.840349	0.8389787006065287
FIPWUY	neopentane	2.2300000000000003e-11	2.1847091304744584e-11
PUSDOX	ethene	7.59e-05	7.181557914095817e-05
FUNCAT	isobutane	0.00901312	0.00894840307273361
MIBQAR18	propane	5.28e-05	5.295044411047441e-05
SAMLAV03	4,4-dimethyl-1-pentene	0.193341	0.18905018064803192
HEKTUO	4-hexen-2-one	13768.7	13436.05563990532
XUWVEQ	4-methyl-4-penten-2-one	4.46e-10	4.556101179961712e-10
TEDGOA	isopropyl alcohol	0.00118396	0.0011776833765138358
VAGTUU	hydrogen cyanide	0.000623945	0.0006270597330884042
RUFMUA	acetonitrile	0.00178114	0.0018571914293484238
KANDIO	methane	1.51e-05	1.5225996306649768e-05
MOYYEF	methane	1.11e-05	1.104351779628484e-05
XEXMEU	ethane	7.049999999999999e-05	7.113673646837206e-05
LAGCED	4-hexen-2-one	2.14826	2.246114359434871
XAMDUM07	3-methylpentane	0.0340097	0.03665218417926437
SAMLAV02	dimethyl ether	0.082616	0.08149556271014562
GIMSIG	propane	0.00184362	0.0017002930307402039
UTEWUM	propene	0.0013984000000000002	0.0013104144614379065
LACJAC	ethene	0.00010620700000000001	0.00010413177988143916
EXEWAG	methyl propyl ketone	0.0664597	0.06252235046242811
QUPHUF	propane	0.06947110000000001	0.06555314613914384
ILOJEZ	dimethylamine	0.7200880000000001	0.7101350944446017
WALBOC02	isopentane	3.3e-13	3.1540894318469153e-13
XENKIM	methane	1.65e-05	1.6814329604809346e-05
VISTUM	methane	1.32e-06	1.3334667489688586e-06
OFERUN02	2-pentene	0.00613965	0.006029709313189718
MATVAF	4,4-dimethyl-1-pentene	8.93075	8.842652083751782
XAMDUM07	methyl tert-butyl ether	0.0526649	0.05101683059084044
XOVVIO	isobutane	1.1e-12	1.2090503482931742e-12
TASXIW	ethane	0.000190602	0.00020486928148929923
MADWAQ	3-methylpentane	0.0528538	0.05530785116785373
SENWAL	4-hexen-2-one	1.15785	1.1657106415197451
FUNBAS	acetaldehyde	0.0022813000000000004	0.0023898883678229762
XOVVIO	propyl alcohol	0.000276316	0.00025336390605693336
TEVZOK	propyl alcohol	0.00156497	0.0015707192907967009
IXOFIL	ethane	0.000159436	0.00015487489621687642
OTAVOV	4-hexen-2-one	0.11021099999999999	0.10991738554035943
HIMSAY	dimethylamine	0.12809700000000002	0.12431468543319811
DEYLUQ	isopropyl alcohol	0.11265499999999999	0.11665085141424612
GUFREF	1,5-heptadiene	0.0139905	0.01400750814036976
GUXLIU	acetaldehyde	8.88e-09	8.995358303773972e-09
FAQVEA	3-methylpentane	2.4400000000000004e-10	2.326949558771755e-10
QUQFIS	neopentane	0.035426599999999996	0.03562994122837164
XENKIM	2,3-dimethylbutane	1.01298	0.9989095245680738
RUVMAX	acetaldehyde	0.156486	0.15193145609553632
MOYYIJ	2-pentene	0.00615669	0.006130464364341611
MAKXAZ	3-methylpentane	82.946	90.32820621088328
OJICUG	1,5-heptadiene	0.057916199999999994	0.05792571717171051
LIFWEE	propionitrile	0.0183275	0.017821318133418324
FUTKEL	ethylamine	0.0440716	0.042682226431167196
VACFOV01	hydrogen cyanide	0.00041255800000000004	0.00041491095206795843
ICANAD	acetonitrile	0.00422953	0.004264637624877847
IGOCOX	isopropyl alcohol	0.24065300000000003	0.23557112728454874
TESGUU	2-pentene	0.000213295	0.00022413406707490443
IBUDOZ	4-hexen-2-one	18.6891	18.004462323133414
YEGCUJ	4,4-dimethyl-1-pentene	0.00583876	0.005455181896295816
GALCED	isopentane	0.270338	0.26727283871075375
EDUSIF	2,3-dimethylbutane	0.00145202	0.0014735054740123428
PIFPIE	acetaldehyde	0.00955239	0.009784960631953984
WEMNAF	propane	0.018186599999999997	0.019967646901723656
HIMSAY	4-methyl-4-penten-2-one	13.9088	13.730495694739982
PORVUO	propene	0.0109627	0.01101728312176319
APEBED	isopentane	0.178852	0.14620954835012387
KINHAS	ethylamine	0.0193026	0.01793160454114582
UNIGEE	2,3-dimethylbutane	0.00145404	0.001436318461051871
GUYMAP	acetonitrile	0.00719848	0.006935652231850137
RIVDEF	isopropyl alcohol	8.82e-05	8.98283421544956e-05
MOCKEV	isobutane	0.00314299	0.0032779685742110685
LAGCED	neopentane	0.040999	0.04139898399589935
AMUCOB	propionitrile	4.71e-06	4.452691954574141e-06
RUFMUA01	1,5-heptadiene	5.5e-07	5.605074599539842e-07
BUVXOG	1,5-heptadiene	6.80785	6.949809437950491
GAXWEJ	acetaldehyde	0.538794	0.5399740973084683
ZIDDIB	acetaldehyde	1.01883	1.0362125956971826
YUKBIP01	acetone	0.0362598	0.03421249113171542
UTEWOG	propionitrile	0.0149494	0.015350846609482563
HEKTUO	hydrogen cyanide	0.378418	0.3806692597375627
IXISOX	2-pentene	2.35944	2.3892617929801085
RURQEB	dimethyl ether	0.00121941	0.001236378692888998
KIXXOG	propane	2.51e-17	2.5587647987927916e-17
IQUNAJ	propane	6.99e-14	6.940781002242521e-14
REYCOP	4-methyl-4-penten-2-one	6.730000000000001e-12	6.69311314555741e-12
OFERUN02	1,5-heptadiene	0.15629500000000002	0.1571429724868665
XEXLOD	methyl tert-butyl ether	0.0552356	0.05528979695393521
RAXCOK	4-methyl-1-hexene	0.771629	0.7566285843422929
MAKXAZ	dimethylamine	0.14094600000000002	0.14070039423936326
XUNHAQ	propyl alcohol	0.00809722	0.0083252328131985
IBICON	propyl alcohol	0.000892947	0.0009299163292391567
NOCKUM	propionitrile	4.04849	3.819079560195819
CUMDIY	ethylamine	0.813008	0.8088110368206513
TETZID	acetaldehyde	0.133987	0.12618628059516587
GUYLUI	dimethyl ether	0.00672217	0.006643993657852091
XEQRAO	ethene	5.03e-05	5.0719688994821727e-05
GUWDUY	3-methylpentane	4.93084	5.20876850484399
UMEXUF	4,4-dimethyl-1-pentene	347.385	345.1099691688173
UBUMAH	propyl alcohol	0.013349100000000001	0.013240260941136318
RUMWUS	2,3-dimethylbutane	839.699	792.3048921557229
SUJREV	ethylamine	0.00033830599999999997	0.0003446167752964233
KINHAS	1,5-heptadiene	0.12806900000000002	0.13011364340592818
JAVNIE	dimethylamine	0.010455200000000001	0.010503707366450583
XUNGOD	propyl alcohol	0.0237803	0.023967363561686533
RURPEA	isobutane	9.779999999999999e-12	9.976975148682654e-12
UVAROZ	ethylamine	0.0768263	0.07635136306644222
YARKEJ	4,4-dimethyl-1-pentene	0.000200996	0.00020465125205552183
FUSWIA	propene	0.00116608	0.0012183614001115446
QOCRUW	acetaldehyde	0.015691399999999998	0.01606742391767033
PASKAX	propionitrile	4.90489	4.692282952207358
CEGDUO	isopentane	7.659999999999999e-05	7.343197323994898e-05
SAHYOQ03	acetaldehyde	6.330000000000001e-05	6.0487206260098525e-05
QOCRUW	hydrogen cyanide	0.00133382	0.0013950953294236458
HIFTOG01	ethylamine	6.32e-05	6.263594020150637e-05
XUWVEQ	isopentane	3.4000000000000003e-09	3.3830882207048994e-09
ODIXEG	methyl isopropyl ether	0.00613217	0.006329552420995131
MOYYIJ	2,3-dimethylbutane	0.000987968	0.0010872273771774172
UVEXAV	acetone	32162.8	31982.96157346541
FEFCUQ	1,5-heptadiene	1.32114	1.2800819557692646
COYTEQ	propane	0.435032	0.4339434458601133
DEGJIK	3-methylpentane	0.10938900000000001	0.1056662835493016
SEHTEF	3-methylpentane	1.71475	1.7261836027532609
MATVEJ	4-methyl-4-penten-2-one	0.347136	0.3510782013118845
YUJNOH	methyl propyl ketone	0.0157163	0.015767181643107236
WALBOC01	ethylamine	0.0008086969999999999	0.0007904578823874433
BETGAK	isopentane	0.184718	0.18548398226120777
KOMHAW	neopentane	2.49e-17	2.507557752513977e-17
DEYVUA	neopentane	0.00113578	0.0013021735390604857
KANDIO	4,4-dimethyl-1-pentene	11.2476	10.383867034379152
GULPIN	isopentane	0.000528834	0.0005380557612338634
FIRVEH	propene	0.00175527	0.0018117886362075467
IBICAZ	ethane	2.6700000000000002e-05	2.6876369103035664e-05
OFERUN02	propionitrile	0.00036688199999999996	0.00035250493495550826
OHOLIH	4,4-dimethyl-1-pentene	89.7277	90.53326626503402
TADCAE	methyl propyl ketone	2.95e-05	3.19891941743893e-05
KAXQOR01	propane	1.05687	1.059936305119656
WIYFAM	methyl tert-butyl ether	0.00548563	0.0052370573631004965
HOWPOZ	propyl alcohol	0.39115	0.42199416380508437
XINHOT	ethylamine	0.0168016	0.017162923445546027
UTEWOG	propyl alcohol	0.00417946	0.004145150066256698
XIBZUF	methane	1.62e-05	1.6990912894950058e-05
LIFWOO	ethane	0.00123761	0.0012651493484368192
LAGNUE	isobutane	0.124076	0.12646403227216
IXISAJ	isobutane	0.0543841	0.05534636836190076
CUNFOH01	2,3-dimethylbutane	0.00207811	0.002099716230562902
ECAHAT	4-hexen-2-one	0.0264311	0.026437124698435066
LEGGEK	hydrogen cyanide	42192.2	43563.79514365928
QUGNOV	methyl propyl ether	8.93e-12	8.78238669452076e-12
ZIKJIO	ethene	6.22e-05	6.05048779512723e-05
IBUDOZ	acetaldehyde	0.00200474	0.002029072011422553
JOSNAG	methyl isopropyl ether	4.15e-07	4.2799261839604124e-07
XADGAM	hydrogen cyanide	0.00104586	0.0010617939884702869
GIMVAA	ethene	2.64e-09	2.6935015854942075e-09
NISCOJ	ethane	0.000327498	0.000343232411681632
VUQKUO	methyl isopropyl ether	0.07736900000000001	0.07101001226937667
HIFTOG02	4-methyl-4-penten-2-one	1.05491	1.0971714086653532
LIFWOO	ethene	0.000499622	0.0004955872493838177
DEGJIK	methyl propyl ether	0.7542939999999999	0.7161636957306133
FIPWOS	acetonitrile	0.07600180000000001	0.07541703980709025
LAWGIA	2-pentene	0.00044845400000000004	0.00044598084512344574
YEZFIU	4-hexen-2-one	0.48805	0.47726068199306937
LASYOU	4-methyl-1-hexene	4.84025	4.819567388206513
LOQLEJ	methyl tert-butyl ether	0.00706403	0.007130027088211611
DOGZIJ	4-methyl-4-penten-2-one	182.50099999999998	191.73205072182552
EZUCIM	propene	0.00330569	0.0031367214327669922
KAVROQ	4,4-dimethyl-1-pentene	0.03961130000000001	0.038016247797507126
ZIBGIC	propene	5.18e-15	5.112090704282381e-15
XAMDUM07	ethylamine	0.012308	0.01314877554337231
FUTKEL	4-methyl-4-penten-2-one	8.404160000000001	8.717006668154205
DIDDOK	neopentane	0.000982583	0.001030991100394479
MATVEJ	propane	0.000298388	0.00028168088741711345
XOKHAH	ethylamine	2.51e-07	2.434156109369411e-07
WIYFAM	acetone	0.00141872	0.0015342567479555806
EDUSIF	ethylamine	6.21e-05	6.173245697205413e-05
TERFUT	methyl propyl ketone	0.0115518	0.011749793398087665
HIHGOW	propane	0.00450525	0.004267388547364767
KIDDIM	propane	0.019647	0.02121618155625196
QUGNOV	propene	1.77e-10	1.8244985373926678e-10
XINWUO	methyl propyl ether	0.00272447	0.002625643646852612
XAWVUN	neopentane	0.00035812	0.0003713130092638998
CESYEF	ethene	9.08e-05	9.40144962125664e-05
BENXUP	hydrogen cyanide	0.00043197300000000005	0.00044516415108232185
KUNWEW	neopentane	0.028631	0.02834087141885355
PUQXUV	acetaldehyde	312.205	309.2635438111054
OFORUX	4-methyl-1-hexene	382.582	380.0673602353761
AMILUE	methyl isopropyl ether	0.09426810000000001	0.10240374677134252
RUFMUA01	methane	2.45e-05	2.5588634196195298e-05
RACZIG	2-pentene	0.9566040000000001	0.9092110142043679
RAXCOK	acetone	0.0934827	0.08320409128326803
IXOFAD	hydrogen cyanide	5.96e-05	6.109045250696944e-05
WENDIE	4-hexen-2-one	216.764	194.29003708370314
WALBOC01	hydrogen cyanide	0.000440629	0.00042542480092505776
MAKXAZ	methyl propyl ketone	102.51299999999999	100.32541313746171
KAXQIL	4-methyl-1-hexene	11682.5	11732.476612466935
BEPPAP	isopentane	0.00286857	0.0027931362743566735
AMILUE	methyl propyl ether	0.16893	0.166348517697171
LAWGOG	propionitrile	0.00013021	0.0001249406125544303
FIQCEN	methyl propyl ketone	0.000389084	0.0004218292234102382
FUNBEW	2,3-dimethylbutane	0.00854305	0.00847656106086418
FAPTIB	propionitrile	0.03708669999999999	0.037432720042192724
GAXWEJ	propionitrile	5.6306400000000005	5.899576673456427
YEKXET	propyl alcohol	0.0519246	0.04698755329137547
GUFREF	2-pentene	0.0088536	0.008973265611730032
VARRIP	methyl propyl ketone	0.00745224	0.007845867964284218
MOYYEF	propene	0.00132241	0.0013127542143586233
RIVDEF	methyl isopropyl ether	0.00151791	0.0015444692804370153
LELMIA01	ethene	0.00017737700000000002	0.00017546263978664156
FUNBOG	ethylamine	0.0088729	0.008706760537543823
FAKLOU	propene	0.00034701199999999995	0.00034427330214297067
LEDCAA	ethylamine	9.7e-07	9.530354777488923e-07
WIYFAM	acetaldehyde	0.0006616510000000001	0.0006364573991575567
MIBQAR18	1,5-heptadiene	0.00383949	0.003822342602981806
PASTOU	4-hexen-2-one	45.8891	46.37335711332454
HIFTOG01	neopentane	0.000307448	0.00029142944468672923
IXUREZ	acetonitrile	23.7269	21.487529455259896
IBICON	1,5-heptadiene	0.135627	0.13292795061578463
ANUGIA	propane	0.00023485799999999998	0.00021594287459701065
AROFET	4-methyl-4-penten-2-one	50.0998	47.76994936549525
FUNCAT	1,5-heptadiene	1.58075	1.6578248305121164
IMACZN01	methyl propyl ketone	1.34e-10	1.290174421819095e-10
EBEMEF	acetaldehyde	6.28e-05	6.067142025629916e-05
VONBIK	1,5-heptadiene	37.080999999999996	35.2605736480574
QUQPIC	2,3-dimethylbutane	1.9099999999999999e-10	2.0160688056343206e-10
HEGJUZ	acetaldehyde	0.00541922	0.005668405254841266
MOGVAG	2-pentene	4.93e-07	5.152830934387168e-07
SAMLAV02	dimethylamine	0.0460609	0.046571347574152676
EBEMEF	methyl tert-butyl ether	8.23e-06	8.078243652357704e-06
BALMUW01	ethylamine	5.51e-08	5.554707256708084e-08
UVASAM	ethane	0.00156604	0.0014853359070940814
UVARIT	2,3-dimethylbutane	0.000118574	0.0001186809056122694
MIBQAR16	isopropyl alcohol	3.9399999999999995e-05	3.994774817445481e-05
HIHGOW	propene	0.00300573	0.0027594494246533023
TERFUT	4-hexen-2-one	1.6469200000000002	1.6920969522836824
CEGWER	methyl isopropyl ether	7144.0	6745.204520265612
SERJUV	acetone	0.0266545	0.025323293205308094
IXOFEH	isopropyl alcohol	0.00573577	0.0057021417144485775
UWELIS	2-pentene	0.739834	0.7235948341676695
LAGNUE	ethylamine	0.00672851	0.006837975607667753
GACQAE	4,4-dimethyl-1-pentene	0.11976300000000001	0.1268713740834899
MODNIC	methyl tert-butyl ether	5.16e-05	5.236360029613585e-05
ICANAD	3-methylpentane	604.248	633.1463993620739
QEVKOS	2,3-dimethylbutane	0.0273889	0.027141730469802575
UVEXAV	2,3-dimethylbutane	8999.34	9344.43425346164
VUSKAW	isopropyl alcohol	3.4899999999999995e-05	3.460969599642636e-05
QUNMUI	4-hexen-2-one	0.0523942	0.05138765029348134
AVIMOI	2,3-dimethylbutane	7.201389999999999	7.832546117546773
GUYLUI01	isopentane	0.0320055	0.030142961512946043
RUFMUA01	ethene	0.000101209	0.00010031066855720854
PAMVEG	propene	0.00026739900000000003	0.0002636760130170037
FIJCUX01	2-pentene	0.114372	0.10770680565566434
