MOF	molecule	H	predict
CUNWEO	isopropyl alcohol	79.06728571	78.90835908161365
NUTQAV	isopentane	40.3489711	40.38868972796831
COYTEQ	isopentane	77.55432444	77.72505199118446
MIBQAR18	acetaldehyde	25.86000456	25.89552180785448
YEGKOM	dimethyl ether	36.3934943	36.56820250259709
WIDZOA	1,5-heptadiene	61.36116444	61.38067811480355
XAMDUM07	methyl propyl ether	60.34273853	60.163171483175184
BUVXOG	isopentane	51.06725152	51.333178940940186
VEJYUF01	propionitrile	48.44052412	48.330325969898375
LUVTEC	methyl propyl ketone	52.90550347	53.10085317103238
MATTUX	propyl alcohol	46.63175112	46.5616786713552
OTAVOV	dimethylamine	39.85028629999999	39.814581601078
IXOFEH	propionitrile	32.3625045	32.58902632668885
NEVJEF	acetonitrile	48.70385201	49.07070902125484
ZIKJIO	propyl alcohol	42.690901600000004	42.5727814302954
LAGCED	4,4-dimethyl-1-pentene	55.8351973	55.93827486429997
FIPWUY	neopentane	14.77377557	14.699323116348697
PUSDOX	ethene	22.80186304	22.88837427883839
FUNCAT	isobutane	49.43243183	48.988440152767375
MIBQAR18	propane	19.53565777	19.362139601376843
SAMLAV03	4,4-dimethyl-1-pentene	59.33784927	59.05127944812294
HEKTUO	4-hexen-2-one	116.7958288	116.66704826359866
XUWVEQ	4-methyl-4-penten-2-one	40.95025832	41.026497585893964
TEDGOA	isopropyl alcohol	29.55798807	29.52434602992328
VAGTUU	hydrogen cyanide	33.43222758	33.49020161556651
RUFMUA	acetonitrile	45.50990051	45.678829050988625
KANDIO	methane	21.03168292	21.004093239487855
MOYYEF	methane	16.57631824	16.46892882531262
XEXMEU	ethane	23.6499746	23.826315148216377
LAGCED	4-hexen-2-one	68.30385851	68.25279927745123
XAMDUM07	3-methylpentane	43.67010516	43.487491299306
SAMLAV02	dimethyl ether	55.99139437	56.02306256719896
GIMSIG	propane	33.11732622	32.80908646032504
UTEWUM	propene	33.38351967	33.35278945292856
LACJAC	ethene	34.37948606	34.45193569341693
EXEWAG	methyl propyl ketone	60.54786337	60.36423675916839
QUPHUF	propane	48.10265712	47.70397060724298
ILOJEZ	dimethylamine	65.80839412	65.61579239285503
WALBOC02	isopentane	9.695123512999999	9.992529276136725
XENKIM	methane	16.81770724	16.897638222358307
VISTUM	methane	18.26314448	18.26911921255606
OFERUN02	2-pentene	36.78138915	36.784090542781776
MATVAF	4,4-dimethyl-1-pentene	59.78941337	59.75638811616087
XAMDUM07	methyl tert-butyl ether	60.44907862	60.62996050491927
XOVVIO	isobutane	14.21591788	14.524923586006643
TASXIW	ethane	26.90860499	27.121451797196833
MADWAQ	3-methylpentane	69.06964548	69.0529949578151
SENWAL	4-hexen-2-one	58.6863169	58.61021220987206
FUNBAS	acetaldehyde	38.49438057	38.81997465030702
XOVVIO	propyl alcohol	64.57629118	64.24420168827771
TEVZOK	propyl alcohol	56.451659899999996	56.56247575275607
IXOFIL	ethane	23.48023605	23.326033432551828
OTAVOV	4-hexen-2-one	56.16119564	56.125719609124374
HIMSAY	dimethylamine	58.39850732	58.27245360447958
DEYLUQ	isopropyl alcohol	63.06701389	63.12432673353175
GUFREF	1,5-heptadiene	73.03369597	73.14617120639384
GUXLIU	acetaldehyde	31.88678059	31.911124655324826
FAQVEA	3-methylpentane	32.37283231	32.203827120264435
QUQFIS	neopentane	40.56540192	40.513565816577824
XENKIM	2,3-dimethylbutane	51.42381826	51.259920849705516
RUVMAX	acetaldehyde	55.18444472	55.200818743917196
MOYYIJ	2-pentene	47.39178862	47.23331798952813
MAKXAZ	3-methylpentane	80.86517031	81.13002246637528
OJICUG	1,5-heptadiene	43.94709712	44.050122107289084
LIFWEE	propionitrile	55.43816164	55.12678700277325
FUTKEL	ethylamine	50.98935846	50.93653659797785
VACFOV01	hydrogen cyanide	29.63571985	29.571829756164867
ICANAD	acetonitrile	43.30013168	43.3569093560479
IGOCOX	isopropyl alcohol	65.5948614	65.47006086571251
TESGUU	2-pentene	51.00619634	51.00752297994158
IBUDOZ	4-hexen-2-one	79.94963983	79.82275064195369
YEGCUJ	4,4-dimethyl-1-pentene	49.95916013	49.76001894437726
GALCED	isopentane	48.81922633	48.86407329402428
EDUSIF	2,3-dimethylbutane	30.72863114	30.71754408330683
PIFPIE	acetaldehyde	44.44430704	44.43981368934016
WEMNAF	propane	47.42298723	47.31054726318007
HIMSAY	4-methyl-4-penten-2-one	89.89508507	89.7775907244159
PORVUO	propene	44.217569899999994	44.22541667304883
APEBED	isopentane	69.91594172	69.45926268822176
KINHAS	ethylamine	54.99409696	54.755962189962865
UNIGEE	2,3-dimethylbutane	30.69237742	30.84175454345838
GUYMAP	acetonitrile	40.98209214	41.00112999792654
RIVDEF	isopropyl alcohol	40.04489246	40.11021905901507
MOCKEV	isobutane	36.21368015	36.00201279915872
LAGCED	neopentane	47.94225225	47.8883514514174
AMUCOB	propionitrile	40.31963123	40.17987592531849
RUFMUA01	1,5-heptadiene	56.12717954	56.05994205822778
BUVXOG	1,5-heptadiene	64.48806356	64.32812125736358
GAXWEJ	acetaldehyde	61.60372447	61.62538004315243
ZIDDIB	acetaldehyde	65.02697475	65.05280667753334
YUKBIP01	acetone	47.6994343	47.70799426242479
UTEWOG	propionitrile	41.19644004	41.24076492183357
HEKTUO	hydrogen cyanide	63.96525853	63.83230397605182
IXISOX	2-pentene	67.16442738	67.13054985659926
RURQEB	dimethyl ether	46.99696901	46.92367358096879
KIXXOG	propane	-20.72381362	-20.76876270638386
IQUNAJ	propane	-0.834863591	-0.8769949256424998
REYCOP	4-methyl-4-penten-2-one	31.94933062	31.886309362146267
OFERUN02	1,5-heptadiene	47.89696706	48.021598316633785
XEXLOD	methyl tert-butyl ether	46.64481292	46.80125390983922
RAXCOK	4-methyl-1-hexene	53.87271750000001	53.8763085128238
MAKXAZ	dimethylamine	53.88129318	53.786979747755986
XUNHAQ	propyl alcohol	56.96889105	57.17208034201018
IBICON	propyl alcohol	49.18912329	49.4099192655995
NOCKUM	propionitrile	65.84655614	65.9167508106897
CUMDIY	ethylamine	64.06651127	64.11289783919356
TETZID	acetaldehyde	56.87446192	56.66458053846295
GUYLUI	dimethyl ether	46.3723596	46.43403161358391
XEQRAO	ethene	25.28983982	25.39867168549316
GUWDUY	3-methylpentane	66.13207638	66.32328112220115
UMEXUF	4,4-dimethyl-1-pentene	73.62204745	73.74387875833843
UBUMAH	propyl alcohol	57.92253709	57.85023958314797
RUMWUS	2,3-dimethylbutane	77.89599483	77.86478073013222
SUJREV	ethylamine	50.34871333	50.35075657572038
KINHAS	1,5-heptadiene	74.61905300000001	74.72260112347512
JAVNIE	dimethylamine	42.96802935	42.920904120801694
XUNGOD	propyl alcohol	60.55128823	60.51782460731167
RURPEA	isobutane	15.50611118	15.547211201248722
UVAROZ	ethylamine	56.96839615	56.7647692550373
YARKEJ	4,4-dimethyl-1-pentene	59.73533682	59.960365514003115
FUSWIA	propene	31.43722733	31.420777974170775
QOCRUW	acetaldehyde	50.17541285	50.360656266702485
PASKAX	propionitrile	72.14923329999999	72.08730112298922
CEGDUO	isopentane	49.50948754	49.466793472949256
SAHYOQ03	acetaldehyde	25.79763342	25.629886402504027
QOCRUW	hydrogen cyanide	44.44744427	44.35753811513006
HIFTOG01	ethylamine	21.44640131	21.453994486063444
XUWVEQ	isopentane	37.79383044	37.89283007241117
ODIXEG	methyl isopropyl ether	43.14107884	43.21582556740166
MOYYIJ	2,3-dimethylbutane	35.582944	36.11096788099969
UVEXAV	acetone	91.42185816	91.41818789877463
FEFCUQ	1,5-heptadiene	61.57536264	61.47048157829668
COYTEQ	propane	51.35283311	51.437659401812674
DEGJIK	3-methylpentane	69.94253161	69.99542684120368
SEHTEF	3-methylpentane	55.46443158	55.53264180785822
MATVEJ	4-methyl-4-penten-2-one	54.54149628	54.637738762155976
YUJNOH	methyl propyl ketone	78.86044262	78.86016349237022
WALBOC01	ethylamine	53.18074721	53.22582081480088
BETGAK	isopentane	53.31825179999999	53.068401573686174
KOMHAW	neopentane	-17.16125784	-17.140016150096365
DEYVUA	neopentane	48.52936023	48.84611915495924
KANDIO	4,4-dimethyl-1-pentene	67.01287467	66.87480865042222
GULPIN	isopentane	57.03331688	56.89816977702962
FIRVEH	propene	44.65471127	44.54755196539572
IBICAZ	ethane	19.92204633	19.985659669189044
OFERUN02	propionitrile	28.44557353	28.54832328031858
OHOLIH	4,4-dimethyl-1-pentene	79.32455975	79.34521804526997
TADCAE	methyl propyl ketone	63.36019667	63.482772725310106
KAXQOR01	propane	59.16435733	59.19781473373263
WIYFAM	methyl tert-butyl ether	39.41965906	39.2754032854527
HOWPOZ	propyl alcohol	71.63570975	71.85286269728248
XINHOT	ethylamine	44.73244758	44.78058130389331
UTEWOG	propyl alcohol	47.60110866	47.541059271081814
XIBZUF	methane	17.17865022	17.365743251020927
LIFWOO	ethane	34.77970998	34.69489655356032
LAGNUE	isobutane	46.08415334	46.242705918411424
IXISAJ	isobutane	53.93290585	54.056819236685136
CUNFOH01	2,3-dimethylbutane	35.45205977	35.39896756238087
ECAHAT	4-hexen-2-one	47.06052044	46.98684892282358
LEGGEK	hydrogen cyanide	88.52266206	88.55142015237169
QUGNOV	methyl propyl ether	21.01976635	20.996145599775662
ZIKJIO	ethene	21.28220219	21.226461446216486
IBUDOZ	acetaldehyde	38.46591038	38.52784565719424
JOSNAG	methyl isopropyl ether	42.06450631	42.188774480088455
XADGAM	hydrogen cyanide	35.44742307	35.44319301294659
GIMVAA	ethene	14.88330978	14.92063708051885
NISCOJ	ethane	35.96447744	35.938702784822816
VUQKUO	methyl isopropyl ether	64.18476384	63.73982667944889
HIFTOG02	4-methyl-4-penten-2-one	60.01158752	60.00287301972858
LIFWOO	ethene	31.399439	31.50224601633706
DEGJIK	methyl propyl ether	63.48030173	63.30144502150214
FIPWOS	acetonitrile	50.3503586	50.512986941977694
LAWGIA	2-pentene	27.14631989	27.1542101634574
YEZFIU	4-hexen-2-one	62.13290328	62.05665526303328
LASYOU	4-methyl-1-hexene	57.06582431	57.11921655603795
LOQLEJ	methyl tert-butyl ether	40.74687701	40.66903369891265
DOGZIJ	4-methyl-4-penten-2-one	74.75691697	74.81786054213579
EZUCIM	propene	36.24789242	36.139904821909255
KAVROQ	4,4-dimethyl-1-pentene	67.56460805	67.48630646578509
ZIBGIC	propene	-7.037066819	-7.014979083834016
XAMDUM07	ethylamine	48.41897755	48.440540550341886
FUTKEL	4-methyl-4-penten-2-one	68.65903533	68.94937761950935
DIDDOK	neopentane	29.99395263	29.994545720106377
MATVEJ	propane	26.20978761	26.5980782192017
XOKHAH	ethylamine	43.09591569	43.05407233410765
WIYFAM	acetone	36.20355832	36.40212976671347
EDUSIF	ethylamine	21.32865855	21.213696152127284
TERFUT	methyl propyl ketone	60.77815032	60.67716503888882
HIHGOW	propane	41.02272773	40.72672771596475
KIDDIM	propane	46.42928448	46.967293304587685
QUGNOV	propene	14.2588786	14.359135090730307
XINWUO	methyl propyl ether	39.77268451	39.633615382251826
XAWVUN	neopentane	26.03309767	25.814328267986216
CESYEF	ethene	30.69441583	30.726690502692918
BENXUP	hydrogen cyanide	38.15127906	38.31441243342348
KUNWEW	neopentane	54.59326039	54.77126316054035
PUQXUV	acetaldehyde	79.44216241	79.28909800946343
OFORUX	4-methyl-1-hexene	84.9813066	85.12652143640832
AMILUE	methyl isopropyl ether	62.32683298	62.61352106499289
RUFMUA01	methane	26.42927145	26.430557695912007
RACZIG	2-pentene	60.74695186	60.62339311197497
RAXCOK	acetone	49.24861312	48.84797221990286
IXOFAD	hydrogen cyanide	22.41690413	22.345018554146325
WENDIE	4-hexen-2-one	96.0191389	95.85993378031792
WALBOC01	hydrogen cyanide	35.99379352	36.15150665572743
MAKXAZ	methyl propyl ketone	89.87065417	89.82947507926359
KAXQIL	4-methyl-1-hexene	106.687233	106.75085090915759
BEPPAP	isopentane	34.05739497	33.87784361758373
AMILUE	methyl propyl ether	64.19652986	64.13659224745538
LAWGOG	propionitrile	26.62032469	26.64942016977428
FIQCEN	methyl propyl ketone	48.84709388	48.91078826714961
FUNBEW	2,3-dimethylbutane	49.16766867	49.17272683533085
FAPTIB	propionitrile	44.92426443	44.57264270103841
GAXWEJ	propionitrile	73.4594791	73.54778688047111
YEKXET	propyl alcohol	59.91616865	59.569619437699664
GUFREF	2-pentene	63.44539307	63.48007250915275
VARRIP	methyl propyl ketone	72.66163753	72.77052665720015
MOYYEF	propene	33.89573781	33.79268950339076
RIVDEF	methyl isopropyl ether	48.19868498	48.324978150771685
LELMIA01	ethene	24.66049259	24.735067799724863
FUNBOG	ethylamine	45.78134565	45.68767329620663
FAKLOU	propene	26.12899101	26.234066021697945
LEDCAA	ethylamine	46.46095373	46.44347063068734
WIYFAM	acetaldehyde	38.21980343	37.98720125290839
MIBQAR18	1,5-heptadiene	34.67172712	34.62378151592289
PASTOU	4-hexen-2-one	78.77635474	78.75746592473605
HIFTOG01	neopentane	24.82081357	25.084845739056327
IXUREZ	acetonitrile	69.73747358	69.55239347686538
IBICON	1,5-heptadiene	47.724548299999995	47.86087469794478
ANUGIA	propane	25.13116509	25.01906376775023
AROFET	4-methyl-4-penten-2-one	78.52449274	78.38621048497171
FUNCAT	1,5-heptadiene	65.06314512	65.07871795692417
IMACZN01	methyl propyl ketone	33.92800678	33.83527261658123
EBEMEF	acetaldehyde	23.71840523	23.659558653035443
VONBIK	1,5-heptadiene	80.05896095	80.0044785541713
QUQPIC	2,3-dimethylbutane	20.21803547	20.46467801541539
HEGJUZ	acetaldehyde	40.59307823	40.79462084978699
MOGVAG	2-pentene	48.10607061	48.18410041793379
SAMLAV02	dimethylamine	54.37453213	54.40595339037147
EBEMEF	methyl tert-butyl ether	32.28469726	32.17319794420581
BALMUW01	ethylamine	41.25153296	41.2799238232576
UVASAM	ethane	39.02272651	38.89914855100829
UVARIT	2,3-dimethylbutane	62.23882369	62.296120588818546
MIBQAR16	isopropyl alcohol	28.30621062	28.230972262971196
HIHGOW	propene	39.53425085	39.36922411930598
TERFUT	4-hexen-2-one	64.28418941	64.42293780763417
CEGWER	methyl isopropyl ether	94.79708285	94.63790153563734
SERJUV	acetone	51.3372688	51.15147378598511
IXOFEH	isopropyl alcohol	44.46260177	44.62723128897832
UWELIS	2-pentene	54.63917787	54.726992858166895
LAGNUE	ethylamine	37.44113753	37.50055498170143
GACQAE	4,4-dimethyl-1-pentene	45.77134061	46.00655953308639
MODNIC	methyl tert-butyl ether	40.59861373	40.64203319056529
ICANAD	3-methylpentane	75.29143388	75.34491165850805
QEVKOS	2,3-dimethylbutane	68.5988729	68.82624413267477
UVEXAV	2,3-dimethylbutane	100.7081546	100.67927789015961
VUSKAW	isopropyl alcohol	26.24148585	26.06937798659877
QUNMUI	4-hexen-2-one	56.80846176	56.90668724763015
AVIMOI	2,3-dimethylbutane	72.46330863	72.5439173663465
GUYLUI01	isopentane	63.76594839	63.81461511911398
RUFMUA01	ethene	33.77021894	33.699935580743436
PAMVEG	propene	40.51299709	40.497150092632914
FIJCUX01	2-pentene	45.38604234	45.548730284501964
NADZEZ	2,3-dimethylbutane	-37.54245433	-37.54187452998591
KAXQOR	2-pentene	83.51592344	83.18680848421164
PAKXIK	neopentane	44.80387575	45.41561614840758
QEVKOS	propionitrile	57.22902937	57.28045872706745
DOQGUM	propionitrile	58.84548675	58.9879772279624
MADVUJ	methyl propyl ether	62.62481069	62.26531824069824
XOJWEZ	propionitrile	49.43810127	49.37992589501219
EDUSIF	propane	19.52510878	19.518096493639852
AMIMEP	4-methyl-4-penten-2-one	97.73459095	97.54304090760589
TESGOO	acetonitrile	40.95182889	41.060667159719884
FEFDAX	ethylamine	37.13056786	37.32908166976571
QOMFAA	methyl isopropyl ether	64.7532461	64.87059994800606
SEFBOV	methyl tert-butyl ether	43.35754169	43.28645263935407
KEXKAB	methane	17.54201761	17.70729451926303
HIFTOG01	acetaldehyde	23.10449624	23.078054761547428
WALBOC01	isopentane	11.01735644	11.052237016520067
UVAROZ	isopropyl alcohol	63.48417739	63.601144426610766
HIFTOG02	isopentane	46.46635865	46.23430063896738
PELNEA01	acetone	28.15758413	28.101063574458404
VUSKAW	acetonitrile	23.57577677	23.50301917423212
LASYOU	acetaldehyde	28.94268007	29.006616510130836
TERFUT	ethylamine	38.60307428	38.48099317840957
NUTQEZ	dimethyl ether	30.37541186	30.367785247272987
ACOLIP	propyl alcohol	69.81875026	69.37206153787245
SERJUV	3-methylpentane	50.44493916	50.73361732248282
CUHPUR	propene	25.48815025	25.65965144373559
XEJTIR	4-methyl-1-hexene	-14.39753148	-14.424399016739178
WONZUV	dimethyl ether	26.11841497	26.102202757796203
XUGSEY	dimethyl ether	63.85387248	63.61350172148964
WALBOC02	4-hexen-2-one	66.05151736	66.11711795686432
HAFQUC	propionitrile	39.24652337	39.05621105988436
PEVPUD	2,3-dimethylbutane	28.18164608	28.206946156097384
TETZID	methane	22.89615344	23.216803717332198
HEGJUZ	propane	42.01313521	42.13408634421653
GUYLUI01	dimethyl ether	46.24892256	46.18435094208244
PASTOU	propene	39.31268742	39.33541281550469
